chrom	start	end	comp	Layer	variable	value
chr1	9600001	9700000	A1	8	H3K4me1	2.74805212713997
chr1	9700001	9800000	A1	9	H3K4me1	1.42932411953896
chr1	9800001	9900000	A1	7	H3K4me1	2.67323126452486
chr1	9900001	1e+07	A1	8	H3K4me1	1.53524846541186
chr1	10000001	10100000	A1	7	H3K4me1	1.62392191921622
chr1	10100001	10200000	A1	9	H3K4me1	1.71850946067671
chr1	10200001	10300000	A1	7	H3K4me1	2.54624934283098
chr1	10300001	10400000	A1	7	H3K4me1	3.15184553059489
chr1	10400001	10500000	A1	9	H3K4me1	2.04942879582097
chr1	10500001	10600000	A1	7	H3K4me1	2.67903305214693
chr1	10600001	10700000	A1	9	H3K4me1	2.19998507940769
chr1	10700001	10800000	A2	9	H3K4me1	1.80372789373547
chr1	10800001	10900000	A1	9	H3K4me1	1.88358683931331
chr1	10900001	1.1e+07	A1	9	H3K4me1	1.29373851170987
chr1	11000001	11100000	A1	10	H3K4me1	2.07257252550821
chr1	11100001	11200000	A1	8	H3K4me1	1.64871875914832
chr1	11200001	11300000	A1	8	H3K4me1	1.1701728634119
chr1	11300001	11400000	A1	9	H3K4me1	1.73191219822268
chr1	11400001	11500000	A2	8	H3K4me1	1.10841591803283
chr1	11500001	11600000	B1	9	H3K4me1	1.05992113329669
chr1	11600001	11700000	B1	8	H3K4me1	1.08388283468286
chr1	11700001	11800000	A1	9	H3K4me1	2.87087624290139
chr1	11800001	11900000	A1	8	H3K4me1	1.77592947759281
chr1	11900001	1.2e+07	A1	7	H3K4me1	1.78023571023792
chr1	12000001	12100000	A1	8	H3K4me1	1.58142493619323
chr1	12100001	12200000	A2	8	H3K4me1	1.27770145575106
chr1	12200001	12300000	A2	8	H3K4me1	1.40305324347268
chr1	12300001	12400000	A2	6	H3K4me1	1.94634369859993
chr1	12400001	12500000	A2	6	H3K4me1	2.57733035678466
chr1	12500001	12600000	A2	7	H3K4me1	1.91327057110717
chr1	12600001	12700000	A2	7	H3K4me1	1.97931784420113
chr1	12700001	12800000	B1	6	H3K4me1	1.07859594102601
chr1	12800001	12900000	B1	6	H3K4me1	0.859023608447115
chr1	12900001	1.3e+07	B1	10	H3K4me1	0.744015210805833
chr1	13700001	13800000	A2	6	H3K4me1	0.75144901393344
chr1	13800001	13900000	B1	7	H3K4me1	1.25236616896093
chr1	13900001	1.4e+07	A2	6	H3K4me1	2.38528248006771
chr1	14000001	14100000	A2	5	H3K4me1	2.55017474815349
chr1	14100001	14200000	B1	7	H3K4me1	1.33624900834034
chr1	14200001	14300000	B1	5	H3K4me1	0.9094699584198
chr1	14300001	14400000	B1	6	H3K4me1	0.833193781888088
chr1	14400001	14500000	B1	6	H3K4me1	0.920371380932232
chr1	14500001	14600000	B1	5	H3K4me1	0.88056774321725
chr1	14600001	14700000	B1	6	H3K4me1	0.94237035891215
chr1	14700001	14800000	B1	6	H3K4me1	1.13952199689527
chr1	14800001	14900000	B1	6	H3K4me1	1.68586379119883
chr1	14900001	1.5e+07	B1	5	H3K4me1	1.78608683821062
chr1	15000001	15100000	B1	7	H3K4me1	1.18565912702441
chr1	15100001	15200000	B1	7	H3K4me1	0.886451534489294
chr1	15200001	15300000	B1	7	H3K4me1	1.21021933157851
chr1	15300001	15400000	A2	6	H3K4me1	1.12087509120822
chr1	15400001	15500000	A2	8	H3K4me1	1.3682000121065
chr1	15500001	15600000	A2	7	H3K4me1	1.23817820563833
chr1	15600001	15700000	A2	7	H3K4me1	1.3626677801771
chr1	15700001	15800000	A2	7	H3K4me1	1.88152989973336
chr1	15800001	15900000	A1	8	H3K4me1	1.32287161341409
chr1	15900001	1.6e+07	A1	8	H3K4me1	1.56530571408192
chr1	16000001	16100000	A1	8	H3K4me1	1.7784487752369
chr1	16100001	16200000	A1	9	H3K4me1	2.93000535399795
chr1	16200001	16300000	A1	7	H3K4me1	2.23455000644803
chr1	16300001	16400000	A2	9	H3K4me1	1.81411663102895
chr1	16400001	16500000	A1	9	H3K4me1	1.67937998669853
chr1	16500001	16600000	A1	9	H3K4me1	2.13556793556561
chr1	16600001	16700000	A1	7	H3K4me1	2.15098586734732
chr1	16700001	16800000	A1	9	H3K4me1	1.66924811739624
chr1	16800001	16900000	A1	8	H3K4me1	1.45979814108928
chr1	16900001	1.7e+07	A1	10	H3K4me1	1.93487123410751
chr1	17000001	17100000	A1	9	H3K4me1	1.53597935269882
chr1	17200001	17300000	A1	9	H3K4me1	1.8129078261746
chr1	17300001	17400000	A1	9	H3K4me1	2.38576478086283
chr1	17400001	17500000	A2	10	H3K4me1	1.50840577643553
chr1	17500001	17600000	B1	10	H3K4me1	1.08579336052626
chr1	17600001	17700000	A1	10	H3K4me1	1.21220518364996
chr1	17700001	17800000	A1	9	H3K4me1	3.13270178290496
chr1	17800001	17900000	A1	10	H3K4me1	2.13812935597638
chr1	17900001	1.8e+07	A2	9	H3K4me1	1.23612711065004
chr1	18000001	18100000	B1	9	H3K4me1	1.13987746188611
chr1	18100001	18200000	B1	9	H3K4me1	0.967476663114826
chr1	18200001	18300000	B1	9	H3K4me1	0.944083443463544
chr1	18300001	18400000	B1	8	H3K4me1	0.901752703181307
chr1	18400001	18500000	B1	8	H3K4me1	1.12429580337216
chr1	18500001	18600000	B1	10	H3K4me1	1.02299425119162
chr1	18600001	18700000	B1	10	H3K4me1	1.31454881498446
chr1	18700001	18800000	B1	9	H3K4me1	1.88164536563456
chr1	18800001	18900000	B1	9	H3K4me1	1.10671132374873
chr1	18900001	1.9e+07	B1	9	H3K4me1	1.28479782477578
chr1	19000001	19100000	B1	9	H3K4me1	0.963960602801393
chr1	19100001	19200000	B1	9	H3K4me1	0.936344129398267
chr1	19200001	19300000	B1	9	H3K4me1	1.88105332670202
chr1	19300001	19400000	B1	10	H3K4me1	1.05791669539094
chr1	19400001	19500000	A2	10	H3K4me1	1.1753909185951
chr1	19500001	19600000	A1	9	H3K4me1	1.96252514089763
chr1	19600001	19700000	A1	10	H3K4me1	1.34429236188302
chr1	19700001	19800000	A1	8	H3K4me1	1.94543498764684
chr1	19800001	19900000	A1	7	H3K4me1	1.50900325071931
chr1	19900001	2e+07	A1	8	H3K4me1	2.18798785622001
chr1	20000001	20100000	A1	8	H3K4me1	1.58631329257786
chr1	20100001	20200000	A1	8	H3K4me1	1.38329949674259
chr1	20200001	20300000	B1	7	H3K4me1	1.50080420140624
chr1	20300001	20400000	B1	8	H3K4me1	1.10762222784211
chr1	20400001	20500000	B1	9	H3K4me1	1.06667763504684
chr1	20500001	20600000	B1	8	H3K4me1	0.986491278551022
chr1	20600001	20700000	B1	9	H3K4me1	1.02455990245839
chr1	20700001	20800000	B1	9	H3K4me1	1.00936755357534
chr1	20800001	20900000	A2	8	H3K4me1	1.90052699252615
chr1	20900001	2.1e+07	A1	9	H3K4me1	1.93582341375401
chr1	21000001	21100000	A1	9	H3K4me1	2.56188038432797
chr1	21100001	21200000	A1	6	H3K4me1	2.12147012371818
chr1	21200001	21300000	A1	7	H3K4me1	1.74706835333258
chr1	21300001	21400000	A1	6	H3K4me1	3.55379877038946
chr1	21400001	21500000	A1	9	H3K4me1	2.78434303696255
chr1	21500001	21600000	A2	9	H3K4me1	1.39143452867965
chr1	21600001	21700000	A2	8	H3K4me1	2.04379728425791
chr1	21700001	21800000	A1	8	H3K4me1	1.60158186018666
chr1	21800001	21900000	A2	9	H3K4me1	1.64173206327806
chr1	21900001	2.2e+07	A2	10	H3K4me1	1.6720311372002
chr1	22000001	22100000	A1	8	H3K4me1	2.87604879063666
chr1	22100001	22200000	A1	10	H3K4me1	1.51171815769176
chr1	22200001	22300000	A1	9	H3K4me1	1.73961079856902
chr1	22300001	22400000	A1	9	H3K4me1	2.19203152299573
chr1	22400001	22500000	A2	9	H3K4me1	2.50670511720777
chr1	22500001	22600000	A2	9	H3K4me1	1.13488889545699
chr1	22600001	22700000	A2	8	H3K4me1	1.4040290790533
chr1	22700001	22800000	A2	9	H3K4me1	1.92570178498874
chr1	22800001	22900000	A2	10	H3K4me1	1.38844658783078
chr1	22900001	2.3e+07	A2	9	H3K4me1	1.20168533932318
chr1	23000001	23100000	A2	9	H3K4me1	1.46772964307517
chr1	23100001	23200000	A1	9	H3K4me1	1.2921528277124
chr1	23200001	23300000	A2	9	H3K4me1	1.07048224615504
chr1	23300001	23400000	A1	6	H3K4me1	2.66779523844967
chr1	23400001	23500000	A1	8	H3K4me1	2.23698704261482
chr1	23500001	23600000	A1	8	H3K4me1	1.82620711768419
chr1	23600001	23700000	A1	8	H3K4me1	3.33162698922207
chr1	23700001	23800000	A1	9	H3K4me1	1.95508747001787
chr1	23800001	23900000	A1	9	H3K4me1	4.34807769821932
chr1	23900001	2.4e+07	A1	8	H3K4me1	1.70514921134661
chr1	24000001	24100000	A1	10	H3K4me1	2.00140716001342
chr1	24100001	24200000	A1	9	H3K4me1	2.2576382816111
chr1	24200001	24300000	A1	9	H3K4me1	1.35134686757624
chr1	24300001	24400000	A1	9	H3K4me1	1.73117926603009
chr1	24400001	24500000	A2	9	H3K4me1	1.4473737586692
chr1	24500001	24600000	A1	8	H3K4me1	1.35673677309702
chr1	24600001	24700000	A1	9	H3K4me1	1.69750223971158
chr1	24700001	24800000	A2	7	H3K4me1	2.88937898446719
chr1	24800001	24900000	A1	8	H3K4me1	3.23784604269365
chr1	24900001	2.5e+07	A1	7	H3K4me1	2.06806451044182
chr1	25000001	25100000	A1	8	H3K4me1	2.59811571484407
chr1	25100001	25200000	A1	9	H3K4me1	2.76815253742312
chr1	25200001	25300000	A2	9	H3K4me1	1.57423240307371
chr1	25300001	25400000	A2	8	H3K4me1	1.02240354687969
chr1	25400001	25500000	A2	9	H3K4me1	1.12874598982632
chr1	25500001	25600000	A1	9	H3K4me1	1.84333143094828
chr1	25600001	25700000	A1	10	H3K4me1	1.36915076428602
chr1	25700001	25800000	A1	8	H3K4me1	1.72124094831745
chr1	25800001	25900000	A1	9	H3K4me1	1.92056416232735
chr1	25900001	2.6e+07	A1	9	H3K4me1	1.71559783601463
chr1	26000001	26100000	A1	9	H3K4me1	1.65643503716638
chr1	26100001	26200000	A1	7	H3K4me1	2.49649215086103
chr1	26200001	26300000	A1	9	H3K4me1	2.1580018593808
chr1	26300001	26400000	A1	9	H3K4me1	1.8869597123459
chr1	26400001	26500000	A1	9	H3K4me1	2.21661044765462
chr1	26500001	26600000	A1	10	H3K4me1	1.74787303897838
chr1	26600001	26700000	A1	9	H3K4me1	1.76793241438419
chr1	26700001	26800000	A1	9	H3K4me1	1.99653863646636
chr1	26800001	26900000	A1	9	H3K4me1	1.87082337933928
chr1	26900001	2.7e+07	A1	8	H3K4me1	1.83460007701665
chr1	27000001	27100000	A1	8	H3K4me1	2.60385156039695
chr1	27100001	27200000	A1	8	H3K4me1	2.35076959078858
chr1	27200001	27300000	A1	10	H3K4me1	1.97055326941808
chr1	27300001	27400000	A1	9	H3K4me1	2.14364821527749
chr1	27400001	27500000	A1	9	H3K4me1	1.82545250158707
chr1	27500001	27600000	A1	8	H3K4me1	1.51133543385416
chr1	27600001	27700000	A1	10	H3K4me1	1.66436760039677
chr1	27700001	27800000	A1	9	H3K4me1	1.69175891721199
chr1	27800001	27900000	A1	9	H3K4me1	2.14853763022919
chr1	27900001	2.8e+07	A1	8	H3K4me1	2.15258864170859
chr1	28000001	28100000	A1	8	H3K4me1	1.42401749967635
chr1	28100001	28200000	A1	9	H3K4me1	1.67427914398859
chr1	28200001	28300000	A1	8	H3K4me1	1.70458124327858
chr1	28300001	28400000	A1	8	H3K4me1	3.07365468472242
chr1	28400001	28500000	A1	7	H3K4me1	1.56720238920152
chr1	28500001	28600000	A1	8	H3K4me1	2.23310764245242
chr1	28600001	28700000	A1	9	H3K4me1	1.70616880418211
chr1	28700001	28800000	A1	9	H3K4me1	2.3667976766025
chr1	28800001	28900000	A1	9	H3K4me1	2.41293910898268
chr1	28900001	2.9e+07	A1	9	H3K4me1	2.57931645832807
chr1	29000001	29100000	A1	8	H3K4me1	2.55152391257385
chr1	29100001	29200000	A1	9	H3K4me1	1.48207225364447
chr1	29200001	29300000	A1	8	H3K4me1	2.78671839310726
chr1	29300001	29400000	A1	7	H3K4me1	1.68988545691123
chr1	29400001	29500000	A1	7	H3K4me1	2.31278363169531
chr1	29500001	29600000	A2	7	H3K4me1	2.56179765162617
chr1	29600001	29700000	A2	8	H3K4me1	1.8573663527295
chr1	29700001	29800000	B1	8	H3K4me1	1.0982107581839
chr1	30100001	30200000	B1	8	H3K4me1	0.964149752189368
chr1	30200001	30300000	B1	8	H3K4me1	0.879663653742671
chr1	30300001	30400000	B1	9	H3K4me1	0.902130662594835
chr1	30400001	30500000	B1	8	H3K4me1	0.926457623418669
chr1	30500001	30600000	B1	7	H3K4me1	1.06715365958075
chr1	30600001	30700000	B1	7	H3K4me1	2.68750292958846
chr1	30700001	30800000	B1	9	H3K4me1	1.11725541176607
chr1	30800001	30900000	B1	9	H3K4me1	0.955397097974618
chr1	30900001	3.1e+07	B1	8	H3K4me1	0.832697337994774
chr1	31000001	31100000	B1	8	H3K4me1	0.880149171591898
chr1	31100001	31200000	B1	9	H3K4me1	1.30781413405269
chr1	31200001	31300000	A2	9	H3K4me1	1.7718692210264
chr1	31300001	31400000	A2	9	H3K4me1	2.24706369917969
chr1	31400001	31500000	A1	8	H3K4me1	3.76130752571275
chr1	31500001	31600000	A1	8	H3K4me1	2.56190297504385
chr1	31600001	31700000	A1	9	H3K4me1	1.57477519622743
chr1	31700001	31800000	A1	8	H3K4me1	1.71888972528964
chr1	31800001	31900000	A1	8	H3K4me1	1.18586304997047
chr1	31900001	3.2e+07	A2	8	H3K4me1	0.867808816390733
chr1	32000001	32100000	A2	8	H3K4me1	1.26441100299815
chr1	32100001	32200000	A2	10	H3K4me1	1.94402987986823
chr1	32200001	32300000	A2	10	H3K4me1	1.97910524089068
chr1	32300001	32400000	A1	8	H3K4me1	2.45181105772237
chr1	32400001	32500000	A1	8	H3K4me1	2.63229799234261
chr1	32500001	32600000	A1	7	H3K4me1	1.96160569710066
chr1	32600001	32700000	A1	8	H3K4me1	2.3836289178735
chr1	32700001	32800000	A1	9	H3K4me1	1.75541922241569
chr1	32800001	32900000	A1	9	H3K4me1	1.87677387970497
chr1	32900001	3.3e+07	A1	8	H3K4me1	1.82025805296838
chr1	33000001	33100000	A1	7	H3K4me1	1.73060347422659
chr1	33100001	33200000	A1	7	H3K4me1	3.06594569424113
chr1	33200001	33300000	A1	8	H3K4me1	1.96847650519818
chr1	33300001	33400000	A1	7	H3K4me1	2.02847400051504
chr1	33400001	33500000	A1	7	H3K4me1	2.63453536292821
chr1	33500001	33600000	A2	7	H3K4me1	1.97226860468159
chr1	33600001	33700000	A2	8	H3K4me1	2.02797024975638
chr1	33700001	33800000	A2	8	H3K4me1	1.57510258743664
chr1	33800001	33900000	B1	6	H3K4me1	2.79047945207745
chr1	33900001	3.4e+07	B1	6	H3K4me1	1.39321112211933
chr1	34000001	34100000	B1	8	H3K4me1	0.939680912397156
chr1	34100001	34200000	B1	10	H3K4me1	1.00128002087742
chr1	34200001	34300000	B1	6	H3K4me1	0.794529045875569
chr1	34300001	34400000	B1	7	H3K4me1	0.79372875367562
chr1	34400001	34500000	B1	7	H3K4me1	0.880532783889373
chr1	34500001	34600000	B1	7	H3K4me1	0.808180079361697
chr1	34600001	34700000	B1	7	H3K4me1	0.894172154255509
chr1	34700001	34800000	B1	6	H3K4me1	0.804082865260839
chr1	34800001	34900000	B1	7	H3K4me1	0.812898110704025
chr1	34900001	3.5e+07	B1	7	H3K4me1	0.908099376814266
chr1	35000001	35100000	B1	7	H3K4me1	0.804185580384433
chr1	35100001	35200000	B1	7	H3K4me1	0.862051886701882
chr1	35200001	35300000	B1	7	H3K4me1	1.12427829152018
chr1	35300001	35400000	B1	7	H3K4me1	1.61085534483939
chr1	35400001	35500000	A2	8	H3K4me1	1.66078311324884
chr1	35500001	35600000	A1	7	H3K4me1	1.52475196108997
chr1	35600001	35700000	A1	8	H3K4me1	2.27362367856751
chr1	35700001	35800000	A1	6	H3K4me1	1.7259637266465
chr1	35800001	35900000	A1	7	H3K4me1	1.89687604315609
chr1	35900001	3.6e+07	A2	7	H3K4me1	1.27863272253672
chr1	36000001	36100000	A2	8	H3K4me1	2.6294862334923
chr1	36100001	36200000	A1	7	H3K4me1	2.14494975429247
chr1	36200001	36300000	A1	6	H3K4me1	2.15047997703016
chr1	36300001	36400000	A1	8	H3K4me1	2.85084980367005
chr1	36400001	36500000	A1	8	H3K4me1	1.26006302084237
chr1	36500001	36600000	A1	7	H3K4me1	1.56501107280046
chr1	36600001	36700000	A1	7	H3K4me1	2.2737547495086
chr1	36700001	36800000	A1	8	H3K4me1	2.19830635472765
chr1	36800001	36900000	A1	8	H3K4me1	1.73938522127678
chr1	36900001	3.7e+07	A1	7	H3K4me1	2.12691210952908
chr1	37000001	37100000	B1	9	H3K4me1	1.06477327669491
chr1	37100001	37200000	B1	9	H3K4me1	1.06546355146577
chr1	37200001	37300000	B1	9	H3K4me1	0.934211833411256
chr1	37300001	37400000	B1	8	H3K4me1	0.871910041657587
chr1	37400001	37500000	B1	8	H3K4me1	0.98976738429606
chr1	37500001	37600000	B1	8	H3K4me1	0.979659016147753
chr1	37600001	37700000	B1	9	H3K4me1	0.839742611563504
chr1	37700001	37800000	B1	8	H3K4me1	1.44827878684551
chr1	37800001	37900000	B1	8	H3K4me1	1.64265843578736
chr1	37900001	3.8e+07	A2	8	H3K4me1	1.66416864097069
chr1	38000001	38100000	A2	8	H3K4me1	1.46998816317509
chr1	38100001	38200000	A2	8	H3K4me1	1.48720017276863
chr1	38200001	38300000	A2	8	H3K4me1	1.29468789948016
chr1	38300001	38400000	A1	6	H3K4me1	1.912300799598
chr1	38400001	38500000	A2	6	H3K4me1	1.82875909320782
chr1	38500001	38600000	A2	8	H3K4me1	2.31685748653799
chr1	38600001	38700000	A2	7	H3K4me1	1.69383591083596
chr1	38700001	38800000	B1	7	H3K4me1	1.54590393535246
chr1	38800001	38900000	B1	7	H3K4me1	1.19401574361573
chr1	38900001	3.9e+07	B1	7	H3K4me1	1.07310064522942
chr1	39000001	39100000	B1	8	H3K4me1	1.29000550978839
chr1	39100001	39200000	B1	6	H3K4me1	1.60851245706409
chr1	39200001	39300000	A2	7	H3K4me1	1.26830342126389
chr1	39300001	39400000	A1	8	H3K4me1	2.01018305463463
chr1	39400001	39500000	A1	7	H3K4me1	2.24925354003578
chr1	39500001	39600000	A1	8	H3K4me1	2.26840921482702
chr1	39600001	39700000	A1	7	H3K4me1	2.02161099912216
chr1	39700001	39800000	A2	8	H3K4me1	1.34066801211695
chr1	39800001	39900000	A1	8	H3K4me1	1.51129688404123
chr1	39900001	4e+07	A2	7	H3K4me1	0.982493196511269
chr1	40000001	40100000	A2	8	H3K4me1	1.43573531232178
chr1	40100001	40200000	A2	8	H3K4me1	1.68488467827886
chr1	40200001	40300000	A2	8	H3K4me1	1.93090937734693
chr1	40300001	40400000	A1	6	H3K4me1	3.36735365603616
chr1	40400001	40500000	A1	9	H3K4me1	2.0665300629427
chr1	40500001	40600000	A1	8	H3K4me1	1.86911369851132
chr1	40600001	40700000	A1	6	H3K4me1	2.05337081862887
chr1	40700001	40800000	A1	7	H3K4me1	1.62620110218575
chr1	40800001	40900000	A2	6	H3K4me1	1.62284767786165
chr1	40900001	4.1e+07	A1	9	H3K4me1	1.52447504544308
chr1	41000001	41100000	A2	9	H3K4me1	1.30240363746981
chr1	41100001	41200000	A2	7	H3K4me1	2.92727885746608
chr1	41200001	41300000	A2	9	H3K4me1	1.69650437323054
chr1	41300001	41400000	A2	8	H3K4me1	1.9965781296658
chr1	41400001	41500000	A2	8	H3K4me1	1.74120681197991
chr1	41500001	41600000	A2	8	H3K4me1	1.26853842288206
chr1	41600001	41700000	A2	6	H3K4me1	1.35208097284834
chr1	41700001	41800000	A2	7	H3K4me1	1.9552312384968
chr1	41800001	41900000	A2	10	H3K4me1	1.88376195107996
chr1	41900001	4.2e+07	A2	9	H3K4me1	2.03230002530863
chr1	42000001	42100000	B1	7	H3K4me1	0.9958179635336
chr1	42100001	42200000	B1	9	H3K4me1	1.10840481009583
chr1	42200001	42300000	B1	8	H3K4me1	1.02851782529106
chr1	42300001	42400000	B1	8	H3K4me1	1.25766060836166
chr1	42400001	42500000	B1	6	H3K4me1	0.957153223386904
chr1	42500001	42600000	B1	8	H3K4me1	1.0027097692579
chr1	42600001	42700000	A2	6	H3K4me1	1.95496915617983
chr1	42700001	42800000	A2	6	H3K4me1	2.3062308631132
chr1	42800001	42900000	A2	7	H3K4me1	1.58759748393893
chr1	42900001	4.3e+07	A2	7	H3K4me1	1.50529726472249
chr1	43000001	43100000	A2	7	H3K4me1	1.27307465601613
chr1	43100001	43200000	A1	8	H3K4me1	2.29012575783829
chr1	43200001	43300000	A2	8	H3K4me1	1.72533199277769
chr1	43300001	43400000	A2	7	H3K4me1	1.40694125939359
chr1	43400001	43500000	A1	10	H3K4me1	2.43204360740582
chr1	43500001	43600000	A2	10	H3K4me1	1.47871534761091
chr1	43600001	43700000	A2	9	H3K4me1	1.37308732845535
chr1	43700001	43800000	A2	9	H3K4me1	1.66984684051623
chr1	43800001	43900000	A2	8	H3K4me1	2.19839693974406
chr1	43900001	4.4e+07	A2	9	H3K4me1	1.33742302752932
chr1	44000001	44100000	A2	10	H3K4me1	1.37423361353725
chr1	44100001	44200000	A1	9	H3K4me1	2.00874174655875
chr1	44200001	44300000	A2	8	H3K4me1	2.55759430159082
chr1	44300001	44400000	A2	9	H3K4me1	2.05422138964683
chr1	44400001	44500000	A2	9	H3K4me1	2.68138842712293
chr1	44500001	44600000	A2	8	H3K4me1	1.55937503326436
chr1	44600001	44700000	A2	7	H3K4me1	1.48452504368673
chr1	44700001	44800000	A2	9	H3K4me1	2.81398681862205
chr1	44800001	44900000	A2	7	H3K4me1	3.16296424765984
chr1	44900001	4.5e+07	A1	6	H3K4me1	3.15490152226835
chr1	45000001	45100000	A2	8	H3K4me1	2.38506765571237
chr1	45100001	45200000	A2	9	H3K4me1	2.22503039472351
chr1	45200001	45300000	A1	9	H3K4me1	2.69746458448718
