chrom	start	end	gpseq_score	GC_percentage
chr1	27100001	27200000	1.72614485654579	0.50336
chr1	27200001	27300000	1.98537256423841	0.49066
chr1	27300001	27400000	1.8198420347634	0.51251
chr1	27400001	27500000	1.79161742588363	0.50234
chr1	27500001	27600000	1.7348395518656	0.45077
chr1	27600001	27700000	2.07772584184405	0.51734
chr1	27700001	27800000	1.76366631431604	0.47292
chr1	27800001	27900000	1.82656164015481	0.52391
chr1	27900001	28000000	1.79774611039226	0.52675
chr1	28000001	28100000	1.72061341781652	0.44224
chr1	28100001	28200000	1.8791733924788	0.45039
chr1	28200001	28300000	1.70335894589023	0.48354
chr1	28300001	28400000	1.75986737039794	0.39492
chr1	28400001	28500000	1.65893824862706	0.44959
chr1	28500001	28600000	1.70179441693235	0.46396
chr1	28600001	28700000	1.85197422377689	0.46234
chr1	28700001	28800000	1.80654485710867	0.422
chr1	28800001	28900000	1.81604769386716	0.47574
chr1	28900001	29000000	1.84366791068212	0.4789
chr1	29000001	29100000	1.7808179176347	0.44737
chr1	29100001	29200000	1.85608411448094	0.49509
chr1	29200001	29300000	1.71433429135224	0.4466
chr1	29300001	29400000	1.68638734419213	0.39636
chr1	29400001	29500000	1.65725346574028	0.45964
chr1	29500001	29600000	1.64914868738201	0.49153
chr1	29600001	29700000	1.79106426958293	0.50667
chr1	29700001	29800000	1.76593362173893	0.47962
chr1	29800001	29900000	1.87953280596055	0.3777
chr1	29900001	30000000		0
chr1	30000001	30100000	1.8301883297176	0.33158
chr1	30100001	30200000	1.78272304955153	0.48969
chr1	30200001	30300000	1.79996906112674	0.467
chr1	30300001	30400000	1.88918247565363	0.47953
chr1	30400001	30500000	1.80261791475668	0.46771
chr1	30500001	30600000	1.65635987883635	0.50241
chr1	30600001	30700000	1.64241481696369	0.45714
chr1	30700001	30800000	1.90210645385251	0.48352
chr1	30800001	30900000	1.84843639255529	0.49015
chr1	30900001	31000000	1.76775793037495	0.47471
chr1	31000001	31100000	1.75430187307819	0.44026
chr1	31100001	31200000	1.84075917264782	0.5176
chr1	31200001	31300000	1.89421358939613	0.52337
chr1	31300001	31400000	1.7723647427944	0.51181
chr1	31400001	31500000	1.67890716448674	0.40333
chr1	31500001	31600000	1.73370592982274	0.44797
chr1	31600001	31700000	1.79302975336102	0.49579
chr1	31700001	31800000	1.71570426980895	0.44274
chr1	31800001	31900000	1.73255675724486	0.46775
chr1	31900001	32000000	1.7350343874383	0.4461
chr1	32000001	32100000	1.76161124088713	0.48369
chr1	32100001	32200000	1.9659789507785	0.53981
chr1	32200001	32300000	1.91959312674436	0.52701
chr1	32300001	32400000	1.80225772851392	0.4305
chr1	32400001	32500000	1.74875482140735	0.46227
chr1	32500001	32600000	1.62236055344189	0.46252
chr1	32600001	32700000	1.77726556131864	0.48033
chr1	32700001	32800000	1.80964580949156	0.48847
chr1	32800001	32900000	1.82026630341411	0.4934
chr1	32900001	33000000	1.74131396011029	0.45256
chr1	33000001	33100000	1.63840870306672	0.43866
chr1	33100001	33200000	1.59997742545775	0.47455
chr1	33200001	33300000	1.68490250812263	0.4851
chr1	33300001	33400000	1.66063891268268	0.48594
chr1	33400001	33500000	1.59858418303595	0.46457
chr1	33500001	33600000	1.58837259351266	0.46784
chr1	33600001	33700000	1.75985984194078	0.46389
chr1	33700001	33800000	1.74432336845708	0.50299
chr1	33800001	33900000	1.51656817120159	0.44394
chr1	33900001	34000000	1.56872803838361	0.44918
chr1	34000001	34100000	1.78531465344449	0.4485
chr1	34100001	34200000	1.91429555839414	0.44584
chr1	34200001	34300000	1.58625709199642	0.45137
chr1	34300001	34400000	1.67425397746256	0.45271
chr1	34400001	34500000	1.66452182692804	0.4641
chr1	34500001	34600000	1.68856749661799	0.44188
chr1	34600001	34700000	1.56467747573658	0.46903
chr1	34700001	34800000	1.59938816732915	0.41729
chr1	34800001	34900000	1.62626787071848	0.43619
chr1	34900001	35000000	1.62449891564888	0.43323
chr1	35000001	35100000	1.62659385143865	0.43453
chr1	35100001	35200000	1.67732381268283	0.45249
chr1	35200001	35300000	1.62046000754093	0.4807
chr1	35300001	35400000	1.6102375684557	0.48886
chr1	35400001	35500000	1.71698650996923	0.40806
chr1	35500001	35600000	1.61938680713774	0.42361
chr1	35600001	35700000	1.71754266385398	0.43328
chr1	35700001	35800000	1.56038406775546	0.40684
chr1	35800001	35900000	1.59904942290748	0.3853
chr1	35900001	36000000	1.64780201867467	0.4173
chr1	36000001	36100000	1.64853029331568	0.46061
chr1	36100001	36200000	1.63616441739196	0.46289
chr1	36200001	36300000	1.50896932191706	0.42744
chr1	36300001	36400000	1.70413834698328	0.43963
chr1	36400001	36500000	1.73307937975831	0.38261
chr1	36500001	36600000	1.61046666796996	0.48196
chr1	36600001	36700000	1.63000777688629	0.49957
chr1	36700001	36800000	1.73877965616955	0.46285
chr1	36800001	36900000	1.65840059574197	0.50111
chr1	36900001	37000000	1.67036814646917	0.48588
chr1	37000001	37100000	1.90755794270657	0.48554
chr1	37100001	37200000	1.88735485824527	0.48096
chr1	37200001	37300000	1.84989164448642	0.49246
chr1	37300001	37400000	1.78256790455955	0.48019
chr1	37400001	37500000	1.78695266813273	0.5081
chr1	37500001	37600000	1.74934918241659	0.49416
chr1	37600001	37700000	1.87466721780337	0.41556
chr1	37700001	37800000	1.80326101932513	0.49167
chr1	37800001	37900000	1.73474511618952	0.47214
chr1	37900001	38000000	1.78663001965763	0.48137
chr1	38000001	38100000	1.68085638054873	0.46346
chr1	38100001	38200000	1.7213515834759	0.50227
chr1	38200001	38300000	1.74769359340033	0.47047
chr1	38300001	38400000	1.58993333012262	0.45379
chr1	38400001	38500000	1.54142815906672	0.48708
chr1	38500001	38600000	1.72555059889894	0.51063
chr1	38600001	38700000	1.63255423772351	0.46999
chr1	38700001	38800000	1.67605319205544	0.45359
chr1	38800001	38900000	1.63476876947794	0.41684
chr1	38900001	39000000	1.69088033572324	0.4366
chr1	39000001	39100000	1.75531631520723	0.45369
chr1	39100001	39200000	1.5768986795313	0.44043
chr1	39200001	39300000	1.68765837899635	0.4599
chr1	39300001	39400000	1.72183949810112	0.43266
chr1	39400001	39500000	1.59659557088291	0.45647
chr1	39500001	39600000	1.71393904142989	0.46268
chr1	39600001	39700000	1.61340769438933	0.42789
chr1	39700001	39800000	1.75791645000459	0.41028
chr1	39800001	39900000	1.7031150750948	0.42101
chr1	39900001	40000000	1.65146196883343	0.47542
chr1	40000001	40100000	1.78830538147803	0.47834
chr1	40100001	40200000	1.74716608526609	0.48018
chr1	40200001	40300000	1.78191784929021	0.49782
chr1	40300001	40400000	1.57735990843856	0.4542
chr1	40400001	40500000	1.85867318680641	0.46333
chr1	40500001	40600000	1.72351358286808	0.42769
chr1	40600001	40700000	1.56390682683005	0.40252
chr1	40700001	40800000	1.61646541439033	0.44834
chr1	40800001	40900000	1.5787419152349	0.42395
chr1	40900001	41000000	1.88349914383625	0.41863
chr1	41000001	41100000	1.88438123371128	0.43371
chr1	41100001	41200000	1.64325323438522	0.4602
chr1	41200001	41300000	1.85329982811863	0.50286
chr1	41300001	41400000	1.73999891978399	0.48266
chr1	41400001	41500000	1.70945310425602	0.46684
chr1	41500001	41600000	1.72724704634352	0.39875
chr1	41600001	41700000	1.53927087679709	0.38213
chr1	41700001	41800000	1.698034297891	0.45542
chr1	41800001	41900000	1.91706224734978	0.52678
chr1	41900001	42000000	1.78049456932313	0.53515
chr1	42000001	42100000	1.63581182999586	0.47836
chr1	42100001	42200000	1.81890099653119	0.49615
chr1	42200001	42300000	1.75779633864788	0.46924
chr1	42300001	42400000	1.74385877838039	0.44006
chr1	42400001	42500000	1.57450019878928	0.40991
chr1	42500001	42600000	1.71581177152109	0.40278
chr1	42600001	42700000	1.58797305612658	0.43364
chr1	42700001	42800000	1.5543441019408	0.38076
chr1	42800001	42900000	1.62555445889502	0.43319
chr1	42900001	43000000	1.61006500872053	0.40055
chr1	43000001	43100000	1.6882119546431	0.39541
chr1	43100001	43200000	1.74619495114945	0.42444
chr1	43200001	43300000	1.73070460180522	0.46783
chr1	43300001	43400000	1.65429773920564	0.44255
chr1	43400001	43500000	1.91841945960205	0.49018
chr1	43500001	43600000	2.05815173267219	0.44566
chr1	43600001	43700000	1.82849213563167	0.43447
chr1	43700001	43800000	1.80034558421257	0.49235
chr1	43800001	43900000	1.73367232772117	0.48467
chr1	43900001	44000000	1.79984951365241	0.47065
chr1	44000001	44100000	1.94066374692837	0.54773
chr1	44100001	44200000	1.80193753775946	0.46159
chr1	44200001	44300000	1.69654611976969	0.41466
chr1	44300001	44400000	1.85312943969559	0.47612
chr1	44400001	44500000	1.78728787528724	0.54829
chr1	44500001	44600000	1.73921240418253	0.4437
chr1	44600001	44700000	1.62449002659676	0.43344
chr1	44700001	44800000	1.88980669115121	0.48459
chr1	44800001	44900000	1.7066031784223	0.44528
chr1	44900001	45000000	1.55450732231279	0.43787
chr1	45000001	45100000	1.69307962978455	0.49628
chr1	45100001	45200000	1.78567796790676	0.49053
chr1	45200001	45300000	1.70407604847607	0.51174
chr1	45300001	45400000	1.62102314618923	0.44184
chr1	45400001	45500000	1.58812799095865	0.44111
chr1	45500001	45600000	1.70699477186456	0.41357
chr1	45600001	45700000	1.5169311904198	0.39801
chr1	45700001	45800000	1.65928104229268	0.44734
chr1	45800001	45900000	1.59914993673347	0.43189
chr1	45900001	46000000	1.70151561793976	0.44361
chr1	46000001	46100000	1.64221095014219	0.45869
chr1	46100001	46200000	1.50449778062016	0.41593
chr1	46200001	46300000	1.5556605493467	0.43357
chr1	46300001	46400000	1.51036893077183	0.39259
chr1	46400001	46500000	1.55929673315445	0.42492
chr1	46500001	46600000	1.60558499349584	0.41041
chr1	46600001	46700000	1.63511749043709	0.47893
chr1	46700001	46800000	1.64476487965586	0.47457
chr1	46800001	46900000	1.61571319171603	0.49106
chr1	46900001	47000000	1.51944663538962	0.53302
chr1	47000001	47100000	1.5835522255329	0.49002
chr1	47100001	47200000	1.41090445532482	0.41404
chr1	47200001	47300000	1.52927565926185	0.4332
chr1	47300001	47400000	1.54833635373743	0.4031
chr1	47400001	47500000	1.55121102121442	0.4227
chr1	47500001	47600000	1.45796201208317	0.38742
chr1	47600001	47700000	1.47575796312656	0.48138
chr1	47700001	47800000	1.36734729982538	0.42269
chr1	47800001	47900000	1.39194575604604	0.45065
chr1	47900001	48000000	1.43135526961	0.47961
chr1	48000001	48100000	1.52361291095626	0.47416
chr1	48100001	48200000	1.44309719928874	0.4771
chr1	48200001	48300000	1.55651710480611	0.50255
chr1	48300001	48400000	1.51936274419209	0.47867
chr1	48400001	48500000	1.47260465027601	0.45932
chr1	48500001	48600000	1.3848605323287	0.44006
chr1	48600001	48700000	1.40709599157729	0.42392
chr1	48700001	48800000	1.41418576789082	0.39522
chr1	48800001	48900000	1.34377227359311	0.36453
chr1	48900001	49000000	1.4908747973973	0.40772
chr1	49000001	49100000	1.33652356963714	0.43645
chr1	49100001	49200000	1.43477295570457	0.45177
chr1	49200001	49300000	1.38221803696161	0.42439
chr1	49300001	49400000	1.33846792949187	0.39629
chr1	49400001	49500000	1.35748051307296	0.39895
chr1	49500001	49600000	1.39242837077058	0.3888
chr1	49600001	49700000	1.35786952043048	0.38218
chr1	49700001	49800000	1.67282906049781	0.37824
chr1	49800001	49900000	1.38458948967558	0.37604
chr1	49900001	50000000	1.45558193361672	0.3665
chr1	50000001	50100000	1.4666163083145	0.38919
chr1	50100001	50200000	1.46091196890948	0.35699
chr1	50200001	50300000	1.4079910034174	0.36465
chr1	50300001	50400000	1.58739855080607	0.37683
chr1	50400001	50500000	1.40077995941937	0.37003
chr1	50500001	50600000	1.35951274696112	0.38954
chr1	50600001	50700000	1.38090544369027	0.4175
chr1	50700001	50800000	1.38115817215249	0.4499
chr1	50800001	50900000	1.32482078413684	0.44774
chr1	50900001	51000000	1.27538048782692	0.38693
chr1	51000001	51100000	1.36462018964481	0.37626
chr1	51100001	51200000	1.40597648684368	0.39049
chr1	51200001	51300000	1.46687440256032	0.37655
chr1	51300001	51400000	1.3541041191706	0.37608
chr1	51400001	51500000	1.32836795222965	0.3954
chr1	51500001	51600000	1.35452477790389	0.39302
chr1	51600001	51700000	1.42110304328056	0.41506
chr1	51700001	51800000	1.42102827787736	0.46585
chr1	51800001	51900000	1.50848874958859	0.40383
chr1	51900001	52000000	1.37701321626937	0.38396
chr1	52000001	52100000	1.48349731424317	0.42787
chr1	52100001	52200000	1.38874038857699	0.39606
chr1	52200001	52300000	1.67944072420034	0.37678
chr1	52300001	52400000	1.47596943420632	0.42307
chr1	52400001	52500000	1.50327821031135	0.44574
chr1	52500001	52600000	1.44398520221645	0.42437
chr1	52600001	52700000	1.58125144014046	0.41867
chr1	52700001	52800000	1.56331453193174	0.39771
chr1	52800001	52900000	1.68051334626327	0.44526
chr1	52900001	53000000	1.4083570717931	0.37939
chr1	53000001	53100000	1.61742806024891	0.44278
chr1	53100001	53200000	1.67627414329831	0.45356
chr1	53200001	53300000	1.52914706844871	0.4128
chr1	53300001	53400000	1.52607774270944	0.44813
chr1	53400001	53500000	1.49619237295536	0.39971
chr1	53500001	53600000	1.67795691042397	0.51078
chr1	53600001	53700000	1.68589446081218	0.44742
chr1	53700001	53800000	1.76573258741168	0.51324
chr1	53800001	53900000	1.62010406395627	0.47331
chr1	53900001	54000000	1.73415262947079	0.51529
chr1	54000001	54100000	1.7387762321879	0.49693
chr1	54100001	54200000	1.96418965287515	0.49882
chr1	54200001	54300000	1.58208421557381	0.41642
chr1	54300001	54400000	1.70390694421511	0.4345
chr1	54400001	54500000	1.5835917293735	0.44967
chr1	54500001	54600000	1.50761451325272	0.4366
chr1	54600001	54700000	1.75351390532925	0.49901
chr1	54700001	54800000	1.70319511635486	0.5154
chr1	54800001	54900000	1.56505406246036	0.49745
chr1	54900001	55000000	1.62570592751815	0.4908
chr1	55000001	55100000	1.88750900714704	0.5086
chr1	55100001	55200000	1.68716405417862	0.46863
chr1	55200001	55300000	1.61276229029553	0.49428
chr1	55300001	55400000	1.52830099486604	0.46081
chr1	55400001	55500000	1.49155027181584	0.48528
chr1	55500001	55600000	1.47050337736686	0.43537
chr1	55600001	55700000	1.39932216585257	0.38031
chr1	55700001	55800000	1.3764618072526	0.43554
chr1	55800001	55900000	1.37016732342911	0.42537
chr1	55900001	56000000	1.36781710181414	0.41626
chr1	56000001	56100000	1.44482867597211	0.41479
chr1	56100001	56200000	1.43606537056511	0.40144
chr1	56200001	56300000	1.4775372456874	0.3992
