chrom	start	end	comp	layer	variable	value
chr1	6700001	6800000	A1	8	expression	762.833333333333
chr1	6800001	6900000	A1	7	expression	96.6666666666667
chr1	6900001	7e+06	A2	7	expression	238.833333333333
chr1	7000001	7100000	B1	9	expression	1.83333333333333
chr1	7100001	7200000	B1	8	expression	6
chr1	7200001	7300000	B1	6	expression	3.16666666666667
chr1	7300001	7400000	B1	8	expression	16.5
chr1	7400001	7500000	B1	8	expression	6.33333333333333
chr1	7500001	7600000	B1	9	expression	6
chr1	7600001	7700000	B1	8	expression	2.16666666666667
chr1	7700001	7800000	A2	8	expression	103.5
chr1	7800001	7900000	A1	7	expression	1445.16666666667
chr1	7900001	8e+06	A1	8	expression	384.666666666667
chr1	8000001	8100000	A2	6	expression	768
chr1	8100001	8200000	A2	7	expression	0.833333333333333
chr1	8200001	8300000	A1	8	expression	0.833333333333333
chr1	8300001	8400000	A2	7	expression	9.5
chr1	8400001	8500000	A2	9	expression	954.333333333333
chr1	8500001	8600000	A2	7	expression	82.1666666666667
chr1	8600001	8700000	A2	7	expression	85.8333333333333
chr1	8700001	8800000	A2	7	expression	54.3333333333333
chr1	8800001	8900000	A1	6	expression	46
chr1	8900001	9e+06	A1	8	expression	1993.66666666667
chr1	9000001	9100000	A1	7	expression	57.6666666666667
chr1	9100001	9200000	A1	7	expression	463.5
chr1	9200001	9300000	A1	10	expression	30.8333333333333
chr1	9300001	9400000	A2	9	expression	993.166666666667
chr1	9400001	9500000	A1	8	expression	186.833333333333
chr1	9500001	9600000	A1	8	expression	2.33333333333333
chr1	9600001	9700000	A1	8	expression	1149.5
chr1	9700001	9800000	A1	9	expression	1445.66666666667
chr1	9800001	9900000	A1	7	expression	454.166666666667
chr1	9900001	1e+07	A1	8	expression	1060
chr1	10000001	10100000	A1	7	expression	455
chr1	10100001	10200000	A1	9	expression	491
chr1	10200001	10300000	A1	7	expression	653.833333333333
chr1	10300001	10400000	A1	7	expression	1621
chr1	10400001	10500000	A1	9	expression	2765.83333333333
chr1	10500001	10600000	A1	7	expression	1659
chr1	10600001	10700000	A1	9	expression	538.333333333333
chr1	10700001	10800000	A2	9	expression	179.333333333333
chr1	10800001	10900000	A1	9	expression	6.33333333333333
chr1	10900001	1.1e+07	A1	9	expression	1
chr1	11000001	11100000	A1	10	expression	1612.66666666667
chr1	11100001	11200000	A1	8	expression	2761
chr1	11200001	11300000	A1	8	expression	715.166666666667
chr1	11300001	11400000	A1	9	expression	1169
chr1	11400001	11500000	A2	8	expression	8
chr1	11500001	11600000	B1	9	expression	19.1666666666667
chr1	11600001	11700000	B1	8	expression	2.33333333333333
chr1	11700001	11800000	A1	9	expression	1496.5
chr1	11800001	11900000	A1	8	expression	1041.83333333333
chr1	11900001	1.2e+07	A1	7	expression	807.5
chr1	12000001	12100000	A1	8	expression	2903.83333333333
chr1	12100001	12200000	A2	8	expression	2.5
chr1	12200001	12300000	A2	8	expression	153.333333333333
chr1	12300001	12400000	A2	6	expression	624.5
chr1	12400001	12500000	A2	6	expression	339.333333333333
chr1	12500001	12600000	A2	7	expression	251.666666666667
chr1	12600001	12700000	A2	7	expression	387.166666666667
chr1	12700001	12800000	B1	6	expression	0.833333333333333
chr1	12800001	12900000	B1	6	expression	0
chr1	12900001	1.3e+07	B1	10	expression	2.33333333333333
chr1	13700001	13800000	A2	6	expression	0.666666666666667
chr1	13800001	13900000	B1	7	expression	1.83333333333333
chr1	13900001	1.4e+07	A2	6	expression	1271.16666666667
chr1	14000001	14100000	A2	5	expression	120.666666666667
chr1	14100001	14200000	B1	7	expression	840.333333333333
chr1	14200001	14300000	B1	5	expression	0.833333333333333
chr1	14300001	14400000	B1	6	expression	1.33333333333333
chr1	14400001	14500000	B1	6	expression	0.333333333333333
chr1	14500001	14600000	B1	5	expression	0.5
chr1	14600001	14700000	B1	6	expression	1.16666666666667
chr1	14700001	14800000	B1	6	expression	2
chr1	14800001	14900000	B1	6	expression	0.5
chr1	14900001	1.5e+07	B1	5	expression	46.6666666666667
chr1	15000001	15100000	B1	7	expression	17.3333333333333
chr1	15100001	15200000	B1	7	expression	14.8333333333333
chr1	15200001	15300000	B1	7	expression	28.5
chr1	15300001	15400000	A2	6	expression	315.333333333333
chr1	15400001	15500000	A2	8	expression	49.1666666666667
chr1	15500001	15600000	A2	7	expression	103.5
chr1	15600001	15700000	A2	7	expression	4.16666666666667
chr1	15700001	15800000	A2	7	expression	621
chr1	15800001	15900000	A1	8	expression	562.833333333333
chr1	15900001	1.6e+07	A1	8	expression	1387.16666666667
chr1	16000001	16100000	A1	8	expression	959.333333333333
chr1	16100001	16200000	A1	9	expression	573.5
chr1	16200001	16300000	A1	7	expression	2196.33333333333
chr1	16300001	16400000	A2	9	expression	142.833333333333
chr1	16400001	16500000	A1	9	expression	539.666666666667
chr1	16500001	16600000	A1	9	expression	970.833333333333
chr1	16600001	16700000	A1	7	expression	142.333333333333
chr1	16700001	16800000	A1	9	expression	2317.66666666667
chr1	16800001	16900000	A1	8	expression	398.5
chr1	16900001	1.7e+07	A1	10	expression	1172.66666666667
chr1	17000001	17100000	A1	9	expression	86.5
chr1	17200001	17300000	A1	9	expression	292.333333333333
chr1	17300001	17400000	A1	9	expression	1589.83333333333
chr1	17400001	17500000	A2	10	expression	31.8333333333333
chr1	17500001	17600000	B1	10	expression	0.5
chr1	17600001	17700000	A1	10	expression	1.16666666666667
chr1	17700001	17800000	A1	9	expression	2427.83333333333
chr1	17800001	17900000	A1	10	expression	18.5
chr1	17900001	1.8e+07	A2	9	expression	131.166666666667
chr1	18000001	18100000	B1	9	expression	66.5
chr1	18100001	18200000	B1	9	expression	311.666666666667
chr1	18200001	18300000	B1	9	expression	7.66666666666667
chr1	18300001	18400000	B1	8	expression	0.666666666666667
chr1	18400001	18500000	B1	8	expression	0.333333333333333
chr1	18500001	18600000	B1	10	expression	0.166666666666667
chr1	18600001	18700000	B1	10	expression	0.666666666666667
chr1	18700001	18800000	B1	9	expression	29
chr1	18800001	18900000	B1	9	expression	0.666666666666667
chr1	18900001	1.9e+07	B1	9	expression	0.5
chr1	19000001	19100000	B1	9	expression	1.66666666666667
chr1	19100001	19200000	B1	9	expression	294.5
chr1	19200001	19300000	B1	9	expression	753.333333333333
chr1	19300001	19400000	B1	10	expression	1.83333333333333
chr1	19400001	19500000	A2	10	expression	2686.16666666667
chr1	19500001	19600000	A1	9	expression	3203.83333333333
chr1	19600001	19700000	A1	10	expression	1902.16666666667
chr1	19700001	19800000	A1	8	expression	193.5
chr1	19800001	19900000	A1	7	expression	21.8333333333333
chr1	19900001	2e+07	A1	8	expression	1060
chr1	20000001	20100000	A1	8	expression	302
chr1	20100001	20200000	A1	8	expression	40.3333333333333
chr1	20200001	20300000	B1	7	expression	613.333333333333
chr1	20300001	20400000	B1	8	expression	0.5
chr1	20400001	20500000	B1	9	expression	0.5
chr1	20500001	20600000	B1	8	expression	2.5
chr1	20600001	20700000	B1	9	expression	0.5
chr1	20700001	20800000	B1	9	expression	0.166666666666667
chr1	20800001	20900000	A2	8	expression	685.833333333333
chr1	20900001	2.1e+07	A1	9	expression	1954.33333333333
chr1	21000001	21100000	A1	9	expression	1943
chr1	21100001	21200000	A1	6	expression	1431.66666666667
chr1	21200001	21300000	A1	7	expression	726.5
chr1	21300001	21400000	A1	6	expression	164
chr1	21400001	21500000	A1	9	expression	43.8333333333333
chr1	21500001	21600000	A2	9	expression	975.666666666667
chr1	21600001	21700000	A2	8	expression	60
chr1	21700001	21800000	A1	8	expression	220.5
chr1	21800001	21900000	A2	9	expression	258.5
chr1	21900001	2.2e+07	A2	10	expression	460.166666666667
chr1	22000001	22100000	A1	8	expression	1163.5
chr1	22100001	22200000	A1	10	expression	861.5
chr1	22200001	22300000	A1	9	expression	373.833333333333
chr1	22300001	22400000	A1	9	expression	378.666666666667
chr1	22400001	22500000	A2	9	expression	767
chr1	22500001	22600000	A2	9	expression	8.66666666666667
chr1	22600001	22700000	A2	8	expression	5.33333333333333
chr1	22700001	22800000	A2	9	expression	15.5
chr1	22800001	22900000	A2	10	expression	867.333333333333
chr1	22900001	2.3e+07	A2	9	expression	17.6666666666667
chr1	23000001	23100000	A2	9	expression	27.5
chr1	23100001	23200000	A1	9	expression	201.5
chr1	23200001	23300000	A2	9	expression	501.833333333333
chr1	23300001	23400000	A1	6	expression	881.666666666667
chr1	23400001	23500000	A1	8	expression	1876.16666666667
chr1	23500001	23600000	A1	8	expression	91
chr1	23600001	23700000	A1	8	expression	2935.33333333333
chr1	23700001	23800000	A1	9	expression	825.833333333333
chr1	23800001	23900000	A1	9	expression	1853.33333333333
chr1	23900001	2.4e+07	A1	8	expression	4
chr1	24000001	24100000	A1	10	expression	2157
chr1	24100001	24200000	A1	9	expression	1874.16666666667
chr1	24200001	24300000	A1	9	expression	107.666666666667
chr1	24300001	24400000	A1	9	expression	48.6666666666667
chr1	24400001	24500000	A2	9	expression	331.666666666667
chr1	24500001	24600000	A1	8	expression	25.1666666666667
chr1	24600001	24700000	A1	9	expression	217.166666666667
chr1	24700001	24800000	A2	7	expression	869
chr1	24800001	24900000	A1	8	expression	832.166666666667
chr1	24900001	2.5e+07	A1	7	expression	1486.16666666667
chr1	25000001	25100000	A1	8	expression	38.5
chr1	25100001	25200000	A1	9	expression	1562.66666666667
chr1	25200001	25300000	A2	9	expression	552.5
chr1	25300001	25400000	A2	8	expression	0.333333333333333
chr1	25400001	25500000	A2	9	expression	0.333333333333333
chr1	25500001	25600000	A1	9	expression	810.833333333333
chr1	25600001	25700000	A1	10	expression	729.166666666667
chr1	25700001	25800000	A1	8	expression	175.666666666667
chr1	25800001	25900000	A1	9	expression	800.833333333333
chr1	25900001	2.6e+07	A1	9	expression	48.8333333333333
chr1	26000001	26100000	A1	9	expression	78.6666666666667
chr1	26100001	26200000	A1	7	expression	2865.83333333333
chr1	26200001	26300000	A1	9	expression	1295.83333333333
chr1	26300001	26400000	A1	9	expression	171.5
chr1	26400001	26500000	A1	9	expression	528
chr1	26500001	26600000	A1	10	expression	576.5
chr1	26600001	26700000	A1	9	expression	952.333333333333
chr1	26700001	26800000	A1	9	expression	648
chr1	26800001	26900000	A1	9	expression	902.5
chr1	26900001	2.7e+07	A1	8	expression	230.666666666667
chr1	27000001	27100000	A1	8	expression	956.333333333333
chr1	27100001	27200000	A1	8	expression	2119.5
chr1	27200001	27300000	A1	10	expression	1852
chr1	27300001	27400000	A1	9	expression	325.833333333333
chr1	27400001	27500000	A1	9	expression	351.666666666667
chr1	27500001	27600000	A1	8	expression	52
chr1	27600001	27700000	A1	10	expression	1417.5
chr1	27700001	27800000	A1	9	expression	1519.33333333333
chr1	27800001	27900000	A1	9	expression	246.333333333333
chr1	27900001	2.8e+07	A1	8	expression	106.333333333333
chr1	28000001	28100000	A1	8	expression	229.166666666667
chr1	28100001	28200000	A1	9	expression	1267.16666666667
chr1	28200001	28300000	A1	8	expression	1512
chr1	28300001	28400000	A1	8	expression	493.666666666667
chr1	28400001	28500000	A1	7	expression	33.1666666666667
chr1	28500001	28600000	A1	8	expression	1481.66666666667
chr1	28600001	28700000	A1	9	expression	624.333333333333
chr1	28700001	28800000	A1	9	expression	201.5
chr1	28800001	28900000	A1	9	expression	3813
chr1	28900001	2.9e+07	A1	9	expression	973.666666666667
chr1	29000001	29100000	A1	8	expression	1278.83333333333
chr1	29100001	29200000	A1	9	expression	15.3333333333333
chr1	29200001	29300000	A1	8	expression	55.5
chr1	29300001	29400000	A1	7	expression	779.166666666667
chr1	29400001	29500000	A1	7	expression	2620.16666666667
chr1	29500001	29600000	A2	7	expression	938.666666666667
chr1	29600001	29700000	A2	8	expression	1481.33333333333
chr1	29700001	29800000	B1	8	expression	1.33333333333333
chr1	30100001	30200000	B1	8	expression	0.166666666666667
chr1	30200001	30300000	B1	8	expression	0.166666666666667
chr1	30300001	30400000	B1	9	expression	0.166666666666667
chr1	30400001	30500000	B1	8	expression	0
chr1	30500001	30600000	B1	7	expression	0
chr1	30600001	30700000	B1	7	expression	143
chr1	30700001	30800000	B1	9	expression	50.5
chr1	30800001	30900000	B1	9	expression	0.166666666666667
chr1	30900001	3.1e+07	B1	8	expression	0.166666666666667
chr1	31000001	31100000	B1	8	expression	0.166666666666667
chr1	31100001	31200000	B1	9	expression	32.6666666666667
chr1	31200001	31300000	A2	9	expression	1.33333333333333
chr1	31300001	31400000	A2	9	expression	900.5
chr1	31400001	31500000	A1	8	expression	1563.83333333333
chr1	31500001	31600000	A1	8	expression	133.333333333333
chr1	31600001	31700000	A1	9	expression	97.6666666666667
chr1	31700001	31800000	A1	8	expression	913.833333333333
chr1	31800001	31900000	A1	8	expression	570.5
chr1	31900001	3.2e+07	A2	8	expression	21.5
chr1	32000001	32100000	A2	8	expression	532.333333333333
chr1	32100001	32200000	A2	10	expression	321.833333333333
chr1	32200001	32300000	A2	10	expression	381.5
chr1	32300001	32400000	A1	8	expression	1095.16666666667
chr1	32400001	32500000	A1	8	expression	350.833333333333
chr1	32500001	32600000	A1	7	expression	1467.16666666667
chr1	32600001	32700000	A1	8	expression	4363
chr1	32700001	32800000	A1	9	expression	1910.66666666667
chr1	32800001	32900000	A1	9	expression	1542.16666666667
chr1	32900001	3.3e+07	A1	8	expression	188.5
chr1	33000001	33100000	A1	7	expression	772
chr1	33100001	33200000	A1	7	expression	1955.16666666667
chr1	33200001	33300000	A1	8	expression	2614.33333333333
chr1	33300001	33400000	A1	7	expression	1136.83333333333
chr1	33400001	33500000	A1	7	expression	2013.33333333333
chr1	33500001	33600000	A2	7	expression	223.166666666667
chr1	33600001	33700000	A2	8	expression	299.666666666667
chr1	33700001	33800000	A2	8	expression	1230.33333333333
chr1	33800001	33900000	B1	6	expression	250.5
chr1	33900001	3.4e+07	B1	6	expression	227.333333333333
chr1	34000001	34100000	B1	8	expression	0.333333333333333
chr1	34100001	34200000	B1	10	expression	0.5
chr1	34200001	34300000	B1	6	expression	0.166666666666667
chr1	34300001	34400000	B1	7	expression	0.166666666666667
chr1	34400001	34500000	B1	7	expression	0
chr1	34500001	34600000	B1	7	expression	0
chr1	34600001	34700000	B1	7	expression	0.166666666666667
chr1	34700001	34800000	B1	6	expression	0
chr1	34800001	34900000	B1	7	expression	0
chr1	34900001	3.5e+07	B1	7	expression	0.166666666666667
chr1	35000001	35100000	B1	7	expression	0.166666666666667
chr1	35100001	35200000	B1	7	expression	0.833333333333333
chr1	35200001	35300000	B1	7	expression	9.5
chr1	35300001	35400000	B1	7	expression	639.5
chr1	35400001	35500000	A2	8	expression	503.833333333333
chr1	35500001	35600000	A1	7	expression	746.833333333333
chr1	35600001	35700000	A1	8	expression	2621.33333333333
chr1	35700001	35800000	A1	6	expression	44.6666666666667
chr1	35800001	35900000	A1	7	expression	1633.33333333333
chr1	35900001	3.6e+07	A2	7	expression	1096.83333333333
chr1	36000001	36100000	A2	8	expression	1894.16666666667
chr1	36100001	36200000	A1	7	expression	731.166666666667
chr1	36200001	36300000	A1	6	expression	1191.33333333333
chr1	36300001	36400000	A1	8	expression	2038.83333333333
chr1	36400001	36500000	A1	8	expression	322.166666666667
chr1	36500001	36600000	A1	7	expression	714
chr1	36600001	36700000	A1	7	expression	1313.83333333333
chr1	36700001	36800000	A1	8	expression	2059.66666666667
chr1	36800001	36900000	A1	8	expression	1202.33333333333
chr1	36900001	3.7e+07	A1	7	expression	632.333333333333
chr1	37000001	37100000	B1	9	expression	0.833333333333333
chr1	37100001	37200000	B1	9	expression	0.666666666666667
chr1	37200001	37300000	B1	9	expression	1.5
chr1	37300001	37400000	B1	8	expression	1
chr1	37400001	37500000	B1	8	expression	0
chr1	37500001	37600000	B1	8	expression	0
chr1	37600001	37700000	B1	9	expression	0
chr1	37700001	37800000	B1	8	expression	0.333333333333333
chr1	37800001	37900000	B1	8	expression	1
chr1	37900001	3.8e+07	A2	8	expression	745.333333333333
chr1	38000001	38100000	A2	8	expression	1357
chr1	38100001	38200000	A2	8	expression	1443.66666666667
chr1	38200001	38300000	A2	8	expression	1050.33333333333
chr1	38300001	38400000	A1	6	expression	676
chr1	38400001	38500000	A2	6	expression	1832
chr1	38500001	38600000	A2	8	expression	127.5
chr1	38600001	38700000	A2	7	expression	4.16666666666667
chr1	38700001	38800000	B1	7	expression	0.833333333333333
chr1	38800001	38900000	B1	7	expression	0.5
chr1	38900001	3.9e+07	B1	7	expression	0
chr1	39000001	39100000	B1	8	expression	0.333333333333333
chr1	39100001	39200000	B1	6	expression	11.3333333333333
chr1	39200001	39300000	A2	7	expression	0.666666666666667
chr1	39300001	39400000	A1	8	expression	969.666666666667
chr1	39400001	39500000	A1	7	expression	1178
chr1	39500001	39600000	A1	8	expression	223
chr1	39600001	39700000	A1	7	expression	4.5
chr1	39700001	39800000	A2	8	expression	93.1666666666667
chr1	39800001	39900000	A1	8	expression	638.166666666667
chr1	39900001	4e+07	A2	7	expression	728.833333333333
chr1	40000001	40100000	A2	8	expression	1546
chr1	40100001	40200000	A2	8	expression	242.166666666667
chr1	40200001	40300000	A2	8	expression	940.833333333333
chr1	40300001	40400000	A1	6	expression	1022
chr1	40400001	40500000	A1	9	expression	303.333333333333
chr1	40500001	40600000	A1	8	expression	2172.33333333333
chr1	40600001	40700000	A1	6	expression	140.166666666667
chr1	40700001	40800000	A1	7	expression	1480.83333333333
chr1	40800001	40900000	A2	6	expression	736.833333333333
chr1	40900001	4.1e+07	A1	9	expression	655.666666666667
chr1	41000001	41100000	A2	9	expression	670.833333333333
chr1	41100001	41200000	A2	7	expression	347.666666666667
chr1	41200001	41300000	A2	9	expression	1042.16666666667
chr1	41300001	41400000	A2	8	expression	280.333333333333
chr1	41400001	41500000	A2	8	expression	1608.33333333333
chr1	41500001	41600000	A2	8	expression	495.833333333333
chr1	41600001	41700000	A2	6	expression	274.5
chr1	41700001	41800000	A2	7	expression	18.3333333333333
chr1	41800001	41900000	A2	10	expression	71
chr1	41900001	4.2e+07	A2	9	expression	30.8333333333333
chr1	42000001	42100000	B1	7	expression	56
chr1	42100001	42200000	B1	9	expression	4.33333333333333
chr1	42200001	42300000	B1	8	expression	2
chr1	42300001	42400000	B1	8	expression	23.1666666666667
chr1	42400001	42500000	B1	6	expression	5
chr1	42500001	42600000	B1	8	expression	1
chr1	42600001	42700000	A2	6	expression	944.5
chr1	42700001	42800000	A2	6	expression	168.166666666667
chr1	42800001	42900000	A2	7	expression	396
chr1	42900001	4.3e+07	A2	7	expression	230.5
chr1	43000001	43100000	A2	7	expression	12.5
chr1	43100001	43200000	A1	8	expression	1669.16666666667
chr1	43200001	43300000	A2	8	expression	1275.33333333333
chr1	43300001	43400000	A2	7	expression	1207.33333333333
chr1	43400001	43500000	A1	10	expression	108
chr1	43500001	43600000	A2	10	expression	3
chr1	43600001	43700000	A2	9	expression	588
chr1	43700001	43800000	A2	9	expression	3
chr1	43800001	43900000	A2	8	expression	2317.5
chr1	43900001	4.4e+07	A2	9	expression	485
chr1	44000001	44100000	A2	10	expression	2427.33333333333
chr1	44100001	44200000	A1	9	expression	1369.33333333333
chr1	44200001	44300000	A2	8	expression	39.5
chr1	44300001	44400000	A2	9	expression	292
chr1	44400001	44500000	A2	9	expression	3317.66666666667
chr1	44500001	44600000	A2	8	expression	21.1666666666667
chr1	44600001	44700000	A2	7	expression	778.333333333333
chr1	44700001	44800000	A2	9	expression	317.166666666667
chr1	44800001	44900000	A2	7	expression	333.5
chr1	44900001	4.5e+07	A1	6	expression	120.333333333333
chr1	45000001	45100000	A2	8	expression	119
chr1	45100001	45200000	A2	9	expression	871
chr1	45200001	45300000	A1	9	expression	2213.66666666667
chr1	45300001	45400000	A1	7	expression	523.666666666667
chr1	45400001	45500000	A2	7	expression	1505.33333333333
chr1	45500001	45600000	A2	7	expression	107.333333333333
chr1	45600001	45700000	A2	6	expression	59
chr1	45700001	45800000	A2	7	expression	258.833333333333
chr1	45800001	45900000	A1	7	expression	527.166666666667
chr1	45900001	4.6e+07	A1	8	expression	1366.66666666667
chr1	46000001	46100000	A2	7	expression	3182.16666666667
chr1	46100001	46200000	A1	6	expression	1426.83333333333
chr1	46200001	46300000	A1	6	expression	120.833333333333
chr1	46300001	46400000	A2	6	expression	34.8333333333333
chr1	46400001	46500000	A2	6	expression	908.166666666667
chr1	46500001	46600000	A2	7	expression	1033.66666666667
chr1	46600001	46700000	A2	7	expression	966.833333333333
chr1	46700001	46800000	A1	8	expression	2624.83333333333
chr1	46800001	46900000	A2	7	expression	471.666666666667
chr1	46900001	4.7e+07	A2	7	expression	282.833333333333
chr1	47000001	47100000	A2	7	expression	935
chr1	47100001	47200000	A2	5	expression	1794.83333333333
chr1	47200001	47300000	B1	6	expression	0.166666666666667
chr1	47300001	47400000	B3	6	expression	0.5
chr1	47400001	47500000	B3	6	expression	1.16666666666667
chr1	47500001	47600000	A2	5	expression	8.66666666666667
chr1	47600001	47700000	A2	6	expression	769.833333333333
chr1	47700001	47800000	A2	5	expression	802.833333333333
chr1	47800001	47900000	A2	5	expression	919
chr1	47900001	4.8e+07	A2	5	expression	216.666666666667
chr1	48000001	48100000	B1	6	expression	0.5
chr1	48100001	48200000	B1	6	expression	0.833333333333333
chr1	48200001	48300000	B3	6	expression	21.3333333333333
chr1	48300001	48400000	B3	6	expression	2.5
chr1	48400001	48500000	B3	5	expression	7.66666666666667
chr1	48500001	48600000	B3	5	expression	0.166666666666667
chr1	48600001	48700000	B3	5	expression	0.666666666666667
chr1	48700001	48800000	B3	5	expression	12.6666666666667
chr1	48800001	48900000	B3	4	expression	41.6666666666667
chr1	48900001	4.9e+07	B1	6	expression	19.5
chr1	49000001	49100000	B3	4	expression	1.83333333333333
chr1	49100001	49200000	B3	5	expression	13
chr1	49200001	49300000	B3	4	expression	73
chr1	49300001	49400000	B3	4	expression	0.333333333333333
chr1	49400001	49500000	B3	4	expression	0.333333333333333
chr1	49500001	49600000	B3	4	expression	0
chr1	49600001	49700000	B3	4	expression	0
chr1	49700001	49800000	B3	7	expression	0
chr1	49800001	49900000	B3	4	expression	0
chr1	49900001	5e+07	B3	5	expression	0.166666666666667
chr1	50000001	50100000	B3	5	expression	0.166666666666667
chr1	50100001	50200000	B3	5	expression	0
chr1	50200001	50300000	B3	4	expression	0.166666666666667
chr1	50300001	50400000	B3	7	expression	0.166666666666667
chr1	50400001	50500000	B3	4	expression	1
chr1	50500001	50600000	B3	4	expression	0.166666666666667
chr1	50600001	50700000	B3	4	expression	0.166666666666667
chr1	50700001	50800000	B3	4	expression	8.66666666666667
chr1	50800001	50900000	B3	4	expression	55.8333333333333
chr1	50900001	5.1e+07	A2	3	expression	351.666666666667
chr1	51000001	51100000	A2	5	expression	272.166666666667
chr1	51100001	51200000	A2	5	expression	100.666666666667
chr1	51200001	51300000	A2	6	expression	166.166666666667
chr1	51300001	51400000	A2	4	expression	41
chr1	51400001	51500000	A2	4	expression	828.833333333333
chr1	51500001	51600000	A2	4	expression	4.83333333333333
chr1	51600001	51700000	A2	5	expression	1.66666666666667
chr1	51700001	51800000	A2	6	expression	742.833333333333
chr1	51800001	51900000	A2	6	expression	815.166666666667
chr1	51900001	5.2e+07	A2	5	expression	282.333333333333
chr1	52000001	52100000	A2	6	expression	12.3333333333333
chr1	52100001	52200000	A2	5	expression	72.3333333333333
chr1	52200001	52300000	A2	8	expression	2296.5
chr1	52300001	52400000	A2	6	expression	1719.5
chr1	52400001	52500000	A2	6	expression	826.333333333333
chr1	52500001	52600000	A2	6	expression	887.166666666667
chr1	52600001	52700000	A2	7	expression	39.5
chr1	52700001	52800000	A2	7	expression	552
chr1	52800001	52900000	A2	8	expression	2744
chr1	52900001	5.3e+07	A1	5	expression	857.833333333333
chr1	53000001	53100000	A2	7	expression	390.666666666667
chr1	53100001	53200000	A2	7	expression	622.666666666667
chr1	53200001	53300000	A1	6	expression	894.166666666667
chr1	53300001	53400000	A2	7	expression	112.666666666667
chr1	53400001	53500000	A2	6	expression	142
chr1	53500001	53600000	A2	8	expression	272.333333333333
chr1	53600001	53700000	A2	8	expression	1199.5
chr1	53700001	53800000	A2	8	expression	1253.66666666667
chr1	53800001	53900000	A2	7	expression	63.5
chr1	53900001	5.4e+07	A2	9	expression	13.6666666666667
chr1	54000001	54100000	A2	8	expression	16.1666666666667
chr1	54100001	54200000	A2	10	expression	6.16666666666667
chr1	54200001	54300000	A2	7	expression	1429.33333333333
chr1	54300001	54400000	A2	8	expression	682.166666666667
chr1	54400001	54500000	A2	7	expression	934.333333333333
chr1	54500001	54600000	A2	6	expression	892
chr1	54600001	54700000	A2	8	expression	2168.66666666667
chr1	54700001	54800000	A2	8	expression	324.333333333333
chr1	54800001	54900000	A2	7	expression	74.5
chr1	54900001	5.5e+07	A2	7	expression	2
chr1	55000001	55100000	A2	9	expression	57.1666666666667
chr1	55100001	55200000	A2	8	expression	266.5
