chrom	start	end	comp	layer	variable	value
chr1	6100001	6200000	B1	9	PolII	1.15774823045731
chr1	6200001	6300000	A1	6	PolII	4.80315159653321
chr1	6300001	6400000	A1	10	PolII	1.82165405695692
chr1	6400001	6500000	A1	9	PolII	2.00361834042922
chr1	6500001	6600000	A1	9	PolII	2.23402768025346
chr1	6600001	6700000	A1	9	PolII	3.62894568172693
chr1	6700001	6800000	A1	8	PolII	2.14826217885286
chr1	6800001	6900000	A1	7	PolII	1.5920628221643
chr1	6900001	7e+06	A2	7	PolII	1.70432837589771
chr1	7000001	7100000	B1	9	PolII	1.0047089184384
chr1	7100001	7200000	B1	8	PolII	0.978388605362773
chr1	7200001	7300000	B1	6	PolII	0.929689378350973
chr1	7300001	7400000	B1	8	PolII	0.992121248589754
chr1	7400001	7500000	B1	8	PolII	0.979401450198442
chr1	7500001	7600000	B1	9	PolII	0.961613507972807
chr1	7600001	7700000	B1	8	PolII	0.948530974102616
chr1	7700001	7800000	A2	8	PolII	1.46711742851213
chr1	7800001	7900000	A1	7	PolII	2.09921127515301
chr1	7900001	8e+06	A1	8	PolII	0.975961169658899
chr1	8000001	8100000	A2	6	PolII	2.10190107487991
chr1	8100001	8200000	A2	7	PolII	0.936205329509825
chr1	8200001	8300000	A1	8	PolII	0.940217964858264
chr1	8300001	8400000	A2	7	PolII	0.959117056052983
chr1	8400001	8500000	A2	9	PolII	1.90537644753799
chr1	8500001	8600000	A2	7	PolII	1.51927069254786
chr1	8600001	8700000	A2	7	PolII	1.33384603722259
chr1	8700001	8800000	A2	7	PolII	1.55362330381393
chr1	8800001	8900000	A1	6	PolII	1.55899454050966
chr1	8900001	9e+06	A1	8	PolII	4.59159583616868
chr1	9000001	9100000	A1	7	PolII	0.934597339349985
chr1	9100001	9200000	A1	7	PolII	1.42171133329451
chr1	9200001	9300000	A1	10	PolII	1.32775983992539
chr1	9300001	9400000	A2	9	PolII	1.60279205481321
chr1	9400001	9500000	A1	8	PolII	1.20895145266011
chr1	9500001	9600000	A1	8	PolII	1.19571841888532
chr1	9600001	9700000	A1	8	PolII	2.93268707812056
chr1	9700001	9800000	A1	9	PolII	1.67641814586751
chr1	9800001	9900000	A1	7	PolII	1.60563719251081
chr1	9900001	1e+07	A1	8	PolII	1.58102265452892
chr1	10000001	10100000	A1	7	PolII	1.87175413297489
chr1	10100001	10200000	A1	9	PolII	1.52741266803816
chr1	10200001	10300000	A1	7	PolII	1.99999659567699
chr1	10300001	10400000	A1	7	PolII	2.11182930446044
chr1	10400001	10500000	A1	9	PolII	2.89730440502986
chr1	10500001	10600000	A1	7	PolII	2.52738568349741
chr1	10600001	10700000	A1	9	PolII	1.70546489486098
chr1	10700001	10800000	A2	9	PolII	1.2799635518454
chr1	10800001	10900000	A1	9	PolII	1.20147993374616
chr1	10900001	1.1e+07	A1	9	PolII	0.985744229838252
chr1	11000001	11100000	A1	10	PolII	2.5751770722568
chr1	11100001	11200000	A1	8	PolII	3.96716820920259
chr1	11200001	11300000	A1	8	PolII	1.84360818574578
chr1	11300001	11400000	A1	9	PolII	2.07043191387877
chr1	11400001	11500000	A2	8	PolII	0.995535980828106
chr1	11500001	11600000	B1	9	PolII	1.10648718012124
chr1	11600001	11700000	B1	8	PolII	0.994528543774038
chr1	11700001	11800000	A1	9	PolII	2.63506816630811
chr1	11800001	11900000	A1	8	PolII	2.17053665203787
chr1	11900001	1.2e+07	A1	7	PolII	4.76478110330738
chr1	12000001	12100000	A1	8	PolII	2.94775267031416
chr1	12100001	12200000	A2	8	PolII	0.97488082164526
chr1	12200001	12300000	A2	8	PolII	1.24391517422162
chr1	12300001	12400000	A2	6	PolII	1.48627800204791
chr1	12400001	12500000	A2	6	PolII	1.53455027351715
chr1	12500001	12600000	A2	7	PolII	1.44290571120381
chr1	12600001	12700000	A2	7	PolII	3.06869208606705
chr1	12700001	12800000	B1	6	PolII	0.961361685909331
chr1	12800001	12900000	B1	6	PolII	0.95442190630734
chr1	12900001	1.3e+07	B1	10	PolII	0.975706541914493
chr1	13700001	13800000	A2	6	PolII	0.985325112353414
chr1	13800001	13900000	B1	7	PolII	0.957161185493693
chr1	13900001	1.4e+07	A2	6	PolII	2.01362381147906
chr1	14000001	14100000	A2	5	PolII	1.81616709688604
chr1	14100001	14200000	B1	7	PolII	1.55719655502602
chr1	14200001	14300000	B1	5	PolII	0.914198963020593
chr1	14300001	14400000	B1	6	PolII	0.964825327829719
chr1	14400001	14500000	B1	6	PolII	0.941796154687256
chr1	14500001	14600000	B1	5	PolII	0.946331519759446
chr1	14600001	14700000	B1	6	PolII	0.949358309075236
chr1	14700001	14800000	B1	6	PolII	0.95242636269331
chr1	14800001	14900000	B1	6	PolII	0.954286157519221
chr1	14900001	1.5e+07	B1	5	PolII	1.20837374677032
chr1	15000001	15100000	B1	7	PolII	1.09762693327546
chr1	15100001	15200000	B1	7	PolII	1.04209894037038
chr1	15200001	15300000	B1	7	PolII	1.22475607379034
chr1	15300001	15400000	A2	6	PolII	1.28056665476427
chr1	15400001	15500000	A2	8	PolII	1.16641117951229
chr1	15500001	15600000	A2	7	PolII	1.05378042039171
chr1	15600001	15700000	A2	7	PolII	0.956305486158282
chr1	15700001	15800000	A2	7	PolII	1.55724942795649
chr1	15800001	15900000	A1	8	PolII	1.48297345031291
chr1	15900001	1.6e+07	A1	8	PolII	2.12918754766703
chr1	16000001	16100000	A1	8	PolII	2.00434274327956
chr1	16100001	16200000	A1	9	PolII	2.99777488134533
chr1	16200001	16300000	A1	7	PolII	2.70349262018546
chr1	16300001	16400000	A2	9	PolII	1.27808246529534
chr1	16400001	16500000	A1	9	PolII	1.67757382418588
chr1	16500001	16600000	A1	9	PolII	2.16686809129104
chr1	16600001	16700000	A1	7	PolII	2.19583356537148
chr1	16700001	16800000	A1	9	PolII	2.69441019956902
chr1	16800001	16900000	A1	8	PolII	1.66896137010545
chr1	16900001	1.7e+07	A1	10	PolII	1.71014557238109
chr1	17000001	17100000	A1	9	PolII	1.07163541589677
chr1	17200001	17300000	A1	9	PolII	3.52077224473357
chr1	17300001	17400000	A1	9	PolII	2.4594170955503
chr1	17400001	17500000	A2	10	PolII	1.02254452136785
chr1	17500001	17600000	B1	10	PolII	0.95549667582497
chr1	17600001	17700000	A1	10	PolII	0.949420189494491
chr1	17700001	17800000	A1	9	PolII	3.85565822352961
chr1	17800001	17900000	A1	10	PolII	1.26548512058117
chr1	17900001	1.8e+07	A2	9	PolII	1.27106574506119
chr1	18000001	18100000	B1	9	PolII	1.01905717823699
chr1	18100001	18200000	B1	9	PolII	0.966230093955696
chr1	18200001	18300000	B1	9	PolII	0.939075170063227
chr1	18300001	18400000	B1	8	PolII	0.975415961974263
chr1	18400001	18500000	B1	8	PolII	0.94511523019731
chr1	18500001	18600000	B1	10	PolII	0.9545072335729
chr1	18600001	18700000	B1	10	PolII	0.927212149239183
chr1	18700001	18800000	B1	9	PolII	0.97998537905395
chr1	18800001	18900000	B1	9	PolII	0.941802019917369
chr1	18900001	1.9e+07	B1	9	PolII	0.964985310292393
chr1	19000001	19100000	B1	9	PolII	0.952307473638356
chr1	19100001	19200000	B1	9	PolII	1.05196449705169
chr1	19200001	19300000	B1	9	PolII	1.87911074941829
chr1	19300001	19400000	B1	10	PolII	1.23211416526958
chr1	19400001	19500000	A2	10	PolII	2.36830260983393
chr1	19500001	19600000	A1	9	PolII	4.65488254928097
chr1	19600001	19700000	A1	10	PolII	3.19892242489234
chr1	19700001	19800000	A1	8	PolII	2.1325914835228
chr1	19800001	19900000	A1	7	PolII	1.36245372086614
chr1	19900001	2e+07	A1	8	PolII	2.4074810337317
chr1	20000001	20100000	A1	8	PolII	1.35876772485673
chr1	20100001	20200000	A1	8	PolII	1.16361902247742
chr1	20200001	20300000	B1	7	PolII	1.59939176702499
chr1	20300001	20400000	B1	8	PolII	0.971490448743105
chr1	20400001	20500000	B1	9	PolII	0.985771796517074
chr1	20500001	20600000	B1	8	PolII	0.952767930865288
chr1	20600001	20700000	B1	9	PolII	0.952995802868158
chr1	20700001	20800000	B1	9	PolII	0.946748686373234
chr1	20800001	20900000	A2	8	PolII	1.86045246183872
chr1	20900001	2.1e+07	A1	9	PolII	2.24192563217506
chr1	21000001	21100000	A1	9	PolII	2.84071634988114
chr1	21100001	21200000	A1	6	PolII	2.78569572257251
chr1	21200001	21300000	A1	7	PolII	2.15211874286085
chr1	21300001	21400000	A1	6	PolII	1.78588488739729
chr1	21400001	21500000	A1	9	PolII	2.05607792147249
chr1	21500001	21600000	A2	9	PolII	1.63189947777241
chr1	21600001	21700000	A2	8	PolII	1.48904138374329
chr1	21700001	21800000	A1	8	PolII	1.16914262537286
chr1	21800001	21900000	A2	9	PolII	1.23992804664373
chr1	21900001	2.2e+07	A2	10	PolII	1.62455028215609
chr1	22000001	22100000	A1	8	PolII	2.27334859700874
chr1	22100001	22200000	A1	10	PolII	1.90619216457382
chr1	22200001	22300000	A1	9	PolII	1.84246800954267
chr1	22300001	22400000	A1	9	PolII	2.04889840435609
chr1	22400001	22500000	A2	9	PolII	2.60938885178044
chr1	22500001	22600000	A2	9	PolII	1.00695830298215
chr1	22600001	22700000	A2	8	PolII	0.95003191976808
chr1	22700001	22800000	A2	9	PolII	1.15833528441936
chr1	22800001	22900000	A2	10	PolII	1.43678119398654
chr1	22900001	2.3e+07	A2	9	PolII	0.976703844796866
chr1	23000001	23100000	A2	9	PolII	1.20639412101917
chr1	23100001	23200000	A1	9	PolII	1.20867061428353
chr1	23200001	23300000	A2	9	PolII	1.23554808316752
chr1	23300001	23400000	A1	6	PolII	1.93464236412942
chr1	23400001	23500000	A1	8	PolII	2.47641892975569
chr1	23500001	23600000	A1	8	PolII	1.23949509056099
chr1	23600001	23700000	A1	8	PolII	5.11217228555679
chr1	23700001	23800000	A1	9	PolII	1.74918299496546
chr1	23800001	23900000	A1	9	PolII	4.19887416644767
chr1	23900001	2.4e+07	A1	8	PolII	0.99002765920572
chr1	24000001	24100000	A1	10	PolII	4.06731597940624
chr1	24100001	24200000	A1	9	PolII	3.04392791902274
chr1	24200001	24300000	A1	9	PolII	0.964608913879841
chr1	24300001	24400000	A1	9	PolII	0.988698799733072
chr1	24400001	24500000	A2	9	PolII	1.26369243227318
chr1	24500001	24600000	A1	8	PolII	1.15909530072287
chr1	24600001	24700000	A1	9	PolII	1.27526723765209
chr1	24700001	24800000	A2	7	PolII	1.63186086495593
chr1	24800001	24900000	A1	8	PolII	1.34242993182689
chr1	24900001	2.5e+07	A1	7	PolII	2.19493072630651
chr1	25000001	25100000	A1	8	PolII	1.92838756989688
chr1	25100001	25200000	A1	9	PolII	2.07644909125194
chr1	25200001	25300000	A2	9	PolII	1.8230292512551
chr1	25300001	25400000	A2	8	PolII	0.954951066302135
chr1	25400001	25500000	A2	9	PolII	0.947272193614394
chr1	25500001	25600000	A1	9	PolII	2.69881869165227
chr1	25600001	25700000	A1	10	PolII	1.3311247439608
chr1	25700001	25800000	A1	8	PolII	1.47308870385215
chr1	25800001	25900000	A1	9	PolII	1.57495782121271
chr1	25900001	2.6e+07	A1	9	PolII	1.18742318736389
chr1	26000001	26100000	A1	9	PolII	1.09309004962444
chr1	26100001	26200000	A1	7	PolII	3.18068826603144
chr1	26200001	26300000	A1	9	PolII	2.55754894096777
chr1	26300001	26400000	A1	9	PolII	1.59649770853855
chr1	26400001	26500000	A1	9	PolII	2.2309696223177
chr1	26500001	26600000	A1	10	PolII	1.88646337607503
chr1	26600001	26700000	A1	9	PolII	2.47864971302077
chr1	26700001	26800000	A1	9	PolII	2.64708620047942
chr1	26800001	26900000	A1	9	PolII	3.75029105718434
chr1	26900001	2.7e+07	A1	8	PolII	1.52748897043616
chr1	27000001	27100000	A1	8	PolII	3.79565382503532
chr1	27100001	27200000	A1	8	PolII	2.91140835839324
chr1	27200001	27300000	A1	10	PolII	3.19831276386976
chr1	27300001	27400000	A1	9	PolII	1.76298368288577
chr1	27400001	27500000	A1	9	PolII	1.92557597228512
chr1	27500001	27600000	A1	8	PolII	1.12495592369139
chr1	27600001	27700000	A1	10	PolII	2.38901058289781
chr1	27700001	27800000	A1	9	PolII	2.11550700819865
chr1	27800001	27900000	A1	9	PolII	1.70613857857138
chr1	27900001	2.8e+07	A1	8	PolII	1.31103745811246
chr1	28000001	28100000	A1	8	PolII	1.39486487223953
chr1	28100001	28200000	A1	9	PolII	1.95441720809415
chr1	28200001	28300000	A1	8	PolII	2.30021498703584
chr1	28300001	28400000	A1	8	PolII	1.72568816848844
chr1	28400001	28500000	A1	7	PolII	1.17633100984246
chr1	28500001	28600000	A1	8	PolII	3.11375382514298
chr1	28600001	28700000	A1	9	PolII	2.0900298256129
chr1	28700001	28800000	A1	9	PolII	1.6332866632361
chr1	28800001	28900000	A1	9	PolII	13.0555344461277
chr1	28900001	2.9e+07	A1	9	PolII	6.12905131529272
chr1	29000001	29100000	A1	8	PolII	2.72763310112432
chr1	29100001	29200000	A1	9	PolII	1.39699522508308
chr1	29200001	29300000	A1	8	PolII	1.94334599306807
chr1	29300001	29400000	A1	7	PolII	1.53460739625245
chr1	29400001	29500000	A1	7	PolII	3.14127218504995
chr1	29500001	29600000	A2	7	PolII	3.41057311109453
chr1	29600001	29700000	A2	8	PolII	1.87796246908419
chr1	29700001	29800000	B1	8	PolII	0.932506715703756
chr1	30100001	30200000	B1	8	PolII	0.920290189934075
chr1	30200001	30300000	B1	8	PolII	0.922283483163416
chr1	30300001	30400000	B1	9	PolII	0.90790852074042
chr1	30400001	30500000	B1	8	PolII	0.926979452250749
chr1	30500001	30600000	B1	7	PolII	0.96018169509232
chr1	30600001	30700000	B1	7	PolII	1.0467934294188
chr1	30700001	30800000	B1	9	PolII	0.94697640040867
chr1	30800001	30900000	B1	9	PolII	0.955945091914236
chr1	30900001	3.1e+07	B1	8	PolII	0.953775389832407
chr1	31000001	31100000	B1	8	PolII	0.927813680531457
chr1	31100001	31200000	B1	9	PolII	1.11860422244206
chr1	31200001	31300000	A2	9	PolII	1.14320510341793
chr1	31300001	31400000	A2	9	PolII	1.3243968211627
chr1	31400001	31500000	A1	8	PolII	3.21976343587324
chr1	31500001	31600000	A1	8	PolII	2.03651593152717
chr1	31600001	31700000	A1	9	PolII	1.24379068239212
chr1	31700001	31800000	A1	8	PolII	2.45854525046006
chr1	31800001	31900000	A1	8	PolII	1.56339821807146
chr1	31900001	3.2e+07	A2	8	PolII	1
chr1	32000001	32100000	A2	8	PolII	1.3138911762023
chr1	32100001	32200000	A2	10	PolII	1.36349108065322
chr1	32200001	32300000	A2	10	PolII	1.42969772883199
chr1	32300001	32400000	A1	8	PolII	1.60367628602028
chr1	32400001	32500000	A1	8	PolII	2.0176450330814
chr1	32500001	32600000	A1	7	PolII	3.39399127376825
chr1	32600001	32700000	A1	8	PolII	3.91951685569137
chr1	32700001	32800000	A1	9	PolII	2.61504404219508
chr1	32800001	32900000	A1	9	PolII	3.20884252666697
chr1	32900001	3.3e+07	A1	8	PolII	1.42741251705587
chr1	33000001	33100000	A1	7	PolII	2.33216463854551
chr1	33100001	33200000	A1	7	PolII	3.07596756193943
chr1	33200001	33300000	A1	8	PolII	3.57630725511104
chr1	33300001	33400000	A1	7	PolII	1.97441405331641
chr1	33400001	33500000	A1	7	PolII	3.3585901652731
chr1	33500001	33600000	A2	7	PolII	1.76157568559207
chr1	33600001	33700000	A2	8	PolII	1.61655591267616
chr1	33700001	33800000	A2	8	PolII	2.39319646282822
chr1	33800001	33900000	B1	6	PolII	1.73938048263967
chr1	33900001	3.4e+07	B1	6	PolII	1.2828080699937
chr1	34000001	34100000	B1	8	PolII	0.930382808566094
chr1	34100001	34200000	B1	10	PolII	0.923574078668281
chr1	34200001	34300000	B1	6	PolII	0.937988935321271
chr1	34300001	34400000	B1	7	PolII	0.935907906781882
chr1	34400001	34500000	B1	7	PolII	0.914402768813223
chr1	34500001	34600000	B1	7	PolII	0.942368165226579
chr1	34600001	34700000	B1	7	PolII	0.917571460256428
chr1	34700001	34800000	B1	6	PolII	0.929309019775838
chr1	34800001	34900000	B1	7	PolII	0.93129074717313
chr1	34900001	3.5e+07	B1	7	PolII	0.948333244221508
chr1	35000001	35100000	B1	7	PolII	0.948529882903993
chr1	35100001	35200000	B1	7	PolII	0.886577083102316
chr1	35200001	35300000	B1	7	PolII	0.93474221091345
chr1	35300001	35400000	B1	7	PolII	1.53195804500729
chr1	35400001	35500000	A2	8	PolII	1.56356037901804
chr1	35500001	35600000	A1	7	PolII	1.66780964640394
chr1	35600001	35700000	A1	8	PolII	4.54511080166519
chr1	35700001	35800000	A1	6	PolII	1.71994313192785
chr1	35800001	35900000	A1	7	PolII	2.18549833956018
chr1	35900001	3.6e+07	A2	7	PolII	1.90654813267484
chr1	36000001	36100000	A2	8	PolII	2.98427978522331
chr1	36100001	36200000	A1	7	PolII	2.1115619112657
chr1	36200001	36300000	A1	6	PolII	1.77567924551949
chr1	36300001	36400000	A1	8	PolII	2.41258727097616
chr1	36400001	36500000	A1	8	PolII	1.5503581215407
chr1	36500001	36600000	A1	7	PolII	1.8475843398656
chr1	36600001	36700000	A1	7	PolII	2.81448419522695
chr1	36700001	36800000	A1	8	PolII	3.07278015893593
chr1	36800001	36900000	A1	8	PolII	2.40972837229922
chr1	36900001	3.7e+07	A1	7	PolII	1.90180691599831
chr1	37000001	37100000	B1	9	PolII	0.926100086336285
chr1	37100001	37200000	B1	9	PolII	0.909535215117037
chr1	37200001	37300000	B1	9	PolII	0.90237493797943
chr1	37300001	37400000	B1	8	PolII	0.897196743924916
chr1	37400001	37500000	B1	8	PolII	0.911071001672745
chr1	37500001	37600000	B1	8	PolII	0.927694053698033
chr1	37600001	37700000	B1	9	PolII	0.936105989835262
chr1	37700001	37800000	B1	8	PolII	0.918300558102876
chr1	37800001	37900000	B1	8	PolII	0.907434341168255
chr1	37900001	3.8e+07	A2	8	PolII	2.07828330533654
chr1	38000001	38100000	A2	8	PolII	2.07804015856937
chr1	38100001	38200000	A2	8	PolII	2.67455973909795
chr1	38200001	38300000	A2	8	PolII	2.23152369356856
chr1	38300001	38400000	A1	6	PolII	2.03583042754009
chr1	38400001	38500000	A2	6	PolII	2.79629312266514
chr1	38500001	38600000	A2	8	PolII	1.30846811264761
chr1	38600001	38700000	A2	7	PolII	1.02043610834837
chr1	38700001	38800000	B1	7	PolII	0.921381423453987
chr1	38800001	38900000	B1	7	PolII	0.892561441178024
chr1	38900001	3.9e+07	B1	7	PolII	0.916979378773272
chr1	39000001	39100000	B1	8	PolII	0.960307058329508
chr1	39100001	39200000	B1	6	PolII	1.04434901955575
chr1	39200001	39300000	A2	7	PolII	0.954923034273684
chr1	39300001	39400000	A1	8	PolII	1.80295091157347
chr1	39400001	39500000	A1	7	PolII	2.39888052086696
chr1	39500001	39600000	A1	8	PolII	1.70861420701012
chr1	39600001	39700000	A1	7	PolII	1.03395802696213
chr1	39700001	39800000	A2	8	PolII	1.00963985846147
chr1	39800001	39900000	A1	8	PolII	1.27216717203662
chr1	39900001	4e+07	A2	7	PolII	1.27386857962981
chr1	40000001	40100000	A2	8	PolII	2.48772923807055
chr1	40100001	40200000	A2	8	PolII	1.21079611034691
chr1	40200001	40300000	A2	8	PolII	2.1941117207855
chr1	40300001	40400000	A1	6	PolII	2.07427138699964
chr1	40400001	40500000	A1	9	PolII	1.31394387335703
chr1	40500001	40600000	A1	8	PolII	2.64436366671696
chr1	40600001	40700000	A1	6	PolII	1.77875889397785
chr1	40700001	40800000	A1	7	PolII	2.12875452412292
chr1	40800001	40900000	A2	6	PolII	1.41880344535969
chr1	40900001	4.1e+07	A1	9	PolII	2.53633701078221
chr1	41000001	41100000	A2	9	PolII	1.15704292327911
chr1	41100001	41200000	A2	7	PolII	2.62212878892198
chr1	41200001	41300000	A2	9	PolII	2.09426110141724
chr1	41300001	41400000	A2	8	PolII	1.50575356946886
chr1	41400001	41500000	A2	8	PolII	4.36862172821909
chr1	41500001	41600000	A2	8	PolII	1.75228229767084
chr1	41600001	41700000	A2	6	PolII	1.68515939284861
chr1	41700001	41800000	A2	7	PolII	1.30613449958712
chr1	41800001	41900000	A2	10	PolII	1.16348102514818
chr1	41900001	4.2e+07	A2	9	PolII	1.34775780185312
chr1	42000001	42100000	B1	7	PolII	1.06208121755533
chr1	42100001	42200000	B1	9	PolII	1.03671723670885
chr1	42200001	42300000	B1	8	PolII	0.955494909331202
chr1	42300001	42400000	B1	8	PolII	1.03320681007579
chr1	42400001	42500000	B1	6	PolII	0.983405627001077
chr1	42500001	42600000	B1	8	PolII	0.982926750089973
chr1	42600001	42700000	A2	6	PolII	1.58982586405054
chr1	42700001	42800000	A2	6	PolII	1.73634897880256
chr1	42800001	42900000	A2	7	PolII	1.48485623979941
chr1	42900001	4.3e+07	A2	7	PolII	1.35234455328062
chr1	43000001	43100000	A2	7	PolII	0.982858696544543
chr1	43100001	43200000	A1	8	PolII	4.71899144687504
chr1	43200001	43300000	A2	8	PolII	2.20660504228994
chr1	43300001	43400000	A2	7	PolII	1.93396291110665
chr1	43400001	43500000	A1	10	PolII	1.8807303462252
chr1	43500001	43600000	A2	10	PolII	0.950522197000682
chr1	43600001	43700000	A2	9	PolII	1.32012777230702
chr1	43700001	43800000	A2	9	PolII	0.955747002393007
chr1	43800001	43900000	A2	8	PolII	4.06464735810086
chr1	43900001	4.4e+07	A2	9	PolII	1.58218215879984
chr1	44000001	44100000	A2	10	PolII	1.74702883158624
chr1	44100001	44200000	A1	9	PolII	3.81357786515355
chr1	44200001	44300000	A2	8	PolII	1.39739350768179
chr1	44300001	44400000	A2	9	PolII	1.49027237736806
chr1	44400001	44500000	A2	9	PolII	4.03654425956309
chr1	44500001	44600000	A2	8	PolII	1.04642437832057
chr1	44600001	44700000	A2	7	PolII	1.99622506270185
chr1	44700001	44800000	A2	9	PolII	1.71803535712883
chr1	44800001	44900000	A2	7	PolII	2.06802543465048
chr1	44900001	4.5e+07	A1	6	PolII	1.46830035834387
chr1	45000001	45100000	A2	8	PolII	1.78358957490884
chr1	45100001	45200000	A2	9	PolII	5.82031303466298
chr1	45200001	45300000	A1	9	PolII	7.54309616377018
chr1	45300001	45400000	A1	7	PolII	1.94764066589996
chr1	45400001	45500000	A2	7	PolII	1.87880119104311
chr1	45500001	45600000	A2	7	PolII	1.09328796765581
chr1	45600001	45700000	A2	6	PolII	1.16012121266127
chr1	45700001	45800000	A2	7	PolII	1.50709481668472
chr1	45800001	45900000	A1	7	PolII	2.01969559608027
chr1	45900001	4.6e+07	A1	8	PolII	3.09593689013273
chr1	46000001	46100000	A2	7	PolII	3.86838519104198
chr1	46100001	46200000	A1	6	PolII	2.5186694416143
chr1	46200001	46300000	A1	6	PolII	1.70013320062682
chr1	46300001	46400000	A2	6	PolII	1.42972853189707
chr1	46400001	46500000	A2	6	PolII	1.84843072098866
chr1	46500001	46600000	A2	7	PolII	2.36440995832533
chr1	46600001	46700000	A2	7	PolII	1.77061592244171
chr1	46700001	46800000	A1	8	PolII	6.15105491968244
chr1	46800001	46900000	A2	7	PolII	1.87607289043814
chr1	46900001	4.7e+07	A2	7	PolII	1.2537929116115
chr1	47000001	47100000	A2	7	PolII	1.6618321255669
chr1	47100001	47200000	A2	5	PolII	2.05724784402177
chr1	47200001	47300000	B1	6	PolII	0.950858901947737
chr1	47300001	47400000	B3	6	PolII	0.978819032870233
chr1	47400001	47500000	B3	6	PolII	0.924851558834314
chr1	47500001	47600000	A2	5	PolII	0.970893436565995
chr1	47600001	47700000	A2	6	PolII	1.47650304851308
chr1	47700001	47800000	A2	5	PolII	2.37273779874668
chr1	47800001	47900000	A2	5	PolII	1.95695543992333
chr1	47900001	4.8e+07	A2	5	PolII	1.41194141659513
chr1	48000001	48100000	B1	6	PolII	0.941977646093816
chr1	48100001	48200000	B1	6	PolII	1.02337348430045
chr1	48200001	48300000	B3	6	PolII	0.971144613076001
chr1	48300001	48400000	B3	6	PolII	0.975497588448226
chr1	48400001	48500000	B3	5	PolII	0.979242632539943
chr1	48500001	48600000	B3	5	PolII	0.93541306521371
chr1	48600001	48700000	B3	5	PolII	0.958910093210638
chr1	48700001	48800000	B3	5	PolII	0.956503541618586
chr1	48800001	48900000	B3	4	PolII	0.989293424613774
chr1	48900001	4.9e+07	B1	6	PolII	1.00011664805189
chr1	49000001	49100000	B3	4	PolII	0.927847589422017
chr1	49100001	49200000	B3	5	PolII	0.97196574838832
chr1	49200001	49300000	B3	4	PolII	1.07394700389355
chr1	49300001	49400000	B3	4	PolII	0.947640153899789
chr1	49400001	49500000	B3	4	PolII	0.960854435075074
chr1	49500001	49600000	B3	4	PolII	0.956248785436154
chr1	49600001	49700000	B3	4	PolII	0.929855027560145
chr1	49700001	49800000	B3	7	PolII	0.954171702705324
