chrom	start	end	comp	layer	variable	value
chr1	15700001	15800000	A2	7	Methyl-RRBS	0.05377
chr1	15800001	15900000	A1	8	Methyl-RRBS	0.01697
chr1	15900001	1.6e+07	A1	8	Methyl-RRBS	0.07281
chr1	16000001	16100000	A1	8	Methyl-RRBS	0.126765
chr1	16100001	16200000	A1	9	Methyl-RRBS	0.07994
chr1	16200001	16300000	A1	7	Methyl-RRBS	0.04653
chr1	16300001	16400000	A2	9	Methyl-RRBS	0.10627
chr1	16400001	16500000	A1	9	Methyl-RRBS	0.128715
chr1	16500001	16600000	A1	9	Methyl-RRBS	0.094465
chr1	16600001	16700000	A1	7	Methyl-RRBS	0.0075
chr1	16700001	16800000	A1	9	Methyl-RRBS	0.020565
chr1	16800001	16900000	A1	8	Methyl-RRBS	0.084865
chr1	16900001	1.7e+07	A1	10	Methyl-RRBS	0.130235
chr1	17000001	17100000	A1	9	Methyl-RRBS	0.080345
chr1	17200001	17300000	A1	9	Methyl-RRBS	0.077235
chr1	17300001	17400000	A1	9	Methyl-RRBS	0.078755
chr1	17400001	17500000	A2	10	Methyl-RRBS	0.01694
chr1	17500001	17600000	B1	10	Methyl-RRBS	0.014415
chr1	17600001	17700000	A1	10	Methyl-RRBS	0.00938
chr1	17700001	17800000	A1	9	Methyl-RRBS	0.03693
chr1	17800001	17900000	A1	10	Methyl-RRBS	0.05151
chr1	17900001	1.8e+07	A2	9	Methyl-RRBS	0.05995
chr1	18000001	18100000	B1	9	Methyl-RRBS	0.02739
chr1	18100001	18200000	B1	9	Methyl-RRBS	0.005775
chr1	18200001	18300000	B1	9	Methyl-RRBS	0.00041
chr1	18300001	18400000	B1	8	Methyl-RRBS	0.00162
chr1	18400001	18500000	B1	8	Methyl-RRBS	0.030315
chr1	18500001	18600000	B1	10	Methyl-RRBS	0.001945
chr1	18600001	18700000	B1	10	Methyl-RRBS	0.01335
chr1	18700001	18800000	B1	9	Methyl-RRBS	0.0072
chr1	18800001	18900000	B1	9	Methyl-RRBS	0.04318
chr1	18900001	1.9e+07	B1	9	Methyl-RRBS	0.098065
chr1	19000001	19100000	B1	9	Methyl-RRBS	0.016795
chr1	19100001	19200000	B1	9	Methyl-RRBS	0.01651
chr1	19200001	19300000	B1	9	Methyl-RRBS	0.13955
chr1	19300001	19400000	B1	10	Methyl-RRBS	0.01231
chr1	19400001	19500000	A2	10	Methyl-RRBS	0.019355
chr1	19500001	19600000	A1	9	Methyl-RRBS	0.02071
chr1	19600001	19700000	A1	10	Methyl-RRBS	0.073515
chr1	19700001	19800000	A1	8	Methyl-RRBS	0.012885
chr1	19800001	19900000	A1	7	Methyl-RRBS	0.02894
chr1	19900001	2e+07	A1	8	Methyl-RRBS	0.115655
chr1	20000001	20100000	A1	8	Methyl-RRBS	0.00926
chr1	20100001	20200000	A1	8	Methyl-RRBS	0.021455
chr1	20200001	20300000	B1	7	Methyl-RRBS	0.02636
chr1	20300001	20400000	B1	8	Methyl-RRBS	0.006235
chr1	20400001	20500000	B1	9	Methyl-RRBS	0.00704
chr1	20500001	20600000	B1	8	Methyl-RRBS	0.005165
chr1	20600001	20700000	B1	9	Methyl-RRBS	0.02069
chr1	20700001	20800000	B1	9	Methyl-RRBS	0.01081
chr1	20800001	20900000	A2	8	Methyl-RRBS	0.119935
chr1	20900001	2.1e+07	A1	9	Methyl-RRBS	0.04991
chr1	21000001	21100000	A1	9	Methyl-RRBS	0.089485
chr1	21100001	21200000	A1	6	Methyl-RRBS	0.02694
chr1	21200001	21300000	A1	7	Methyl-RRBS	0
chr1	21300001	21400000	A1	6	Methyl-RRBS	0.00585
chr1	21400001	21500000	A1	9	Methyl-RRBS	0.000235
chr1	21500001	21600000	A2	9	Methyl-RRBS	0.068355
chr1	21600001	21700000	A2	8	Methyl-RRBS	0.09155
chr1	21700001	21800000	A1	8	Methyl-RRBS	0.015025
chr1	21800001	21900000	A2	9	Methyl-RRBS	0.05051
chr1	21900001	2.2e+07	A2	10	Methyl-RRBS	0.14009
chr1	22000001	22100000	A1	8	Methyl-RRBS	0.000335
chr1	22100001	22200000	A1	10	Methyl-RRBS	0.191905
chr1	22200001	22300000	A1	9	Methyl-RRBS	0.08932
chr1	22300001	22400000	A1	9	Methyl-RRBS	0.023835
chr1	22400001	22500000	A2	9	Methyl-RRBS	0.125645
chr1	22500001	22600000	A2	9	Methyl-RRBS	0.00714
chr1	22600001	22700000	A2	8	Methyl-RRBS	0.01099
chr1	22700001	22800000	A2	9	Methyl-RRBS	0.008305
chr1	22800001	22900000	A2	10	Methyl-RRBS	0.040235
chr1	22900001	2.3e+07	A2	9	Methyl-RRBS	0.046875
chr1	23000001	23100000	A2	9	Methyl-RRBS	0.04246
chr1	23100001	23200000	A1	9	Methyl-RRBS	0.013155
chr1	23200001	23300000	A2	9	Methyl-RRBS	0.030425
chr1	23300001	23400000	A1	6	Methyl-RRBS	0.008615
chr1	23400001	23500000	A1	8	Methyl-RRBS	0.030835
chr1	23500001	23600000	A1	8	Methyl-RRBS	0.0375
chr1	23600001	23700000	A1	8	Methyl-RRBS	0.042835
chr1	23700001	23800000	A1	9	Methyl-RRBS	0.070315
chr1	23800001	23900000	A1	9	Methyl-RRBS	0.12796
chr1	23900001	2.4e+07	A1	8	Methyl-RRBS	0.00348
chr1	24000001	24100000	A1	10	Methyl-RRBS	0.031555
chr1	24100001	24200000	A1	9	Methyl-RRBS	0.042505
chr1	24200001	24300000	A1	9	Methyl-RRBS	0.04357
chr1	24300001	24400000	A1	9	Methyl-RRBS	0.00695
chr1	24400001	24500000	A2	9	Methyl-RRBS	0.017655
chr1	24500001	24600000	A1	8	Methyl-RRBS	0.021735
chr1	24600001	24700000	A1	9	Methyl-RRBS	0.03205
chr1	24700001	24800000	A2	7	Methyl-RRBS	0.022095
chr1	24800001	24900000	A1	8	Methyl-RRBS	0.04812
chr1	24900001	2.5e+07	A1	7	Methyl-RRBS	0.03208
chr1	25000001	25100000	A1	8	Methyl-RRBS	0.071355
chr1	25100001	25200000	A1	9	Methyl-RRBS	0.009595
chr1	25200001	25300000	A2	9	Methyl-RRBS	0.086645
chr1	25300001	25400000	A2	8	Methyl-RRBS	0.01721
chr1	25400001	25500000	A2	9	Methyl-RRBS	0.004795
chr1	25500001	25600000	A1	9	Methyl-RRBS	0.043665
chr1	25600001	25700000	A1	10	Methyl-RRBS	0.015765
chr1	25700001	25800000	A1	8	Methyl-RRBS	0.0431
chr1	25800001	25900000	A1	9	Methyl-RRBS	0.044835
chr1	25900001	2.6e+07	A1	9	Methyl-RRBS	0.050925
chr1	26000001	26100000	A1	9	Methyl-RRBS	0.012585
chr1	26100001	26200000	A1	7	Methyl-RRBS	0.077505
chr1	26200001	26300000	A1	9	Methyl-RRBS	0.11815
chr1	26300001	26400000	A1	9	Methyl-RRBS	0.04388
chr1	26400001	26500000	A1	9	Methyl-RRBS	0.05854
chr1	26500001	26600000	A1	10	Methyl-RRBS	0.067195
chr1	26600001	26700000	A1	9	Methyl-RRBS	0.0757
chr1	26700001	26800000	A1	9	Methyl-RRBS	0.04144
chr1	26800001	26900000	A1	9	Methyl-RRBS	0.088655
chr1	26900001	2.7e+07	A1	8	Methyl-RRBS	0.022545
chr1	27000001	27100000	A1	8	Methyl-RRBS	0.03985
chr1	27100001	27200000	A1	8	Methyl-RRBS	0.071985
chr1	27200001	27300000	A1	10	Methyl-RRBS	0.067725
chr1	27300001	27400000	A1	9	Methyl-RRBS	0.0494
chr1	27400001	27500000	A1	9	Methyl-RRBS	0.0196
chr1	27500001	27600000	A1	8	Methyl-RRBS	0.0123
chr1	27600001	27700000	A1	10	Methyl-RRBS	0.110065
chr1	27700001	27800000	A1	9	Methyl-RRBS	0.0229
chr1	27800001	27900000	A1	9	Methyl-RRBS	0.10946
chr1	27900001	2.8e+07	A1	8	Methyl-RRBS	0.108465
chr1	28000001	28100000	A1	8	Methyl-RRBS	0.026305
chr1	28100001	28200000	A1	9	Methyl-RRBS	0.036905
chr1	28200001	28300000	A1	8	Methyl-RRBS	0.046135
chr1	28300001	28400000	A1	8	Methyl-RRBS	0.002595
chr1	28400001	28500000	A1	7	Methyl-RRBS	0.005855
chr1	28500001	28600000	A1	8	Methyl-RRBS	0.060405
chr1	28600001	28700000	A1	9	Methyl-RRBS	0.01345
chr1	28700001	28800000	A1	9	Methyl-RRBS	0.00037
chr1	28800001	28900000	A1	9	Methyl-RRBS	0.059755
chr1	28900001	2.9e+07	A1	9	Methyl-RRBS	0.0493
chr1	29000001	29100000	A1	8	Methyl-RRBS	0.02582
chr1	29100001	29200000	A1	9	Methyl-RRBS	0.028415
chr1	29200001	29300000	A1	8	Methyl-RRBS	0.048275
chr1	29300001	29400000	A1	7	Methyl-RRBS	0.00305
chr1	29400001	29500000	A1	7	Methyl-RRBS	0.179735
chr1	29500001	29600000	A2	7	Methyl-RRBS	0.14129
chr1	29600001	29700000	A2	8	Methyl-RRBS	0.02002
chr1	29700001	29800000	B1	8	Methyl-RRBS	0.001675
chr1	30100001	30200000	B1	8	Methyl-RRBS	0.008915
chr1	30200001	30300000	B1	8	Methyl-RRBS	0.006185
chr1	30300001	30400000	B1	9	Methyl-RRBS	0.00098
chr1	30400001	30500000	B1	8	Methyl-RRBS	0.00434
chr1	30500001	30600000	B1	7	Methyl-RRBS	0.01865
chr1	30600001	30700000	B1	7	Methyl-RRBS	4.5e-05
chr1	30700001	30800000	B1	9	Methyl-RRBS	0.0024
chr1	30800001	30900000	B1	9	Methyl-RRBS	0.002695
chr1	30900001	3.1e+07	B1	8	Methyl-RRBS	0.006455
chr1	31000001	31100000	B1	8	Methyl-RRBS	0.001015
chr1	31100001	31200000	B1	9	Methyl-RRBS	0.02122
chr1	31200001	31300000	A2	9	Methyl-RRBS	0.055605
chr1	31300001	31400000	A2	9	Methyl-RRBS	0.04422
chr1	31400001	31500000	A1	8	Methyl-RRBS	0.005635
chr1	31500001	31600000	A1	8	Methyl-RRBS	0.02103
chr1	31600001	31700000	A1	9	Methyl-RRBS	0.03291
chr1	31700001	31800000	A1	8	Methyl-RRBS	0.00862
chr1	31800001	31900000	A1	8	Methyl-RRBS	0.07301
chr1	31900001	3.2e+07	A2	8	Methyl-RRBS	0.002675
chr1	32000001	32100000	A2	8	Methyl-RRBS	0.046485
chr1	32100001	32200000	A2	10	Methyl-RRBS	0.027855
chr1	32200001	32300000	A2	10	Methyl-RRBS	0.09402
chr1	32300001	32400000	A1	8	Methyl-RRBS	0.00031
chr1	32400001	32500000	A1	8	Methyl-RRBS	0.056535
chr1	32500001	32600000	A1	7	Methyl-RRBS	0.034535
chr1	32600001	32700000	A1	8	Methyl-RRBS	0.050905
chr1	32700001	32800000	A1	9	Methyl-RRBS	0.06619
chr1	32800001	32900000	A1	9	Methyl-RRBS	0.145295
chr1	32900001	3.3e+07	A1	8	Methyl-RRBS	0.02176
chr1	33000001	33100000	A1	7	Methyl-RRBS	0.03649
chr1	33100001	33200000	A1	7	Methyl-RRBS	0.04192
chr1	33200001	33300000	A1	8	Methyl-RRBS	0.09
chr1	33300001	33400000	A1	7	Methyl-RRBS	0.084035
chr1	33400001	33500000	A1	7	Methyl-RRBS	0.03949
chr1	33500001	33600000	A2	7	Methyl-RRBS	0.01443
chr1	33600001	33700000	A2	8	Methyl-RRBS	0.02654
chr1	33700001	33800000	A2	8	Methyl-RRBS	0.083545
chr1	33800001	33900000	B1	6	Methyl-RRBS	0.02063
chr1	33900001	3.4e+07	B1	6	Methyl-RRBS	0.00607
chr1	34000001	34100000	B1	8	Methyl-RRBS	0.016205
chr1	34100001	34200000	B1	10	Methyl-RRBS	0.008565
chr1	34200001	34300000	B1	6	Methyl-RRBS	0.000135
chr1	34300001	34400000	B1	7	Methyl-RRBS	0.00276
chr1	34400001	34500000	B1	7	Methyl-RRBS	0.00333
chr1	34500001	34600000	B1	7	Methyl-RRBS	0.006175
chr1	34600001	34700000	B1	7	Methyl-RRBS	0.03717
chr1	34700001	34800000	B1	6	Methyl-RRBS	0.002655
chr1	34800001	34900000	B1	7	Methyl-RRBS	0.000375
chr1	34900001	3.5e+07	B1	7	Methyl-RRBS	0.00046
chr1	35000001	35100000	B1	7	Methyl-RRBS	2.5e-05
chr1	35100001	35200000	B1	7	Methyl-RRBS	0.00115
chr1	35200001	35300000	B1	7	Methyl-RRBS	0.027905
chr1	35300001	35400000	B1	7	Methyl-RRBS	0.080675
chr1	35400001	35500000	A2	8	Methyl-RRBS	0.01162
chr1	35500001	35600000	A1	7	Methyl-RRBS	0.01284
chr1	35600001	35700000	A1	8	Methyl-RRBS	0.02752
chr1	35700001	35800000	A1	6	Methyl-RRBS	0.023335
chr1	35800001	35900000	A1	7	Methyl-RRBS	0.000165
chr1	35900001	3.6e+07	A2	7	Methyl-RRBS	3e-05
chr1	36000001	36100000	A2	8	Methyl-RRBS	0.07129
chr1	36100001	36200000	A1	7	Methyl-RRBS	0.066705
chr1	36200001	36300000	A1	6	Methyl-RRBS	0.05329
chr1	36300001	36400000	A1	8	Methyl-RRBS	0.05019
chr1	36400001	36500000	A1	8	Methyl-RRBS	0.000175
chr1	36500001	36600000	A1	7	Methyl-RRBS	0.1208
chr1	36600001	36700000	A1	7	Methyl-RRBS	0.103015
chr1	36700001	36800000	A1	8	Methyl-RRBS	0.07269
chr1	36800001	36900000	A1	8	Methyl-RRBS	0.0403
chr1	36900001	3.7e+07	A1	7	Methyl-RRBS	0.05286
chr1	37000001	37100000	B1	9	Methyl-RRBS	0.003655
chr1	37100001	37200000	B1	9	Methyl-RRBS	0.006715
chr1	37200001	37300000	B1	9	Methyl-RRBS	0.00616
chr1	37300001	37400000	B1	8	Methyl-RRBS	0.01067
chr1	37400001	37500000	B1	8	Methyl-RRBS	0.05431
chr1	37500001	37600000	B1	8	Methyl-RRBS	0.024985
chr1	37600001	37700000	B1	9	Methyl-RRBS	0.00032
chr1	37700001	37800000	B1	8	Methyl-RRBS	0.00293
chr1	37800001	37900000	B1	8	Methyl-RRBS	6.5e-05
chr1	37900001	3.8e+07	A2	8	Methyl-RRBS	0.03894
chr1	38000001	38100000	A2	8	Methyl-RRBS	0.04125
chr1	38100001	38200000	A2	8	Methyl-RRBS	0.040265
chr1	38200001	38300000	A2	8	Methyl-RRBS	0.14499
chr1	38300001	38400000	A1	6	Methyl-RRBS	0.031665
chr1	38400001	38500000	A2	6	Methyl-RRBS	0.101205
chr1	38500001	38600000	A2	8	Methyl-RRBS	0.09651
chr1	38600001	38700000	A2	7	Methyl-RRBS	0.003715
chr1	38700001	38800000	B1	7	Methyl-RRBS	0.005665
chr1	38800001	38900000	B1	7	Methyl-RRBS	0.00017
chr1	38900001	3.9e+07	B1	7	Methyl-RRBS	0.004805
chr1	39000001	39100000	B1	8	Methyl-RRBS	0.01224
chr1	39100001	39200000	B1	6	Methyl-RRBS	0.00185
chr1	39200001	39300000	A2	7	Methyl-RRBS	0.07192
chr1	39300001	39400000	A1	8	Methyl-RRBS	0.020975
chr1	39400001	39500000	A1	7	Methyl-RRBS	0.034235
chr1	39500001	39600000	A1	8	Methyl-RRBS	0.043645
chr1	39600001	39700000	A1	7	Methyl-RRBS	0.000345
chr1	39700001	39800000	A2	8	Methyl-RRBS	0.000215
chr1	39800001	39900000	A1	8	Methyl-RRBS	0.03452
chr1	39900001	4e+07	A2	7	Methyl-RRBS	0.050135
chr1	40000001	40100000	A2	8	Methyl-RRBS	0.087785
chr1	40100001	40200000	A2	8	Methyl-RRBS	0.04848
chr1	40200001	40300000	A2	8	Methyl-RRBS	0.03679
chr1	40300001	40400000	A1	6	Methyl-RRBS	0.051205
chr1	40400001	40500000	A1	9	Methyl-RRBS	0.01044
chr1	40500001	40600000	A1	8	Methyl-RRBS	0.04964
chr1	40600001	40700000	A1	6	Methyl-RRBS	0.02135
chr1	40700001	40800000	A1	7	Methyl-RRBS	0.07244
chr1	40800001	40900000	A2	6	Methyl-RRBS	0.013655
chr1	40900001	4.1e+07	A1	9	Methyl-RRBS	0.06863
chr1	41000001	41100000	A2	9	Methyl-RRBS	0.003345
chr1	41100001	41200000	A2	7	Methyl-RRBS	0.009875
chr1	41200001	41300000	A2	9	Methyl-RRBS	0.04285
chr1	41300001	41400000	A2	8	Methyl-RRBS	0.036425
chr1	41400001	41500000	A2	8	Methyl-RRBS	0.04116
chr1	41500001	41600000	A2	8	Methyl-RRBS	2e-05
chr1	41600001	41700000	A2	6	Methyl-RRBS	6.5e-05
chr1	41700001	41800000	A2	7	Methyl-RRBS	0.03456
chr1	41800001	41900000	A2	10	Methyl-RRBS	0.09188
chr1	41900001	4.2e+07	A2	9	Methyl-RRBS	0.034775
chr1	42000001	42100000	B1	7	Methyl-RRBS	0.00426
chr1	42100001	42200000	B1	9	Methyl-RRBS	0.05258
chr1	42200001	42300000	B1	8	Methyl-RRBS	0.00107
chr1	42300001	42400000	B1	8	Methyl-RRBS	0.006425
chr1	42400001	42500000	B1	6	Methyl-RRBS	0.000635
chr1	42500001	42600000	B1	8	Methyl-RRBS	0.030805
chr1	42600001	42700000	A2	6	Methyl-RRBS	0.00567
chr1	42700001	42800000	A2	6	Methyl-RRBS	0.009255
chr1	42800001	42900000	A2	7	Methyl-RRBS	0.067095
chr1	42900001	4.3e+07	A2	7	Methyl-RRBS	0.014915
chr1	43000001	43100000	A2	7	Methyl-RRBS	0
chr1	43100001	43200000	A1	8	Methyl-RRBS	0.03964
chr1	43200001	43300000	A2	8	Methyl-RRBS	0.04971
chr1	43300001	43400000	A2	7	Methyl-RRBS	0.020165
chr1	43400001	43500000	A1	10	Methyl-RRBS	0.066565
chr1	43500001	43600000	A2	10	Methyl-RRBS	0.030605
chr1	43600001	43700000	A2	9	Methyl-RRBS	0.01005
chr1	43700001	43800000	A2	9	Methyl-RRBS	0.00806
chr1	43800001	43900000	A2	8	Methyl-RRBS	0.03923
chr1	43900001	4.4e+07	A2	9	Methyl-RRBS	0.02602
chr1	44000001	44100000	A2	10	Methyl-RRBS	0.028695
chr1	44100001	44200000	A1	9	Methyl-RRBS	0.02083
chr1	44200001	44300000	A2	8	Methyl-RRBS	0
chr1	44300001	44400000	A2	9	Methyl-RRBS	0.04817
chr1	44400001	44500000	A2	9	Methyl-RRBS	0.17839
chr1	44500001	44600000	A2	8	Methyl-RRBS	0.003595
chr1	44600001	44700000	A2	7	Methyl-RRBS	0.0105
chr1	44700001	44800000	A2	9	Methyl-RRBS	0.006885
chr1	44800001	44900000	A2	7	Methyl-RRBS	0.05272
chr1	44900001	4.5e+07	A1	6	Methyl-RRBS	0.00207
chr1	45000001	45100000	A2	8	Methyl-RRBS	0.02979
chr1	45100001	45200000	A2	9	Methyl-RRBS	0.03506
chr1	45200001	45300000	A1	9	Methyl-RRBS	0.12251
chr1	45300001	45400000	A1	7	Methyl-RRBS	0.01123
