chrom	start	end	comp	layer	variable	value
chr1	9100001	9200000	A1	7	H3K4me3	1.93486267174058
chr1	9200001	9300000	A1	10	H3K4me3	1.42554041551821
chr1	9300001	9400000	A2	9	H3K4me3	1.81171054181829
chr1	9400001	9500000	A1	8	H3K4me3	0.947702191553116
chr1	9500001	9600000	A1	8	H3K4me3	1.04370612415485
chr1	9600001	9700000	A1	8	H3K4me3	3.11339072624549
chr1	9700001	9800000	A1	9	H3K4me3	1.68105940873489
chr1	9800001	9900000	A1	7	H3K4me3	2.19772801806517
chr1	9900001	1e+07	A1	8	H3K4me3	1.50446780760035
chr1	10000001	10100000	A1	7	H3K4me3	3.52693725362122
chr1	10100001	10200000	A1	9	H3K4me3	0.859218947383761
chr1	10200001	10300000	A1	7	H3K4me3	2.46949843306281
chr1	10300001	10400000	A1	7	H3K4me3	0.985154459691793
chr1	10400001	10500000	A1	9	H3K4me3	2.73033890775926
chr1	10500001	10600000	A1	7	H3K4me3	2.75235909494236
chr1	10600001	10700000	A1	9	H3K4me3	0.892353902211785
chr1	10700001	10800000	A2	9	H3K4me3	1.42908145950548
chr1	10800001	10900000	A1	9	H3K4me3	1.68775720739327
chr1	10900001	1.1e+07	A1	9	H3K4me3	0.990112164274603
chr1	11000001	11100000	A1	10	H3K4me3	2.40526088453196
chr1	11100001	11200000	A1	8	H3K4me3	3.71074363719784
chr1	11200001	11300000	A1	8	H3K4me3	0.861285245035216
chr1	11300001	11400000	A1	9	H3K4me3	3.48323085468002
chr1	11400001	11500000	A2	8	H3K4me3	0.84261238385737
chr1	11500001	11600000	B1	9	H3K4me3	1.08359438901544
chr1	11600001	11700000	B1	8	H3K4me3	0.881011849844456
chr1	11700001	11800000	A1	9	H3K4me3	4.05407767496705
chr1	11800001	11900000	A1	8	H3K4me3	2.31328286803551
chr1	11900001	1.2e+07	A1	7	H3K4me3	2.49160409339964
chr1	12000001	12100000	A1	8	H3K4me3	2.7277691591043
chr1	12100001	12200000	A2	8	H3K4me3	0.886607078452408
chr1	12200001	12300000	A2	8	H3K4me3	1.93500319852754
chr1	12300001	12400000	A2	6	H3K4me3	0.905893063787371
chr1	12400001	12500000	A2	6	H3K4me3	1.05325096874721
chr1	12500001	12600000	A2	7	H3K4me3	0.847233832875267
chr1	12600001	12700000	A2	7	H3K4me3	2.83689482074007
chr1	12700001	12800000	B1	6	H3K4me3	0.86864360039793
chr1	12800001	12900000	B1	6	H3K4me3	0.817923504413292
chr1	12900001	1.3e+07	B1	10	H3K4me3	0.773061596412957
chr1	13700001	13800000	A2	6	H3K4me3	0.77574218387261
chr1	13800001	13900000	B1	7	H3K4me3	0.866668425902128
chr1	13900001	1.4e+07	A2	6	H3K4me3	2.17763319030061
chr1	14000001	14100000	A2	5	H3K4me3	2.48894593038112
chr1	14100001	14200000	B1	7	H3K4me3	0.841851969188154
chr1	14200001	14300000	B1	5	H3K4me3	0.833996193143502
chr1	14300001	14400000	B1	6	H3K4me3	0.79920090734534
chr1	14400001	14500000	B1	6	H3K4me3	0.837087922953963
chr1	14500001	14600000	B1	5	H3K4me3	0.823931591139883
chr1	14600001	14700000	B1	6	H3K4me3	0.834861574086919
chr1	14700001	14800000	B1	6	H3K4me3	0.849447014061958
chr1	14800001	14900000	B1	6	H3K4me3	0.913784603304937
chr1	14900001	1.5e+07	B1	5	H3K4me3	1.70953088203587
chr1	15000001	15100000	B1	7	H3K4me3	0.784135436497256
chr1	15100001	15200000	B1	7	H3K4me3	0.797209288946465
chr1	15200001	15300000	B1	7	H3K4me3	1.40015141301006
chr1	15300001	15400000	A2	6	H3K4me3	0.766526445664987
chr1	15400001	15500000	A2	8	H3K4me3	1.54195894483492
chr1	15500001	15600000	A2	7	H3K4me3	0.796057376179323
chr1	15600001	15700000	A2	7	H3K4me3	0.818062204557508
chr1	15700001	15800000	A2	7	H3K4me3	2.18575066300072
chr1	15800001	15900000	A1	8	H3K4me3	2.23255483470492
chr1	15900001	1.6e+07	A1	8	H3K4me3	2.28361150986142
chr1	16000001	16100000	A1	8	H3K4me3	2.34025612121753
chr1	16100001	16200000	A1	9	H3K4me3	3.53231599851683
chr1	16200001	16300000	A1	7	H3K4me3	1.02055402822576
chr1	16300001	16400000	A2	9	H3K4me3	1.83335070453316
chr1	16400001	16500000	A1	9	H3K4me3	2.19245546006173
chr1	16500001	16600000	A1	9	H3K4me3	1.42021314295799
chr1	16600001	16700000	A1	7	H3K4me3	3.17086372434072
chr1	16700001	16800000	A1	9	H3K4me3	1.83579153278321
chr1	16800001	16900000	A1	8	H3K4me3	1.46081984839156
chr1	16900001	1.7e+07	A1	10	H3K4me3	3.29075319839105
chr1	17000001	17100000	A1	9	H3K4me3	1.24242909034342
chr1	17200001	17300000	A1	9	H3K4me3	1.49815484539658
chr1	17300001	17400000	A1	9	H3K4me3	2.74161076971851
chr1	17400001	17500000	A2	10	H3K4me3	0.975360177603588
chr1	17500001	17600000	B1	10	H3K4me3	0.81159017961748
chr1	17600001	17700000	A1	10	H3K4me3	0.800590861748681
chr1	17700001	17800000	A1	9	H3K4me3	3.59453065009601
chr1	17800001	17900000	A1	10	H3K4me3	1.37144709125958
chr1	17900001	1.8e+07	A2	9	H3K4me3	0.780938976609707
chr1	18000001	18100000	B1	9	H3K4me3	0.953743750803694
chr1	18100001	18200000	B1	9	H3K4me3	0.843574010331258
chr1	18200001	18300000	B1	9	H3K4me3	0.854405188180804
chr1	18300001	18400000	B1	8	H3K4me3	0.833972881039754
chr1	18400001	18500000	B1	8	H3K4me3	0.918966077858657
chr1	18500001	18600000	B1	10	H3K4me3	0.849555481484905
chr1	18600001	18700000	B1	10	H3K4me3	0.823316353626624
chr1	18700001	18800000	B1	9	H3K4me3	0.92168501542218
chr1	18800001	18900000	B1	9	H3K4me3	0.848124896453544
chr1	18900001	1.9e+07	B1	9	H3K4me3	0.945895153248534
chr1	19000001	19100000	B1	9	H3K4me3	0.825852455035858
chr1	19100001	19200000	B1	9	H3K4me3	0.828878023980558
chr1	19200001	19300000	B1	9	H3K4me3	2.56009578919813
chr1	19300001	19400000	B1	10	H3K4me3	0.855299120585024
chr1	19400001	19500000	A2	10	H3K4me3	0.93083349653393
chr1	19500001	19600000	A1	9	H3K4me3	5.33758027054213
chr1	19600001	19700000	A1	10	H3K4me3	2.12304565108396
chr1	19700001	19800000	A1	8	H3K4me3	0.854617743510604
chr1	19800001	19900000	A1	7	H3K4me3	2.43102765443772
chr1	19900001	2e+07	A1	8	H3K4me3	3.08297593829669
chr1	20000001	20100000	A1	8	H3K4me3	0.824767373890802
chr1	20100001	20200000	A1	8	H3K4me3	1.0224227006387
chr1	20200001	20300000	B1	7	H3K4me3	1.98547257797606
chr1	20300001	20400000	B1	8	H3K4me3	0.855793967948668
chr1	20400001	20500000	B1	9	H3K4me3	0.903542942800373
chr1	20500001	20600000	B1	8	H3K4me3	0.879919237560779
chr1	20600001	20700000	B1	9	H3K4me3	0.896103881889582
chr1	20700001	20800000	B1	9	H3K4me3	0.856953905585036
chr1	20800001	20900000	A2	8	H3K4me3	3.65295376884714
chr1	20900001	2.1e+07	A1	9	H3K4me3	3.30831823557839
chr1	21000001	21100000	A1	9	H3K4me3	1.93350006528087
chr1	21100001	21200000	A1	6	H3K4me3	3.07983353886865
chr1	21200001	21300000	A1	7	H3K4me3	0.812630615427345
chr1	21300001	21400000	A1	6	H3K4me3	0.958477149469033
chr1	21400001	21500000	A1	9	H3K4me3	0.981156586829945
chr1	21500001	21600000	A2	9	H3K4me3	2.86577043220028
chr1	21600001	21700000	A2	8	H3K4me3	2.60767478243485
chr1	21700001	21800000	A1	8	H3K4me3	1.35011834866256
chr1	21800001	21900000	A2	9	H3K4me3	1.11920054404847
chr1	21900001	2.2e+07	A2	10	H3K4me3	1.29722897567786
chr1	22000001	22100000	A1	8	H3K4me3	1.01049450210147
chr1	22100001	22200000	A1	10	H3K4me3	2.61418400782868
chr1	22200001	22300000	A1	9	H3K4me3	1.45053043585103
chr1	22300001	22400000	A1	9	H3K4me3	3.15310381130241
chr1	22400001	22500000	A2	9	H3K4me3	1.38157610816881
chr1	22500001	22600000	A2	9	H3K4me3	0.842654727295041
chr1	22600001	22700000	A2	8	H3K4me3	0.843653231229819
chr1	22700001	22800000	A2	9	H3K4me3	1.88095054438747
chr1	22800001	22900000	A2	10	H3K4me3	0.968774783399701
chr1	22900001	2.3e+07	A2	9	H3K4me3	0.843331758574769
chr1	23000001	23100000	A2	9	H3K4me3	1.57695313388556
chr1	23100001	23200000	A1	9	H3K4me3	0.786603788764402
chr1	23200001	23300000	A2	9	H3K4me3	0.797857467705384
chr1	23300001	23400000	A1	6	H3K4me3	2.84601968252994
chr1	23400001	23500000	A1	8	H3K4me3	1.84687816614918
chr1	23500001	23600000	A1	8	H3K4me3	1.36065491973422
chr1	23600001	23700000	A1	8	H3K4me3	5.77421872644834
chr1	23700001	23800000	A1	9	H3K4me3	0.923003908813745
chr1	23800001	23900000	A1	9	H3K4me3	6.01005849559866
chr1	23900001	2.4e+07	A1	8	H3K4me3	0.951163752990216
chr1	24000001	24100000	A1	10	H3K4me3	5.23550317387581
chr1	24100001	24200000	A1	9	H3K4me3	5.6105594940979
chr1	24200001	24300000	A1	9	H3K4me3	1.29964175620154
chr1	24300001	24400000	A1	9	H3K4me3	1.46911387839578
chr1	24400001	24500000	A2	9	H3K4me3	0.915232313353941
chr1	24500001	24600000	A1	8	H3K4me3	1.31963829366565
chr1	24600001	24700000	A1	9	H3K4me3	0.993320789553225
chr1	24700001	24800000	A2	7	H3K4me3	2.0209485670276
chr1	24800001	24900000	A1	8	H3K4me3	2.02026211694442
chr1	24900001	2.5e+07	A1	7	H3K4me3	2.89539571184106
chr1	25000001	25100000	A1	8	H3K4me3	2.2548277708292
chr1	25100001	25200000	A1	9	H3K4me3	1.06638529543113
chr1	25200001	25300000	A2	9	H3K4me3	2.1655590160802
chr1	25300001	25400000	A2	8	H3K4me3	0.803587542377412
chr1	25400001	25500000	A2	9	H3K4me3	0.82736840431802
chr1	25500001	25600000	A1	9	H3K4me3	4.62400251412578
chr1	25600001	25700000	A1	10	H3K4me3	2.18548052696437
chr1	25700001	25800000	A1	8	H3K4me3	2.46916607447527
chr1	25800001	25900000	A1	9	H3K4me3	1.47452339133844
chr1	25900001	2.6e+07	A1	9	H3K4me3	1.61534916085768
chr1	26000001	26100000	A1	9	H3K4me3	0.836551063721255
chr1	26100001	26200000	A1	7	H3K4me3	3.57017079900205
chr1	26200001	26300000	A1	9	H3K4me3	2.51943029044643
chr1	26300001	26400000	A1	9	H3K4me3	2.05692287268527
chr1	26400001	26500000	A1	9	H3K4me3	3.39210730369873
chr1	26500001	26600000	A1	10	H3K4me3	2.16580099864453
chr1	26600001	26700000	A1	9	H3K4me3	2.26347808672115
chr1	26700001	26800000	A1	9	H3K4me3	2.72825371379182
chr1	26800001	26900000	A1	9	H3K4me3	2.74267226641364
chr1	26900001	2.7e+07	A1	8	H3K4me3	1.36008782511205
chr1	27000001	27100000	A1	8	H3K4me3	3.60464390783608
chr1	27100001	27200000	A1	8	H3K4me3	2.66034787976891
chr1	27200001	27300000	A1	10	H3K4me3	4.48588271491192
chr1	27300001	27400000	A1	9	H3K4me3	1.79290610755645
chr1	27400001	27500000	A1	9	H3K4me3	1.49111894730069
chr1	27500001	27600000	A1	8	H3K4me3	1.67251041520536
chr1	27600001	27700000	A1	10	H3K4me3	2.66136388094202
chr1	27700001	27800000	A1	9	H3K4me3	1.20559032980949
chr1	27800001	27900000	A1	9	H3K4me3	2.30247964207754
chr1	27900001	2.8e+07	A1	8	H3K4me3	1.98204268870726
chr1	28000001	28100000	A1	8	H3K4me3	1.85163729370423
chr1	28100001	28200000	A1	9	H3K4me3	3.10341437933929
chr1	28200001	28300000	A1	8	H3K4me3	2.04299841890037
chr1	28300001	28400000	A1	8	H3K4me3	1.01698078954294
chr1	28400001	28500000	A1	7	H3K4me3	2.18089593491331
chr1	28500001	28600000	A1	8	H3K4me3	4.9516120609127
chr1	28600001	28700000	A1	9	H3K4me3	2.27313810705841
chr1	28700001	28800000	A1	9	H3K4me3	0.87731683989428
chr1	28800001	28900000	A1	9	H3K4me3	8.14927795195021
chr1	28900001	2.9e+07	A1	9	H3K4me3	6.09039790076502
chr1	29000001	29100000	A1	8	H3K4me3	3.10951954143681
chr1	29100001	29200000	A1	9	H3K4me3	0.910856912837177
chr1	29200001	29300000	A1	8	H3K4me3	2.55085339066014
chr1	29300001	29400000	A1	7	H3K4me3	0.81606109604463
chr1	29400001	29500000	A1	7	H3K4me3	1.63268802409172
chr1	29500001	29600000	A2	7	H3K4me3	5.33797024185918
chr1	29600001	29700000	A2	8	H3K4me3	0.901522795424238
chr1	29700001	29800000	B1	8	H3K4me3	0.85287590431422
chr1	30100001	30200000	B1	8	H3K4me3	0.825698800616004
chr1	30200001	30300000	B1	8	H3K4me3	0.802083523391858
chr1	30300001	30400000	B1	9	H3K4me3	0.835437505948767
chr1	30400001	30500000	B1	8	H3K4me3	0.832574258059636
chr1	30500001	30600000	B1	7	H3K4me3	0.88042607335344
chr1	30600001	30700000	B1	7	H3K4me3	2.01497048271127
chr1	30700001	30800000	B1	9	H3K4me3	0.838724722608179
chr1	30800001	30900000	B1	9	H3K4me3	0.835126276185811
chr1	30900001	3.1e+07	B1	8	H3K4me3	0.819810324534252
chr1	31000001	31100000	B1	8	H3K4me3	0.814647463859692
chr1	31100001	31200000	B1	9	H3K4me3	1.09270766280204
chr1	31200001	31300000	A2	9	H3K4me3	0.986707341377959
chr1	31300001	31400000	A2	9	H3K4me3	1.35633089724936
chr1	31400001	31500000	A1	8	H3K4me3	1.11987674401395
chr1	31500001	31600000	A1	8	H3K4me3	3.11360747322358
chr1	31600001	31700000	A1	9	H3K4me3	1.24840430834547
chr1	31700001	31800000	A1	8	H3K4me3	3.18979830346815
chr1	31800001	31900000	A1	8	H3K4me3	1.05004459988624
chr1	31900001	3.2e+07	A2	8	H3K4me3	0.814792930230498
chr1	32000001	32100000	A2	8	H3K4me3	1.11265872805953
chr1	32100001	32200000	A2	10	H3K4me3	2.17549974795982
chr1	32200001	32300000	A2	10	H3K4me3	2.32657969424732
chr1	32300001	32400000	A1	8	H3K4me3	0.965216175057962
chr1	32400001	32500000	A1	8	H3K4me3	4.40557803028055
chr1	32500001	32600000	A1	7	H3K4me3	2.88173832209542
chr1	32600001	32700000	A1	8	H3K4me3	4.61040201337896
chr1	32700001	32800000	A1	9	H3K4me3	2.20495683947906
chr1	32800001	32900000	A1	9	H3K4me3	3.59558679799378
chr1	32900001	3.3e+07	A1	8	H3K4me3	1.90539139755033
chr1	33000001	33100000	A1	7	H3K4me3	1.70216196529172
chr1	33100001	33200000	A1	7	H3K4me3	3.6771642015554
chr1	33200001	33300000	A1	8	H3K4me3	4.37256240268141
chr1	33300001	33400000	A1	7	H3K4me3	1.76149973076426
chr1	33400001	33500000	A1	7	H3K4me3	2.05997415002055
chr1	33500001	33600000	A2	7	H3K4me3	3.2097938864553
chr1	33600001	33700000	A2	8	H3K4me3	1.50145021007866
chr1	33700001	33800000	A2	8	H3K4me3	1.74165512365647
chr1	33800001	33900000	B1	6	H3K4me3	2.67183475007899
chr1	33900001	3.4e+07	B1	6	H3K4me3	1.3245935493739
chr1	34000001	34100000	B1	8	H3K4me3	0.844016113896556
chr1	34100001	34200000	B1	10	H3K4me3	0.828874967262894
chr1	34200001	34300000	B1	6	H3K4me3	0.806021115261763
chr1	34300001	34400000	B1	7	H3K4me3	0.780068670541197
chr1	34400001	34500000	B1	7	H3K4me3	0.8213013378378
chr1	34500001	34600000	B1	7	H3K4me3	0.803000640276373
chr1	34600001	34700000	B1	7	H3K4me3	0.826629551060796
chr1	34700001	34800000	B1	6	H3K4me3	0.782757448616103
chr1	34800001	34900000	B1	7	H3K4me3	0.789268670625463
chr1	34900001	3.5e+07	B1	7	H3K4me3	0.829023462030739
chr1	35000001	35100000	B1	7	H3K4me3	0.770314890120775
chr1	35100001	35200000	B1	7	H3K4me3	0.804223436047956
chr1	35200001	35300000	B1	7	H3K4me3	0.791681736019179
chr1	35300001	35400000	B1	7	H3K4me3	2.83846014275633
chr1	35400001	35500000	A2	8	H3K4me3	2.20170954955436
chr1	35500001	35600000	A1	7	H3K4me3	1.62017320577838
chr1	35600001	35700000	A1	8	H3K4me3	4.11397975558057
chr1	35700001	35800000	A1	6	H3K4me3	2.05054291604973
chr1	35800001	35900000	A1	7	H3K4me3	0.83999298745364
chr1	35900001	3.6e+07	A2	7	H3K4me3	0.812468933153972
chr1	36000001	36100000	A2	8	H3K4me3	3.02487554081708
chr1	36100001	36200000	A1	7	H3K4me3	4.26408340712883
chr1	36200001	36300000	A1	6	H3K4me3	2.62902053283058
chr1	36300001	36400000	A1	8	H3K4me3	3.61566848885141
chr1	36400001	36500000	A1	8	H3K4me3	0.767623110986352
chr1	36500001	36600000	A1	7	H3K4me3	1.84682338719584
chr1	36600001	36700000	A1	7	H3K4me3	4.86448257407405
chr1	36700001	36800000	A1	8	H3K4me3	1.56962286085971
chr1	36800001	36900000	A1	8	H3K4me3	2.77781875293322
chr1	36900001	3.7e+07	A1	7	H3K4me3	2.04762343136728
chr1	37000001	37100000	B1	9	H3K4me3	0.803487224156261
chr1	37100001	37200000	B1	9	H3K4me3	0.834836897103638
chr1	37200001	37300000	B1	9	H3K4me3	0.822243257034123
chr1	37300001	37400000	B1	8	H3K4me3	0.796556631833836
chr1	37400001	37500000	B1	8	H3K4me3	0.851670482358709
chr1	37500001	37600000	B1	8	H3K4me3	0.836726229523718
chr1	37600001	37700000	B1	9	H3K4me3	0.793962228219658
chr1	37700001	37800000	B1	8	H3K4me3	0.885280451871529
chr1	37800001	37900000	B1	8	H3K4me3	0.897929739735499
chr1	37900001	3.8e+07	A2	8	H3K4me3	2.65552567587122
chr1	38000001	38100000	A2	8	H3K4me3	3.57469279063731
chr1	38100001	38200000	A2	8	H3K4me3	3.46951366534449
chr1	38200001	38300000	A2	8	H3K4me3	2.64006616550103
chr1	38300001	38400000	A1	6	H3K4me3	2.75389399490714
chr1	38400001	38500000	A2	6	H3K4me3	3.94465761231385
chr1	38500001	38600000	A2	8	H3K4me3	1.45518167295761
chr1	38600001	38700000	A2	7	H3K4me3	0.908225833027363
chr1	38700001	38800000	B1	7	H3K4me3	0.883600753135905
chr1	38800001	38900000	B1	7	H3K4me3	0.872593477693647
chr1	38900001	3.9e+07	B1	7	H3K4me3	0.839628510278165
chr1	39000001	39100000	B1	8	H3K4me3	0.894906734629646
chr1	39100001	39200000	B1	6	H3K4me3	0.967125375964269
chr1	39200001	39300000	A2	7	H3K4me3	1.07577684897784
chr1	39300001	39400000	A1	8	H3K4me3	3.52306458776899
chr1	39400001	39500000	A1	7	H3K4me3	3.1784142260164
chr1	39500001	39600000	A1	8	H3K4me3	1.46130799182087
chr1	39600001	39700000	A1	7	H3K4me3	0.83297880671382
chr1	39700001	39800000	A2	8	H3K4me3	0.785257904046252
chr1	39800001	39900000	A1	8	H3K4me3	1.42822363581024
chr1	39900001	4e+07	A2	7	H3K4me3	0.929756067941412
chr1	40000001	40100000	A2	8	H3K4me3	3.57854281143248
chr1	40100001	40200000	A2	8	H3K4me3	1.33730215915479
chr1	40200001	40300000	A2	8	H3K4me3	2.52273004970886
chr1	40300001	40400000	A1	6	H3K4me3	3.86762028034478
chr1	40400001	40500000	A1	9	H3K4me3	1.50158685212526
chr1	40500001	40600000	A1	8	H3K4me3	3.06147326154299
chr1	40600001	40700000	A1	6	H3K4me3	2.62179321093261
chr1	40700001	40800000	A1	7	H3K4me3	2.69696207633652
chr1	40800001	40900000	A2	6	H3K4me3	2.12607232997865
chr1	40900001	4.1e+07	A1	9	H3K4me3	3.75339121917635
chr1	41000001	41100000	A2	9	H3K4me3	0.866145321857184
chr1	41100001	41200000	A2	7	H3K4me3	3.70735835792422
chr1	41200001	41300000	A2	9	H3K4me3	1.36533871293105
chr1	41300001	41400000	A2	8	H3K4me3	1.33508818384912
chr1	41400001	41500000	A2	8	H3K4me3	2.32796163794696
chr1	41500001	41600000	A2	8	H3K4me3	0.794936768534407
chr1	41600001	41700000	A2	6	H3K4me3	0.829378439839929
chr1	41700001	41800000	A2	7	H3K4me3	1.73621960275676
chr1	41800001	41900000	A2	10	H3K4me3	1.38176430968158
chr1	41900001	4.2e+07	A2	9	H3K4me3	0.934675187595561
chr1	42000001	42100000	B1	7	H3K4me3	0.79685811002031
chr1	42100001	42200000	B1	9	H3K4me3	1.15274586988799
chr1	42200001	42300000	B1	8	H3K4me3	0.804987210684642
chr1	42300001	42400000	B1	8	H3K4me3	1.1049763898056
chr1	42400001	42500000	B1	6	H3K4me3	0.842036928878725
chr1	42500001	42600000	B1	8	H3K4me3	1.33508483481407
chr1	42600001	42700000	A2	6	H3K4me3	0.864340284409747
chr1	42700001	42800000	A2	6	H3K4me3	1.57441811557449
chr1	42800001	42900000	A2	7	H3K4me3	2.49753971139044
chr1	42900001	4.3e+07	A2	7	H3K4me3	1.60489866694957
chr1	43000001	43100000	A2	7	H3K4me3	0.913924957584962
chr1	43100001	43200000	A1	8	H3K4me3	6.19740858617127
chr1	43200001	43300000	A2	8	H3K4me3	3.60145693122856
chr1	43300001	43400000	A2	7	H3K4me3	2.16843240141273
chr1	43400001	43500000	A1	10	H3K4me3	2.53262861912288
chr1	43500001	43600000	A2	10	H3K4me3	0.896864362964779
chr1	43600001	43700000	A2	9	H3K4me3	2.18681406090558
chr1	43700001	43800000	A2	9	H3K4me3	0.900605525343865
chr1	43800001	43900000	A2	8	H3K4me3	5.57638166925237
chr1	43900001	4.4e+07	A2	9	H3K4me3	1.59537119747661
chr1	44000001	44100000	A2	10	H3K4me3	0.856067883279547
chr1	44100001	44200000	A1	9	H3K4me3	3.26796779754646
chr1	44200001	44300000	A2	8	H3K4me3	0.924971263693646
chr1	44300001	44400000	A2	9	H3K4me3	0.849136386376806
chr1	44400001	44500000	A2	9	H3K4me3	6.8397927750811
chr1	44500001	44600000	A2	8	H3K4me3	0.891543905613571
chr1	44600001	44700000	A2	7	H3K4me3	1.69678692930006
chr1	44700001	44800000	A2	9	H3K4me3	0.932552052181587
chr1	44800001	44900000	A2	7	H3K4me3	3.56149626943283
chr1	44900001	4.5e+07	A1	6	H3K4me3	1.05695772045292
chr1	45000001	45100000	A2	8	H3K4me3	1.50462261128537
chr1	45100001	45200000	A2	9	H3K4me3	1.35260091762953
chr1	45200001	45300000	A1	9	H3K4me3	6.35657630297281
chr1	45300001	45400000	A1	7	H3K4me3	1.19505321984962
