chrom	start	end	gpseq_score	dsn_median
chr1	153000000	154000000	0.821615943148463	0.633131
chr1	154000000	155000000	0.82909315618724	0.648473
chr1	155000000	156000000	0.948697667233123	0.6684175
chr1	156000000	157000000	0.781226633709254	0.603309
chr1	157000000	158000000	0.549414490962459	0.5219315
chr1	158000000	159000000	0.402280241001082	0.466947
chr1	159000000	160000000	0.441489263092847	0.4721855
chr1	160000000	161000000	0.589859416035841	0.5161015
chr1	161000000	162000000	0.482391472269427	0.47367
chr1	162000000	163000000	0.445722230804882	0.437574
chr1	163000000	164000000	0.292890468098255	0.367745
chr1	164000000	165000000	0.319857871157114	0.3663405
chr1	165000000	166000000	0.36141510891395	0.382846
chr1	166000000	167000000	0.444640815695968	0.4084695
chr1	167000000	168000000	0.377179051444462	0.385922
chr1	168000000	169000000	0.33747566816005	0.355
chr1	169000000	170000000	0.314790668932489	0.3312595
chr1	170000000	171000000	0.219298625057933	0.29173
chr1	171000000	172000000	0.365833462073227	0.3489545
chr1	172000000	173000000	0.22867294917349	0.303893
chr1	173000000	174000000	0.384001235902982	0.3591945
chr1	174000000	175000000	0.342110304341109	0.3548535
chr1	175000000	176000000	0.409664761316237	0.3808725
chr1	176000000	177000000	0.347467943766415	0.350951
chr1	177000000	178000000	0.331710180750811	0.3506435
chr1	178000000	179000000	0.437472578402596	0.3903665
chr1	179000000	180000000	0.415893712343581	0.3892325
chr1	180000000	181000000	0.384106287656419	0.377161
chr1	181000000	182000000	0.456851537154334	0.39553
chr1	182000000	183000000	0.397484937432412	0.372428
chr1	183000000	184000000	0.406383438900047	0.3664175
chr1	184000000	185000000	0.270514444616098	0.2960425
chr1	185000000	186000000	0.263661362583037	0.278073
chr1	186000000	187000000	0.104996137803183	0.2061715
chr1	187000000	188000000	0.130251815232505	0.1920055
chr1	188000000	189000000	0.186590452649467	0.2065415
chr1	189000000	190000000	0.193437355167619	0.2084645
chr1	190000000	191000000	0.114104742777692	0.178901
chr1	191000000	192000000	0.230291982079407	0.2319135
chr1	192000000	193000000	0.160988722385293	0.2100325
chr1	193000000	194000000	0.194277769195118	0.2176465
chr1	194000000	195000000	0.146089911941913	0.1948685
chr1	195000000	196000000	0.209633863741696	0.2255455
chr1	196000000	197000000	0.100089602966168	0.2007215
chr1	197000000	198000000	0.175782481075236	0.2380715
chr1	198000000	199000000	0.180892939904218	0.251121
chr1	199000000	200000000	0.243633554765951	0.2991825
chr1	200000000	201000000	0.349420670477368	0.3787705
chr1	201000000	202000000	0.65180905298934	0.4934465
chr1	202000000	203000000	0.70561408929399	0.5363635
chr1	203000000	204000000	0.730764714969875	0.5512925
chr1	204000000	205000000	0.699100880580875	0.5446795
chr1	205000000	206000000	0.596904063031052	0.5052785
chr1	206000000	207000000	0.513511509346516	0.456117
chr1	207000000	208000000	0.372346670786343	0.3884945
chr1	208000000	209000000	0.462110304341109	0.401903
chr1	209000000	210000000	0.28721149389773	0.3334655
chr1	210000000	211000000	0.333928626602812	0.3466325
chr1	211000000	212000000	0.394154178896957	0.37297
chr1	212000000	213000000	0.427467943766415	0.3858485
chr1	213000000	214000000	0.305113548586436	0.3227145
chr1	214000000	215000000	0.230069519542716	0.269274
chr1	215000000	216000000	0.204158813533138	0.2403855
chr1	216000000	217000000	0.10246253669087	0.1891445
chr1	217000000	218000000	0.208459755909161	0.2311585
chr1	218000000	219000000	0.177543642824038	0.223332
chr1	219000000	220000000	0.164189711107678	0.2275685
chr1	220000000	221000000	0.214039857871158	0.259573
chr1	221000000	222000000	0.197645604820022	0.2478395
chr1	222000000	223000000	0.184501776610537	0.256138
chr1	223000000	224000000	0.331833771048973	0.335581
chr1	224000000	225000000	0.425379267727484	0.393495
chr1	225000000	226000000	0.446426695504403	0.4191585
chr1	226000000	227000000	0.562298779545806	0.474947
chr1	227000000	228000000	0.602366754209795	0.4939545
chr1	228000000	229000000	0.732519697203769	0.524662
chr1	229000000	230000000	0.506788197126526	0.4550925
chr1	230000000	231000000	0.4288336165611	0.40979
chr1	231000000	232000000	0.460361501622123	0.400254
chr1	232000000	233000000	0.241248262011432	0.31117
chr1	233000000	234000000	0.342394562026881	0.3474255
chr1	234000000	235000000	0.401507801637572	0.3749775
chr1	235000000	236000000	0.388889232195273	0.375478
chr1	236000000	237000000	0.395371543333849	0.357981
chr1	237000000	238000000	0.222135022400742	0.2613245
chr1	238000000	239000000	0.156082187548278	0.217407
chr1	239000000	240000000	0.109803800401669	0.2092965
chr1	240000000	241000000	0.154345743859107	0.227075
chr1	241000000	242000000	0.247396879344971	0.2617185
chr1	242000000	243000000	0.290832689633864	0.2849145
chr1	243000000	244000000	0.230335238683764	0.262916
chr1	244000000	245000000	0.343642824038313	0.3207285
chr1	245000000	246000000	0.346330913023328	0.3247615
chr1	246000000	247000000	0.30976672331222	0.3081695
chr10	1000000	2000000	0.604646995210877	0.4609725
chr10	2000000	3000000	0.38288274370462	0.3964175
chr10	3000000	4000000	0.49110458828982	0.4257675
chr10	4000000	5000000	0.364300942376024	0.384108
chr10	5000000	6000000	0.514537308821258	0.435675
chr10	6000000	7000000	0.472226170245636	0.418518
chr10	7000000	8000000	0.468166228951027	0.403229
chr10	8000000	9000000	0.305243318399505	0.3373335
chr10	9000000	10000000	0.223568669859416	0.3153255
chr10	10000000	11000000	0.292983160821876	0.3340935
chr10	11000000	12000000	0.43581646840723	0.40668
chr10	12000000	13000000	0.643695349915032	0.479722
chr10	13000000	14000000	0.519165765487409	0.4491395
chr10	14000000	15000000	0.488039548895412	0.4281855
chr10	15000000	16000000	0.403676811370308	0.387701
chr10	16000000	17000000	0.343031052062413	0.355395
chr10	17000000	18000000	0.434901900200835	0.3825615
chr10	18000000	19000000	0.445845821103044	0.384593
chr10	19000000	20000000	0.191873937895875	0.2904375
chr10	20000000	21000000	0.34523095936969	0.3397115
chr10	21000000	22000000	0.428858334620733	0.378147
chr10	22000000	23000000	0.426176425150626	0.382471
chr10	23000000	24000000	0.432899737370617	0.3844855
chr10	24000000	25000000	0.368311447551368	0.365495
chr10	25000000	26000000	0.410548431948092	0.3793945
chr10	26000000	27000000	0.302678819712653	0.349313
chr10	27000000	28000000	0.428419589062259	0.4004525
chr10	28000000	29000000	0.383000154487873	0.3990055
chr10	29000000	30000000	0.532587671867758	0.459987
chr10	30000000	31000000	0.562885833462073	0.477358
chr10	31000000	32000000	0.456079097790823	0.4470035
chr10	32000000	33000000	0.525784025953962	0.4672115
chr10	33000000	34000000	0.350131314691797	0.411365
chr10	34000000	35000000	0.412859570523714	0.440351
chr10	35000000	36000000	0.535906071373398	0.494645
chr10	36000000	37000000	0.356100726093002	0.4635645
chr10	50000000	51000000	0.502833307585355	0.45942
chr10	51000000	52000000	0.578167773829755	0.461029
chr10	52000000	53000000	0.234778309902673	0.347879
chr10	53000000	54000000	0.330950100417117	0.346065
chr10	54000000	55000000	0.330820330604048	0.340115
chr10	55000000	56000000	0.359901127761471	0.3348785
chr10	56000000	57000000	0.203009423760235	0.2669485
chr10	57000000	58000000	0.305867449405222	0.3010135
chr10	58000000	59000000	0.228271280704465	0.2693415
chr10	59000000	60000000	0.176622895102735	0.25369
chr10	60000000	61000000	0.295176888614244	0.309004
chr10	61000000	62000000	0.388314537308821	0.35334
chr10	62000000	63000000	0.383055770122046	0.352327
chr10	63000000	64000000	0.284405994129461	0.3235745
chr10	64000000	65000000	0.413712343581029	0.364932
chr10	65000000	66000000	0.334923528503013	0.3258925
chr10	66000000	67000000	0.289324887996293	0.312303
chr10	67000000	68000000	0.322657191410474	0.3385075
chr10	68000000	69000000	0.224724239147227	0.3416095
chr10	69000000	70000000	0.322243163911633	0.408206
chr10	70000000	71000000	0.522644832380658	0.4855195
chr10	71000000	72000000	0.789945929244555	0.56656
chr10	72000000	73000000	0.868549358875328	0.5909075
chr10	73000000	74000000	0.934280858952572	0.606168
chr10	74000000	75000000	0.659910397033833	0.550535
chr10	75000000	76000000	0.68231731809053	0.539414
chr10	76000000	77000000	0.497438591070601	0.4729675
chr10	77000000	78000000	0.446958133786498	0.454813
chr10	78000000	79000000	0.388740923837479	0.4362955
chr10	79000000	80000000	0.652025336011123	0.51024
chr10	80000000	81000000	0.720630310520624	0.5131895
chr10	81000000	82000000	0.604134095473506	0.4713565
chr10	82000000	83000000	0.419916576548741	0.4089055
chr10	83000000	84000000	0.269402131932644	0.3568355
chr10	84000000	85000000	0.191608218754828	0.326396
chr10	85000000	86000000	0.385527576085278	0.375126
chr10	86000000	87000000	0.340200834234513	0.3684835
chr10	87000000	88000000	0.438529275451877	0.400606
chr10	88000000	89000000	0.572000617951491	0.4343505
chr10	89000000	90000000	0.279511818322262	0.335401
chr10	90000000	91000000	0.37271126216592	0.3516915
chr10	91000000	92000000	0.300973273598023	0.326943
chr10	92000000	93000000	0.296474586744941	0.336531
chr10	93000000	94000000	0.301547968484474	0.352636
chr10	94000000	95000000	0.536795921520161	0.4400335
chr10	95000000	96000000	0.48325042484165	0.4334925
chr10	96000000	97000000	0.468574076934961	0.4343045
chr10	97000000	98000000	0.400926927236212	0.423689
chr10	98000000	99000000	0.614200525258767	0.486819
chr10	99000000	100000000	0.614268499922756	0.4959
chr10	100000000	101000000	0.426337092538236	0.4470335
chr10	101000000	102000000	0.507350532983161	0.4819515
chr10	102000000	103000000	0.798881507801638	0.558141
chr10	103000000	104000000	0.729355785570833	0.523494
chr10	104000000	105000000	0.641631391935734	0.470435
chr10	105000000	106000000	0.566710953190175	0.4286725
chr10	106000000	107000000	0.335529120964005	0.3411395
chr10	107000000	108000000	0.24988104433802	0.288331
chr10	108000000	109000000	0.146819094701066	0.2538065
chr10	109000000	110000000	0.190594778309903	0.272189
chr10	110000000	111000000	0.155532210721459	0.252766
chr10	111000000	112000000	0.214874092383748	0.2609135
chr10	112000000	113000000	0.332488799629229	0.304538
chr10	113000000	114000000	0.216449868685309	0.2700605
chr10	114000000	115000000	0.385323652093311	0.3415105
chr10	115000000	116000000	0.426374169627685	0.3562455
chr10	116000000	117000000	0.313839023636645	0.314669
chr10	117000000	118000000	0.232875019310984	0.284636
chr10	118000000	119000000	0.371537154333385	0.3518135
chr10	119000000	120000000	0.399029816159432	0.3771955
chr10	120000000	121000000	0.384322570678202	0.3740105
chr10	121000000	122000000	0.503463618105979	0.41795
chr10	122000000	123000000	0.427233122199908	0.3946165
chr10	123000000	124000000	0.464977599258458	0.4038275
chr10	124000000	125000000	0.385898346979762	0.3882325
chr10	125000000	126000000	0.527372161285339	0.4321395
chr10	126000000	127000000	0.576363355476595	0.436736
chr10	127000000	128000000	0.378625057932952	0.3714355
chr10	128000000	129000000	0.400858952572223	0.3682565
chr10	129000000	130000000	0.360414027498842	0.3477745
chr10	130000000	131000000	0.269111694731964	0.315536
chr10	131000000	132000000	0.410882125753129	0.3790155
chr10	132000000	133000000	0.412445543024873	0.4002155
chr10	133000000	134000000	0.510112776147073	0.4373775
chr11	1000000	2000000	0.931191101498532	0.6373385
chr11	2000000	3000000	0.859360420207014	0.6164095
chr11	3000000	4000000	0.723435810288892	0.5505645
chr11	4000000	5000000	0.343766414336475	0.4245925
chr11	5000000	6000000	0.257104897265565	0.36104
chr11	6000000	7000000	0.393573304495597	0.4064285
chr11	7000000	8000000	0.303537772284876	0.3794765
chr11	8000000	9000000	0.515810288892322	0.468417
chr11	9000000	10000000	0.5829445388537	0.508248
chr11	10000000	11000000	0.585737679592152	0.506775
chr11	11000000	12000000	0.548549358875329	0.489046
chr11	12000000	13000000	0.582258612698904	0.4892015
chr11	13000000	14000000	0.478115247953036	0.444658
chr11	14000000	15000000	0.448447396879345	0.4251825
chr11	15000000	16000000	0.400092692723621	0.4012635
chr11	16000000	17000000	0.424779854781399	0.4201975
chr11	17000000	18000000	0.661615943148463	0.4963845
chr11	18000000	19000000	0.473375560018539	0.435733
chr11	19000000	20000000	0.445091920284258	0.4028545
chr11	20000000	21000000	0.297061640661209	0.3238575
chr11	21000000	22000000	0.219168855244864	0.2746955
chr11	22000000	23000000	0.183902363664453	0.258173
chr11	23000000	24000000	0.309031361038159	0.2988815
chr11	24000000	25000000	0.276452958442763	0.2694135
chr11	25000000	26000000	0.216301560327514	0.2438465
chr11	26000000	27000000	0.149117874246872	0.2191205
chr11	27000000	28000000	0.225088830526804	0.250692
chr11	28000000	29000000	0.153610381585046	0.231517
chr11	29000000	30000000	0.260979453112931	0.279201
chr11	30000000	31000000	0.336289201297698	0.3310625
chr11	31000000	32000000	0.308370152942994	0.327838
chr11	32000000	33000000	0.38507029198208	0.368694
chr11	33000000	34000000	0.521804418353159	0.430533
chr11	34000000	35000000	0.409930480457285	0.3923835
chr11	35000000	36000000	0.449368144600649	0.3909195
chr11	36000000	37000000	0.344254596014213	0.345055
chr11	37000000	38000000	0.292556774293218	0.3108325
chr11	38000000	39000000	0.353567124980689	0.3270815
chr11	39000000	40000000	0.335343735516762	0.315348
chr11	40000000	41000000	0.194778309902673	0.2677655
chr11	41000000	42000000	0.215238683763325	0.2839675
chr11	42000000	43000000	0.315828827437046	0.3336625
chr11	43000000	44000000	0.358850610227097	0.3849035
chr11	44000000	45000000	0.687588444307122	0.4931605
chr11	45000000	46000000	0.620824965240229	0.485025
chr11	57000000	58000000	0.449979916576549	0.4257615
chr11	58000000	59000000	0.394123281322416	0.408019
chr11	59000000	60000000	0.331549513363201	0.421873
chr11	60000000	61000000	0.569318708481384	0.5266565
chr11	61000000	62000000	0.844436891704001	0.623045
chr11	62000000	63000000	0.823265873628921	0.643702
chr11	63000000	64000000	0.695788660590143	0.6197655
chr11	64000000	65000000	0.888292909006643	0.6825735
chr11	65000000	66000000	0.950551521705547	0.704105
chr11	66000000	67000000	0.862851846130079	0.689487
chr11	67000000	68000000	0.913733971883208	0.6892125
chr11	68000000	69000000	1	0.70214
chr11	69000000	70000000	0.947461764251506	0.702565
chr11	70000000	71000000	0.888416499304805	0.6867625
chr11	71000000	72000000	0.952133477522015	0.6857925
chr11	72000000	73000000	0.812927545187703	0.6494825
chr11	73000000	74000000	0.640086513208714	0.58883
chr11	74000000	75000000	0.651555692878109	0.5761615
chr11	75000000	76000000	0.72415263401823	0.584362
chr11	76000000	77000000	0.639592152016067	0.545358
chr11	77000000	78000000	0.545212420824966	0.487474
chr11	78000000	79000000	0.381943457438591	0.399583
chr11	79000000	80000000	0.240784798393326	0.319365
chr11	80000000	81000000	0.208132241619033	0.2885805
chr11	81000000	82000000	0.172457902054689	0.2660335
chr11	82000000	83000000	0.337926772748339	0.3230505
chr11	83000000	84000000	0.230254904989958	0.278256
chr11	84000000	85000000	0.256795921520161	0.280573
chr11	85000000	86000000	0.268116792831763	0.2806045
chr11	86000000	87000000	0.239246099181214	0.2647815
chr11	87000000	88000000	0.19559400587054	0.24129
chr11	88000000	89000000	0.173421906380349	0.23273
chr11	89000000	90000000	0.199450023173181	0.251613
chr11	90000000	91000000	0.192868839796076	0.2447565
chr11	91000000	92000000	0.214138730109687	0.236425
chr11	92000000	93000000	0.212297234667079	0.242539
chr11	93000000	94000000	0.306534837015294	0.2868935
chr11	94000000	95000000	0.246068283639734	0.2639315
chr11	95000000	96000000	0.294892630928472	0.281503
chr11	96000000	97000000	0.149890313610382	0.222845
chr11	97000000	98000000	0.159555074926618	0.212845
chr11	98000000	99000000	0.18786961223544	0.220178
chr11	99000000	100000000	0.185441062876565	0.223093
chr11	100000000	101000000	0.188716205777847	0.225562
chr11	101000000	102000000	0.199320253360111	0.2374895
chr11	102000000	103000000	0.221306967403059	0.268372
chr11	103000000	104000000	0.1801143210258	0.249812
chr11	104000000	105000000	0.238560173026418	0.2481715
chr11	105000000	106000000	0.168329986096092	0.2264545
chr11	106000000	107000000	0.189655492043875	0.2427565
chr11	107000000	108000000	0.227449405221691	0.2693915
chr11	108000000	109000000	0.331184921983625	0.3171315
chr11	109000000	110000000	0.205425614089294	0.2629115
chr11	110000000	111000000	0.298075081106133	0.307097
chr11	111000000	112000000	0.41100571605129	0.366245
chr11	112000000	113000000	0.28791595859725	0.32418
chr11	113000000	114000000	0.35597713579484	0.3493395
chr11	114000000	115000000	0.372909006642979	0.3606
chr11	115000000	116000000	0.331568051907925	0.353707
chr11	116000000	117000000	0.457685771666924	0.4195055
chr11	117000000	118000000	0.588085895257223	0.488222
chr11	118000000	119000000	0.60154487872702	0.51349
chr11	119000000	120000000	0.737315000772439	0.5335
chr11	120000000	121000000	0.560896029661672	0.471668
chr11	121000000	122000000	0.334972964622278	0.3732265
chr11	122000000	123000000	0.358109068438128	0.363234
chr11	123000000	124000000	0.272516607446316	0.330687
chr11	124000000	125000000	0.307807817086359	0.3335935
chr11	125000000	126000000	0.405580101961996	0.374489
chr11	126000000	127000000	0.402861115402441	0.358252
chr11	127000000	128000000	0.270817240846594	0.29236
chr11	128000000	129000000	0.227035377722849	0.2734415
chr11	129000000	130000000	0.253446624439981	0.2722045
chr12	1000000	2000000	0.682817858798084	0.567774
chr12	2000000	3000000	0.784236057469489	0.602391
chr12	3000000	4000000	0.773922447087904	0.598632
chr12	4000000	5000000	0.615368453576395	0.549497
chr12	5000000	6000000	0.632312683454349	0.5352075
chr12	6000000	7000000	0.824186621350224	0.5885445
chr12	7000000	8000000	0.63916576548741	0.544412
chr12	8000000	9000000	0.635328286729492	0.5298485
chr12	9000000	10000000	0.463599567433957	0.4583645
chr12	10000000	11000000	0.367211493897729	0.406242
chr12	11000000	12000000	0.444387455584737	0.4266025
chr12	12000000	13000000	0.43192337401514	0.42117
chr12	13000000	14000000	0.454787579175035	0.4189475
chr12	14000000	15000000	0.393159276996756	0.3851495
chr12	15000000	16000000	0.327211493897729	0.3466465
chr12	16000000	17000000	0.291221999073073	0.3186225
chr12	17000000	18000000	0.281711725629538	0.316199
chr12	18000000	19000000	0.318621968175498	0.3296945
chr12	19000000	20000000	0.364585200061795	0.3431225
chr12	20000000	21000000	0.333316854626912	0.334083
chr12	21000000	22000000	0.322181368762552	0.3326035
chr12	22000000	23000000	0.376116174880272	0.345557
chr12	23000000	24000000	0.31243627375251	0.318931
chr12	24000000	25000000	0.289479375868994	0.315748
chr12	25000000	26000000	0.403015603275144	0.3712025
chr12	26000000	27000000	0.400655028580256	0.3823275
chr12	27000000	28000000	0.505156805190793	0.422434
chr12	28000000	29000000	0.324430712189093	0.355696
chr12	29000000	30000000	0.380614861733354	0.376172
chr12	30000000	31000000	0.446420515989495	0.412744
chr12	31000000	32000000	0.639487100262629	0.483177
chr12	32000000	33000000	0.501875482774602	0.4359645
chr12	33000000	34000000	0.382406921056697	0.3773985
chr12	40000000	41000000	0.300973273598023	0.320323
chr12	41000000	42000000	0.362465626448324	0.3455565
chr12	42000000	43000000	0.288811988258922	0.321544
chr12	43000000	44000000	0.385577012204542	0.364123
chr12	44000000	45000000	0.352226170245636	0.3640715
chr12	45000000	46000000	0.313449714197436	0.3655105
chr12	46000000	47000000	0.341319326432875	0.3873865
chr12	47000000	48000000	0.470631855399351	0.4506315
chr12	48000000	49000000	0.509562799320253	0.495902
chr12	49000000	50000000	0.806173335393172	0.589757
chr12	50000000	51000000	0.791873937895875	0.6108535
chr12	51000000	52000000	0.728156959678665	0.595964
chr12	52000000	53000000	0.779175034759771	0.5877345
chr12	53000000	54000000	0.803503784952881	0.5913525
chr12	54000000	55000000	0.711836860806427	0.556923
chr12	55000000	56000000	0.483441989803801	0.485233
chr12	56000000	57000000	0.664316391163294	0.5388105
chr12	57000000	58000000	0.70442762243164	0.5109545
chr12	58000000	59000000	0.438696122354396	0.418682
chr12	59000000	60000000	0.280123590298162	0.3473555
chr12	60000000	61000000	0.335195427158968	0.3541855
chr12	61000000	62000000	0.225601730264174	0.3240895
chr12	62000000	63000000	0.279295535300479	0.338893
chr12	63000000	64000000	0.286995210875947	0.3189635
chr12	64000000	65000000	0.341634481693187	0.3393615
chr12	65000000	66000000	0.283392553684536	0.3052355
chr12	66000000	67000000	0.27173180905299	0.295134
chr12	67000000	68000000	0.245005407075545	0.283546
chr12	68000000	69000000	0.17242082496524	0.261906
chr12	69000000	70000000	0.428283639734282	0.3437435
chr12	70000000	71000000	0.22381585045574	0.2684085
chr12	71000000	72000000	0.255213965703692	0.277514
chr12	72000000	73000000	0.206086822184459	0.250217
chr12	73000000	74000000	0.278362428549359	0.266057
chr12	74000000	75000000	0.20167464854009	0.2466945
chr12	75000000	76000000	0.197936042020702	0.2499495
chr12	76000000	77000000	0.295220145218601	0.2890315
chr12	77000000	78000000	0.221306967403059	0.272301
chr12	78000000	79000000	0.276440599412946	0.2890545
chr12	79000000	80000000	0.265002317318091	0.268291
chr12	80000000	81000000	0.235167619341882	0.252418
chr12	81000000	82000000	0.283689170400124	0.264397
chr12	82000000	83000000	0.171277614707246	0.211879
chr12	83000000	84000000	0.176072918275916	0.210016
chr12	84000000	85000000	0.180775529120964	0.2190295
chr12	85000000	86000000	0.24437509655492	0.2478575
chr12	86000000	87000000	0.187498841340955	0.224543
chr12	87000000	88000000	0.21271126216592	0.2498515
chr12	88000000	89000000	0.131815232504248	0.2305695
chr12	89000000	90000000	0.239907307276379	0.250401
chr12	90000000	91000000	0.234827746021937	0.2522405
chr12	91000000	92000000	0.119431484628457	0.214247
chr12	92000000	93000000	0.22217209949019	0.261073
chr12	93000000	94000000	0.332291055152171	0.3227755
chr12	94000000	95000000	0.373594932797776	0.3515215
chr12	95000000	96000000	0.468926309284722	0.3959885
chr12	96000000	97000000	0.444820021628302	0.381106
chr12	97000000	98000000	0.302283330758536	0.3201015
chr12	98000000	99000000	0.317311911014985	0.326362
chr12	99000000	100000000	0.230557701220454	0.2942445
chr12	100000000	101000000	0.273041866213502	0.315337
