chrom	start	end	comp	layer	variable	value
chr1	10000001	10100000	A1	7	CTCF	1.17770355701074
chr1	10100001	10200000	A1	9	CTCF	0.951399372231215
chr1	10200001	10300000	A1	7	CTCF	1.06796713536605
chr1	10300001	10400000	A1	7	CTCF	0.943427353072912
chr1	10400001	10500000	A1	9	CTCF	1.19382825483382
chr1	10500001	10600000	A1	7	CTCF	1.24157378738001
chr1	10600001	10700000	A1	9	CTCF	0.986262871358544
chr1	10700001	10800000	A2	9	CTCF	0.987988266255707
chr1	10800001	10900000	A1	9	CTCF	0.973588667023927
chr1	10900001	1.1e+07	A1	9	CTCF	1.07967139682546
chr1	11000001	11100000	A1	10	CTCF	1.17861068288237
chr1	11100001	11200000	A1	8	CTCF	0.958242825869471
chr1	11200001	11300000	A1	8	CTCF	0.94325235311687
chr1	11300001	11400000	A1	9	CTCF	1.17431961945444
chr1	11400001	11500000	A2	8	CTCF	0.966355733592063
chr1	11500001	11600000	B1	9	CTCF	1.03643331107125
chr1	11600001	11700000	B1	8	CTCF	0.943661275610328
chr1	11700001	11800000	A1	9	CTCF	1.37745026887208
chr1	11800001	11900000	A1	8	CTCF	1.11821694775671
chr1	11900001	1.2e+07	A1	7	CTCF	1.2268536628224
chr1	12000001	12100000	A1	8	CTCF	1.04731753168255
chr1	12100001	12200000	A2	8	CTCF	1.18796099034697
chr1	12200001	12300000	A2	8	CTCF	1.13974046120793
chr1	12300001	12400000	A2	6	CTCF	1.13917446986586
chr1	12400001	12500000	A2	6	CTCF	0.935523473184556
chr1	12500001	12600000	A2	7	CTCF	0.93331077965349
chr1	12600001	12700000	A2	7	CTCF	1.05477836598828
chr1	12700001	12800000	B1	6	CTCF	1.07246485663578
chr1	12800001	12900000	B1	6	CTCF	1.03063867231458
chr1	12900001	1.3e+07	B1	10	CTCF	1.00654582796246
chr1	13700001	13800000	A2	6	CTCF	1.00641332817331
chr1	13800001	13900000	B1	7	CTCF	1.01100068375334
chr1	13900001	1.4e+07	A2	6	CTCF	1.00929485743001
chr1	14000001	14100000	A2	5	CTCF	1.04383537723243
chr1	14100001	14200000	B1	7	CTCF	1.03639874697104
chr1	14200001	14300000	B1	5	CTCF	1.09263967260733
chr1	14300001	14400000	B1	6	CTCF	0.941048703248203
chr1	14400001	14500000	B1	6	CTCF	1.01951473853871
chr1	14500001	14600000	B1	5	CTCF	0.951768964340091
chr1	14600001	14700000	B1	6	CTCF	0.969076069868654
chr1	14700001	14800000	B1	6	CTCF	0.975806584596038
chr1	14800001	14900000	B1	6	CTCF	0.979627230585218
chr1	14900001	1.5e+07	B1	5	CTCF	0.988758695121408
chr1	15000001	15100000	B1	7	CTCF	0.984860428652614
chr1	15100001	15200000	B1	7	CTCF	0.968338269322068
chr1	15200001	15300000	B1	7	CTCF	1.02083458486512
chr1	15300001	15400000	A2	6	CTCF	1.1469500283581
chr1	15400001	15500000	A2	8	CTCF	1.12061789193675
chr1	15500001	15600000	A2	7	CTCF	0.968024700881392
chr1	15600001	15700000	A2	7	CTCF	1.11634101299137
chr1	15700001	15800000	A2	7	CTCF	1.02856657286644
chr1	15800001	15900000	A1	8	CTCF	0.979408076701909
chr1	15900001	1.6e+07	A1	8	CTCF	0.937957295343131
chr1	16000001	16100000	A1	8	CTCF	0.985492369132191
chr1	16100001	16200000	A1	9	CTCF	1.16085240512207
chr1	16200001	16300000	A1	7	CTCF	0.935438350176662
chr1	16300001	16400000	A2	9	CTCF	1.2186625312072
chr1	16400001	16500000	A1	9	CTCF	1.12878176010743
chr1	16500001	16600000	A1	9	CTCF	1.07093139183223
chr1	16600001	16700000	A1	7	CTCF	0.955672245320231
chr1	16700001	16800000	A1	9	CTCF	0.946931465586722
chr1	16800001	16900000	A1	8	CTCF	0.984651403465718
chr1	16900001	1.7e+07	A1	10	CTCF	1.10811909973621
chr1	17000001	17100000	A1	9	CTCF	1.22418116365746
chr1	17200001	17300000	A1	9	CTCF	1.14974164989144
chr1	17300001	17400000	A1	9	CTCF	1.10531568514332
chr1	17400001	17500000	A2	10	CTCF	1.09462546596482
chr1	17500001	17600000	B1	10	CTCF	0.985037636511475
chr1	17600001	17700000	A1	10	CTCF	1.15654819302261
chr1	17700001	17800000	A1	9	CTCF	1.21673109788731
chr1	17800001	17900000	A1	10	CTCF	1.22758433135465
chr1	17900001	1.8e+07	A2	9	CTCF	1.21087498313785
chr1	18000001	18100000	B1	9	CTCF	1.02907604012474
chr1	18100001	18200000	B1	9	CTCF	1.00458103525639
chr1	18200001	18300000	B1	9	CTCF	1.01639111115903
chr1	18300001	18400000	B1	8	CTCF	1.07342961256415
chr1	18400001	18500000	B1	8	CTCF	1.01322889684632
chr1	18500001	18600000	B1	10	CTCF	1.10062295129567
chr1	18600001	18700000	B1	10	CTCF	1.15382460641503
chr1	18700001	18800000	B1	9	CTCF	1.0099986175935
chr1	18800001	18900000	B1	9	CTCF	1.04614091963649
chr1	18900001	1.9e+07	B1	9	CTCF	1.20411349253774
chr1	19000001	19100000	B1	9	CTCF	1.0502744902797
chr1	19100001	19200000	B1	9	CTCF	1.01095145793632
chr1	19200001	19300000	B1	9	CTCF	1.30589360247612
chr1	19300001	19400000	B1	10	CTCF	0.950327476824969
chr1	19400001	19500000	A2	10	CTCF	0.960868665659726
chr1	19500001	19600000	A1	9	CTCF	1.03518507555127
chr1	19600001	19700000	A1	10	CTCF	1.05906307043582
chr1	19700001	19800000	A1	8	CTCF	1.06068724009365
chr1	19800001	19900000	A1	7	CTCF	1.02055355146527
chr1	19900001	2e+07	A1	8	CTCF	1.24599396272704
chr1	20000001	20100000	A1	8	CTCF	1.12745889130235
chr1	20100001	20200000	A1	8	CTCF	0.989317821685225
chr1	20200001	20300000	B1	7	CTCF	1.10175176288933
chr1	20300001	20400000	B1	8	CTCF	0.961971996417269
chr1	20400001	20500000	B1	9	CTCF	1.12620415602252
chr1	20500001	20600000	B1	8	CTCF	1.13839195488393
chr1	20600001	20700000	B1	9	CTCF	1.04588747049123
chr1	20700001	20800000	B1	9	CTCF	1.04494907677174
chr1	20800001	20900000	A2	8	CTCF	1.10866782724112
chr1	20900001	2.1e+07	A1	9	CTCF	1.18001247958839
chr1	21000001	21100000	A1	9	CTCF	1.04237556947768
chr1	21100001	21200000	A1	6	CTCF	0.913427949301898
chr1	21200001	21300000	A1	7	CTCF	0.939874080888927
chr1	21300001	21400000	A1	6	CTCF	0.938988467551768
chr1	21400001	21500000	A1	9	CTCF	0.925458598844707
chr1	21500001	21600000	A2	9	CTCF	1.30212434443086
chr1	21600001	21700000	A2	8	CTCF	1.07747556655109
chr1	21700001	21800000	A1	8	CTCF	0.986648192044347
chr1	21800001	21900000	A2	9	CTCF	1.07409520890936
chr1	21900001	2.2e+07	A2	10	CTCF	1.12497973520309
chr1	22000001	22100000	A1	8	CTCF	0.950434486988932
chr1	22100001	22200000	A1	10	CTCF	1.01702379921079
chr1	22200001	22300000	A1	9	CTCF	1.02738151790388
chr1	22300001	22400000	A1	9	CTCF	1.07242617359012
chr1	22400001	22500000	A2	9	CTCF	1.11858032780513
chr1	22500001	22600000	A2	9	CTCF	0.939564859036356
chr1	22600001	22700000	A2	8	CTCF	1.06685265024565
chr1	22700001	22800000	A2	9	CTCF	0.990585385743529
chr1	22800001	22900000	A2	10	CTCF	0.95584997484088
chr1	22900001	2.3e+07	A2	9	CTCF	1.04507735348865
chr1	23000001	23100000	A2	9	CTCF	1.06528391068056
chr1	23100001	23200000	A1	9	CTCF	1.06332557132095
chr1	23200001	23300000	A2	9	CTCF	1.11155819119513
chr1	23300001	23400000	A1	6	CTCF	1.00681664307788
chr1	23400001	23500000	A1	8	CTCF	1.03104432181641
chr1	23500001	23600000	A1	8	CTCF	1.09568151637167
chr1	23600001	23700000	A1	8	CTCF	0.952740448266268
chr1	23700001	23800000	A1	9	CTCF	1.04405889841542
chr1	23800001	23900000	A1	9	CTCF	1.25740147941187
chr1	23900001	2.4e+07	A1	8	CTCF	1.25500175524503
chr1	24000001	24100000	A1	10	CTCF	1.21869996476546
chr1	24100001	24200000	A1	9	CTCF	1.14727971997857
chr1	24200001	24300000	A1	9	CTCF	0.993515462316573
chr1	24300001	24400000	A1	9	CTCF	1.03622557748482
chr1	24400001	24500000	A2	9	CTCF	1.09303955739364
chr1	24500001	24600000	A1	8	CTCF	1.03319638578966
chr1	24600001	24700000	A1	9	CTCF	0.972747887875885
chr1	24700001	24800000	A2	7	CTCF	1.22007258374989
chr1	24800001	24900000	A1	8	CTCF	1.10640353785828
chr1	24900001	2.5e+07	A1	7	CTCF	1.10265682220832
chr1	25000001	25100000	A1	8	CTCF	1.04149660071358
chr1	25100001	25200000	A1	9	CTCF	1.13561336154863
chr1	25200001	25300000	A2	9	CTCF	1.04161069175974
chr1	25300001	25400000	A2	8	CTCF	1.08931068797037
chr1	25400001	25500000	A2	9	CTCF	1.04630891678482
chr1	25500001	25600000	A1	9	CTCF	1.03685206172243
chr1	25600001	25700000	A1	10	CTCF	0.982558319069445
chr1	25700001	25800000	A1	8	CTCF	0.998114187326282
chr1	25800001	25900000	A1	9	CTCF	1.174256813474
chr1	25900001	2.6e+07	A1	9	CTCF	1.05211497622728
chr1	26000001	26100000	A1	9	CTCF	1.00123092405125
chr1	26100001	26200000	A1	7	CTCF	1.17017734736204
chr1	26200001	26300000	A1	9	CTCF	1.05964995351434
chr1	26300001	26400000	A1	9	CTCF	1.12983033464476
chr1	26400001	26500000	A1	9	CTCF	1.20572496281192
chr1	26500001	26600000	A1	10	CTCF	1.04875682060793
chr1	26600001	26700000	A1	9	CTCF	1.30626664047688
chr1	26700001	26800000	A1	9	CTCF	1.14237079959735
chr1	26800001	26900000	A1	9	CTCF	1.09203985270485
chr1	26900001	2.7e+07	A1	8	CTCF	1.13697796999291
chr1	27000001	27100000	A1	8	CTCF	0.926755914833397
chr1	27100001	27200000	A1	8	CTCF	1.21923749839514
chr1	27200001	27300000	A1	10	CTCF	1.06568796860054
chr1	27300001	27400000	A1	9	CTCF	1.20571703492478
chr1	27400001	27500000	A1	9	CTCF	1.24045234083012
chr1	27500001	27600000	A1	8	CTCF	1.05201267775148
chr1	27600001	27700000	A1	10	CTCF	1.33214016365632
chr1	27700001	27800000	A1	9	CTCF	1.23214669874683
chr1	27800001	27900000	A1	9	CTCF	1.14707140333951
chr1	27900001	2.8e+07	A1	8	CTCF	1.35849518517032
chr1	28000001	28100000	A1	8	CTCF	0.992738065831363
chr1	28100001	28200000	A1	9	CTCF	1.00528302850202
chr1	28200001	28300000	A1	8	CTCF	1.04355443482846
chr1	28300001	28400000	A1	8	CTCF	0.966341641847044
chr1	28400001	28500000	A1	7	CTCF	1.05502437705919
chr1	28500001	28600000	A1	8	CTCF	1.04858332006633
chr1	28600001	28700000	A1	9	CTCF	1.03952229344472
chr1	28700001	28800000	A1	9	CTCF	1.00072914057598
chr1	28800001	28900000	A1	9	CTCF	1.05550175102055
chr1	28900001	2.9e+07	A1	9	CTCF	1.05246188316122
chr1	29000001	29100000	A1	8	CTCF	1.03975503516197
chr1	29100001	29200000	A1	9	CTCF	1.04700711920112
chr1	29200001	29300000	A1	8	CTCF	1.1259952005744
chr1	29300001	29400000	A1	7	CTCF	0.95926226650551
chr1	29400001	29500000	A1	7	CTCF	1.02401456931978
chr1	29500001	29600000	A2	7	CTCF	1.16367586415634
chr1	29600001	29700000	A2	8	CTCF	1.03154223233461
chr1	29700001	29800000	B1	8	CTCF	1.06527705404535
chr1	30100001	30200000	B1	8	CTCF	1.12580175350606
chr1	30200001	30300000	B1	8	CTCF	0.982002290597111
chr1	30300001	30400000	B1	9	CTCF	0.972385568166375
chr1	30400001	30500000	B1	8	CTCF	0.954424078405648
chr1	30500001	30600000	B1	7	CTCF	1.12368681892931
chr1	30600001	30700000	B1	7	CTCF	0.954118661296666
chr1	30700001	30800000	B1	9	CTCF	1.01372687383011
chr1	30800001	30900000	B1	9	CTCF	1.09138711590871
chr1	30900001	3.1e+07	B1	8	CTCF	0.937728926207721
chr1	31000001	31100000	B1	8	CTCF	0.927647532788217
chr1	31100001	31200000	B1	9	CTCF	1.06726694972903
chr1	31200001	31300000	A2	9	CTCF	1.20541406096719
chr1	31300001	31400000	A2	9	CTCF	1.04849312317818
chr1	31400001	31500000	A1	8	CTCF	1.01622598362431
chr1	31500001	31600000	A1	8	CTCF	0.983028188443035
chr1	31600001	31700000	A1	9	CTCF	1.20807036452353
chr1	31700001	31800000	A1	8	CTCF	0.968074656730369
chr1	31800001	31900000	A1	8	CTCF	1.01934622799248
chr1	31900001	3.2e+07	A2	8	CTCF	1.000125
chr1	32000001	32100000	A2	8	CTCF	1.25271048075527
chr1	32100001	32200000	A2	10	CTCF	1.14464192502096
chr1	32200001	32300000	A2	10	CTCF	1.14768912368163
chr1	32300001	32400000	A1	8	CTCF	0.912624372925907
chr1	32400001	32500000	A1	8	CTCF	1.22501241051778
chr1	32500001	32600000	A1	7	CTCF	1.05444193747267
chr1	32600001	32700000	A1	8	CTCF	0.970369116199017
chr1	32700001	32800000	A1	9	CTCF	1.03053218098626
chr1	32800001	32900000	A1	9	CTCF	1.13230276585199
chr1	32900001	3.3e+07	A1	8	CTCF	1.19436322640076
chr1	33000001	33100000	A1	7	CTCF	0.959595580741614
chr1	33100001	33200000	A1	7	CTCF	1.04844801339701
chr1	33200001	33300000	A1	8	CTCF	1.05164399903446
chr1	33300001	33400000	A1	7	CTCF	1.23563516299054
chr1	33400001	33500000	A1	7	CTCF	0.969565323760659
chr1	33500001	33600000	A2	7	CTCF	1.22192314063787
chr1	33600001	33700000	A2	8	CTCF	1.08350336281374
chr1	33700001	33800000	A2	8	CTCF	1.09359734916881
chr1	33800001	33900000	B1	6	CTCF	1.06263032741472
chr1	33900001	3.4e+07	B1	6	CTCF	1.06016550448731
chr1	34000001	34100000	B1	8	CTCF	1.16661109538041
chr1	34100001	34200000	B1	10	CTCF	1.01114258982286
chr1	34200001	34300000	B1	6	CTCF	0.95061532810986
chr1	34300001	34400000	B1	7	CTCF	0.958311517896056
chr1	34400001	34500000	B1	7	CTCF	0.993844262981713
chr1	34500001	34600000	B1	7	CTCF	0.977364973039329
chr1	34600001	34700000	B1	7	CTCF	0.98312140385434
chr1	34700001	34800000	B1	6	CTCF	0.908667394477129
chr1	34800001	34900000	B1	7	CTCF	0.929461694504172
chr1	34900001	3.5e+07	B1	7	CTCF	0.963617596740723
chr1	35000001	35100000	B1	7	CTCF	1.01910781491369
chr1	35100001	35200000	B1	7	CTCF	0.965117996158898
chr1	35200001	35300000	B1	7	CTCF	1.00440525394708
chr1	35300001	35400000	B1	7	CTCF	1.16008729407132
chr1	35400001	35500000	A2	8	CTCF	0.902499621111155
chr1	35500001	35600000	A1	7	CTCF	0.933967476403564
chr1	35600001	35700000	A1	8	CTCF	1.03725502173185
chr1	35700001	35800000	A1	6	CTCF	0.893940661688447
chr1	35800001	35900000	A1	7	CTCF	0.893006979443133
chr1	35900001	3.6e+07	A2	7	CTCF	0.924184152334183
chr1	36000001	36100000	A2	8	CTCF	1.00109812039495
chr1	36100001	36200000	A1	7	CTCF	1.04071188762173
chr1	36200001	36300000	A1	6	CTCF	0.999875167910159
chr1	36300001	36400000	A1	8	CTCF	0.942132946169674
chr1	36400001	36500000	A1	8	CTCF	0.886537216755897
chr1	36500001	36600000	A1	7	CTCF	1.10347268747345
chr1	36600001	36700000	A1	7	CTCF	1.13679405641615
chr1	36700001	36800000	A1	8	CTCF	0.987268518116772
chr1	36800001	36900000	A1	8	CTCF	1.05502832927391
chr1	36900001	3.7e+07	A1	7	CTCF	1.0225453230992
chr1	37000001	37100000	B1	9	CTCF	1.15994948957548
chr1	37100001	37200000	B1	9	CTCF	1.07718576117322
chr1	37200001	37300000	B1	9	CTCF	0.883872982380837
chr1	37300001	37400000	B1	8	CTCF	0.951475414515138
chr1	37400001	37500000	B1	8	CTCF	0.949867831360996
chr1	37500001	37600000	B1	8	CTCF	0.948584628113806
chr1	37600001	37700000	B1	9	CTCF	0.901716147515029
chr1	37700001	37800000	B1	8	CTCF	0.954879754998833
chr1	37800001	37900000	B1	8	CTCF	0.939823945070058
chr1	37900001	3.8e+07	A2	8	CTCF	1.19327299371332
chr1	38000001	38100000	A2	8	CTCF	1.0121550294216
chr1	38100001	38200000	A2	8	CTCF	1.03417363411576
chr1	38200001	38300000	A2	8	CTCF	0.967785078511834
chr1	38300001	38400000	A1	6	CTCF	1.04526214263678
chr1	38400001	38500000	A2	6	CTCF	1.11430277831674
chr1	38500001	38600000	A2	8	CTCF	0.974537609774172
chr1	38600001	38700000	A2	7	CTCF	0.906392134106904
chr1	38700001	38800000	B1	7	CTCF	0.888334276786298
chr1	38800001	38900000	B1	7	CTCF	0.940439568909407
chr1	38900001	3.9e+07	B1	7	CTCF	1.01717827123582
chr1	39000001	39100000	B1	8	CTCF	1.03178707373902
chr1	39100001	39200000	B1	6	CTCF	0.934988931515366
chr1	39200001	39300000	A2	7	CTCF	0.97462027507104
chr1	39300001	39400000	A1	8	CTCF	0.976661381350905
chr1	39400001	39500000	A1	7	CTCF	0.945597100671232
chr1	39500001	39600000	A1	8	CTCF	1.11173640710413
chr1	39600001	39700000	A1	7	CTCF	1.01294515286833
chr1	39700001	39800000	A2	8	CTCF	0.969014775763899
chr1	39800001	39900000	A1	8	CTCF	0.998585411650389
chr1	39900001	4e+07	A2	7	CTCF	0.944375714287758
chr1	40000001	40100000	A2	8	CTCF	1.23853092784435
chr1	40100001	40200000	A2	8	CTCF	1.25496485738829
chr1	40200001	40300000	A2	8	CTCF	1.11195573584735
chr1	40300001	40400000	A1	6	CTCF	1.00560979728401
chr1	40400001	40500000	A1	9	CTCF	1.11858558330685
chr1	40500001	40600000	A1	8	CTCF	1.05592319010943
chr1	40600001	40700000	A1	6	CTCF	1.07169281268865
chr1	40700001	40800000	A1	7	CTCF	1.03074877629429
chr1	40800001	40900000	A2	6	CTCF	1.10404510512948
chr1	40900001	4.1e+07	A1	9	CTCF	1.0441761652194
chr1	41000001	41100000	A2	9	CTCF	1.07131484801322
chr1	41100001	41200000	A2	7	CTCF	1.10861426625401
chr1	41200001	41300000	A2	9	CTCF	1.03413805710152
chr1	41300001	41400000	A2	8	CTCF	1.08481287671626
chr1	41400001	41500000	A2	8	CTCF	1.10578766911849
chr1	41500001	41600000	A2	8	CTCF	0.931269913863391
chr1	41600001	41700000	A2	6	CTCF	0.899746398169547
chr1	41700001	41800000	A2	7	CTCF	1.24433310291544
chr1	41800001	41900000	A2	10	CTCF	1.12237795589864
chr1	41900001	4.2e+07	A2	9	CTCF	1.22412428594381
chr1	42000001	42100000	B1	7	CTCF	1.07281485787779
chr1	42100001	42200000	B1	9	CTCF	0.948361084047705
chr1	42200001	42300000	B1	8	CTCF	1.02370870320126
chr1	42300001	42400000	B1	8	CTCF	0.965933004550636
chr1	42400001	42500000	B1	6	CTCF	0.917610485054553
chr1	42500001	42600000	B1	8	CTCF	0.938793127071112
chr1	42600001	42700000	A2	6	CTCF	1.12673508791626
chr1	42700001	42800000	A2	6	CTCF	1.02082854905725
chr1	42800001	42900000	A2	7	CTCF	0.986217521719635
chr1	42900001	4.3e+07	A2	7	CTCF	0.965285683557391
chr1	43000001	43100000	A2	7	CTCF	1.02379312743247
chr1	43100001	43200000	A1	8	CTCF	0.947414261564612
chr1	43200001	43300000	A2	8	CTCF	1.09477377647534
chr1	43300001	43400000	A2	7	CTCF	1.12177814207226
chr1	43400001	43500000	A1	10	CTCF	0.970072593666613
chr1	43500001	43600000	A2	10	CTCF	0.993380933638662
chr1	43600001	43700000	A2	9	CTCF	1.05626157975197
chr1	43700001	43800000	A2	9	CTCF	0.992102048110217
chr1	43800001	43900000	A2	8	CTCF	1.00992795002088
chr1	43900001	4.4e+07	A2	9	CTCF	1.05114046376199
chr1	44000001	44100000	A2	10	CTCF	0.914346393812448
chr1	44100001	44200000	A1	9	CTCF	0.9426810208112
chr1	44200001	44300000	A2	8	CTCF	1.02654937167838
chr1	44300001	44400000	A2	9	CTCF	0.966437470564619
chr1	44400001	44500000	A2	9	CTCF	1.20010057204962
chr1	44500001	44600000	A2	8	CTCF	1.16335175130144
chr1	44600001	44700000	A2	7	CTCF	1.05792784543708
chr1	44700001	44800000	A2	9	CTCF	1.07379488287494
chr1	44800001	44900000	A2	7	CTCF	1.01053419194371
chr1	44900001	4.5e+07	A1	6	CTCF	0.954267932761461
chr1	45000001	45100000	A2	8	CTCF	1.09050772989169
chr1	45100001	45200000	A2	9	CTCF	1.50379163403809
chr1	45200001	45300000	A1	9	CTCF	1.16125531923398
chr1	45300001	45400000	A1	7	CTCF	1.02029669415951
chr1	45400001	45500000	A2	7	CTCF	1.05130353730544
chr1	45500001	45600000	A2	7	CTCF	0.931129444859922
chr1	45600001	45700000	A2	6	CTCF	0.946751160573214
chr1	45700001	45800000	A2	7	CTCF	1.04431901206821
chr1	45800001	45900000	A1	7	CTCF	1.00320772358775
chr1	45900001	4.6e+07	A1	8	CTCF	1.06107586975396
chr1	46000001	46100000	A2	7	CTCF	1.05686308902502
chr1	46100001	46200000	A1	6	CTCF	0.936521987717599
chr1	46200001	46300000	A1	6	CTCF	0.942424375463277
chr1	46300001	46400000	A2	6	CTCF	0.95662258528173
chr1	46400001	46500000	A2	6	CTCF	0.936537168130279
chr1	46500001	46600000	A2	7	CTCF	1.0431562188156
chr1	46600001	46700000	A2	7	CTCF	1.15816514223069
chr1	46700001	46800000	A1	8	CTCF	1.03570443681255
chr1	46800001	46900000	A2	7	CTCF	1.16696099050343
chr1	46900001	4.7e+07	A2	7	CTCF	1.38364103169367
chr1	47000001	47100000	A2	7	CTCF	1.0132410424836
chr1	47100001	47200000	A2	5	CTCF	1.01806961673126
chr1	47200001	47300000	B1	6	CTCF	0.972065446577966
chr1	47300001	47400000	B3	6	CTCF	1.01519165208936
chr1	47400001	47500000	B3	6	CTCF	1.00744253875688
chr1	47500001	47600000	A2	5	CTCF	0.984835696507245
chr1	47600001	47700000	A2	6	CTCF	1.27546904163435
chr1	47700001	47800000	A2	5	CTCF	1.01525313965604
chr1	47800001	47900000	A2	5	CTCF	1.1540646581836
chr1	47900001	4.8e+07	A2	5	CTCF	1.19724461401626
chr1	48000001	48100000	B1	6	CTCF	0.927464854422957
chr1	48100001	48200000	B1	6	CTCF	1.17207140849158
