chromIDA	binA	chromIDB	binB	hic	d3dmean
1	1	3	56	0.581961194381426	0.718634754234353
1	1	3	57	0.695831084869959	0.713680957468944
1	1	3	58	0.704769616603067	0.712079231968279
1	1	3	59	0.771252470223026	0.721056016461054
1	1	3	60	0.779670763050275	0.71911720081603
1	1	3	61	0.741204053712326	0.729540968587809
1	1	3	62	0.720185612814642	0.72947350708642
1	1	3	63	0.600085295498026	0.724478628852887
1	1	3	64	0.663498986606264	0.724489752722153
1	1	3	65	0.697797600605979	0.731773792345638
1	1	3	66	0.706627060226293	0.733629417897195
1	1	3	67	0.740271134590316	0.742032821562606
1	1	3	68	0.669586391033274	0.732461816591866
1	1	3	69	0.604236745065913	0.724875402444081
1	1	3	70	0.536222950779075	0.717674168134175
1	1	4	71	0.539817614194093	0.68882195996371
1	1	4	72	0.75205925303943	0.693516848097847
1	1	4	73	0.74578737434258	0.685953664542548
1	1	4	74	0.729005910913515	0.665699167017785
1	1	4	75	0.684770222922322	0.590048416224738
1	1	4	76	0.7449557745141	0.610282007259982
1	1	4	77	0.779516207352087	0.676132610657334
1	1	4	78	0.723329348106196	0.702921299771468
1	1	4	79	0.67037818428329	0.721926245655319
1	1	4	80	0.740820472643332	0.746301353137752
1	1	4	81	0.729983654256781	0.749352144914676
1	1	4	82	0.731648279192694	0.757173474115985
1	1	4	83	0.68828919113075	0.764283344366012
1	1	4	84	0.740845616306815	0.770354099043142
1	1	4	85	0.738569717970061	0.7673649610196
1	1	4	86	0.667468254257682	0.765724460030074
1	1	4	87	0.721172425076379	0.768331185728359
1	1	4	88	0.734457025357931	0.76004200870769
1	1	4	89	0.629575238163523	0.718448570744766
1	1	4	90	0.540443881292512	0.672794033220015
1	1	5	91	0.685268763467141	0.615016731896017
1	1	5	92	0.729772614800772	0.608449534113108
1	1	5	93	0.758724619491876	0.606521757002534
1	1	5	94	0.686184547044969	0.57032294667046
1	1	5	95	0.726800628132097	0.49173723726884
1	1	5	96	0.732876727541652	0.537573947847292
1	1	5	97	0.698998896474304	0.595944582734114
1	1	5	98	0.632937442393736	0.63345094837255
1	1	5	99	0.727247751877532	0.663210395174587
1	1	5	100	0.722006003058582	0.683450929882712
1	1	5	101	0.748866069127671	0.699729753841278
1	1	5	102	0.729717034608505	0.703805424195125
1	1	5	103	0.714871771867696	0.709402581435037
1	1	5	104	0.593537705742806	0.698913706356613
1	1	5	105	0.667235217305957	0.714373884951992
1	1	5	106	0.679539086556136	0.718266682951768
1	1	5	107	0.70601194656853	0.734697319850919
1	1	5	108	0.523563430995744	0.722515466374782
1	1	5	109	0.42597198065874	0.717920675435074
1	1	6	110	0.581615206555794	0.669515275831214
1	1	6	111	0.645558505445646	0.696556475537213
1	1	6	112	0.637428890718869	0.701202230389684
1	1	6	113	0.540679916503838	0.709838181389152
1	1	6	114	0.640158975088298	0.714961636520313
1	1	6	115	0.711261748963306	0.715915624242154
1	1	6	116	0.757996870496992	0.729323908248752
1	1	6	117	0.730083181069254	0.726545087040961
1	1	6	118	0.708301091613374	0.721262062839788
1	1	6	119	0.754860962775888	0.735164275188303
1	1	6	120	0.666590516019055	0.731008077867085
1	1	6	121	0.698067216848827	0.730761393373987
1	1	6	122	0.68817415701015	0.736989741214958
1	1	6	123	0.655785096308114	0.732549353917753
1	1	6	124	0.688144235862044	0.734164054783381
1	1	6	125	0.599381086539014	0.729712652660087
1	1	6	126	0.621716233739456	0.73902405019745
1	1	6	127	0.531227682449268	0.740541713191694
1	1	7	128	0.494796883271181	0.682125817177592
1	1	7	129	0.713477218170448	0.700487148481507
1	1	7	130	0.634018027358839	0.690537011709121
1	1	7	131	0.68910667636182	0.669752754029754
1	1	7	132	0.677303385001595	0.647563746115118
1	1	7	133	0.716333602516141	0.617551404046838
1	1	7	134	0.625663971266462	0.60971522508325
1	1	7	135	0.581929183119918	0.647457237715629
1	1	7	136	0.724816498480641	0.691822919792045
1	1	7	137	0.644239411262178	0.697504818267615
1	1	7	138	0.596983132292094	0.703177876865262
1	1	7	139	0.753942626873857	0.719742394706516
1	1	7	140	0.669094171300672	0.719692309358104
1	1	7	141	0.63598494509586	0.713738418311692
1	1	7	142	0.670512484872335	0.713967748808922
1	1	7	143	0.61454480166381	0.710676899983606
1	1	8	144	0.562143571740526	0.705887724709586
1	1	8	145	0.677405235889768	0.705935678674814
1	1	8	146	0.643281673183562	0.703227750623255
1	1	8	147	0.675489184108996	0.701130735395068
1	1	8	148	0.676588820246498	0.689810494650673
1	1	8	149	0.704716871822441	0.706003112991414
1	1	8	150	0.665985380581899	0.712289868314675
1	1	8	151	0.704226576521869	0.716185010847857
1	1	8	152	0.716960591532033	0.717370212598567
1	1	8	153	0.637445344675699	0.711534326058015
1	1	8	154	0.680775715787309	0.714325341793537
1	1	8	155	0.712432389697885	0.719539780579417
1	1	8	156	0.661164993310933	0.705850939569166
1	1	8	157	0.67719218681573	0.711272045077024
1	1	8	158	0.393264249393845	0.694068417315478
1	1	9	159	0.682600971701327	0.728286386338871
1	1	9	160	0.694822466396341	0.727258838553901
1	1	9	161	0.756630793343033	0.71444312461101
1	1	9	162	0.622966843296984	0.664280858752202
1	1	9	163	0.75281881516825	0.727818261436673
1	1	9	165	0.750397108747233	0.616137891976317
1	1	9	166	0.686656284630954	0.677395271279852
1	1	9	167	0.70938296995143	0.703879390301972
1	1	9	168	0.633480078557977	0.712954342477635
1	1	9	169	0.70517696438577	0.730182199360069
1	1	9	170	0.672728279704433	0.722394055468305
1	1	9	171	0.532821021877974	0.695479542962084
1	1	9	172	0.487254932941619	0.668514588902664
1	1	9	173	0.473216655323079	0.712186421516207
1	1	9	174	0.429942567637562	0.721712153518546
1	1	9	175	0.313437850783924	0.72411780109959
1	1	10	176	0.674860187774302	0.670039968463057
1	1	10	177	0.634251477894489	0.668488325015077
1	1	10	178	0.653277914421787	0.65139888563138
1	1	10	179	0.654868076758228	0.580996767182668
1	1	10	180	0.690171552776507	0.550220221503658
1	1	10	181	0.71525270718889	0.626606301539067
1	1	10	182	0.629263082328378	0.675064331202353
1	1	10	183	0.574461325731569	0.693017244146967
1	1	10	184	0.697252762342167	0.706787165159104
1	1	10	185	0.597770406789897	0.715842134712053
1	1	10	186	0.595224379355231	0.72447034937892
1	1	10	187	0.651816933423857	0.732072121735973
1	1	10	188	0.624773162368261	0.729571201189059
1	1	10	189	0.514944045236005	0.721837060058098
1	1	11	190	0.507140047506034	0.710088312011262
1	1	11	191	0.641824183879724	0.719862725110925
1	1	11	192	0.728204592355387	0.728374683500654
1	1	11	193	0.699404619643642	0.71899708011152
1	1	11	194	0.646884041590942	0.708042514698688
1	1	11	195	0.71003706026514	0.704138253450137
1	1	11	196	0.490589558877378	0.701583493214349
1	1	11	197	0.556424781339606	0.710000077301022
1	1	11	198	0.707833810317904	0.723254858420289
1	1	11	199	0.726945329942213	0.728266982540238
1	1	11	200	0.687887421011606	0.72285548179139
1	1	11	201	0.616916052759587	0.716189146720318
1	1	11	202	0.641503902118287	0.71456123572824
1	1	11	203	0.642248802446122	0.72450038167463
1	1	12	204	0.518157590805978	0.704382990400528
1	1	12	205	0.66296913157657	0.723315797531306
1	1	12	206	0.670032694247929	0.723889885481546
1	1	12	207	0.676402129510268	0.718851637046125
1	1	12	208	0.636428546924376	0.708915140445846
1	1	12	209	0.563252737715831	0.70266893827135
1	1	12	210	0.68147889159622	0.71532838325421
1	1	12	211	0.704623130532651	0.722998826683798
1	1	12	212	0.701576630688856	0.731479714430044
1	1	12	213	0.665923091894626	0.72609186858556
1	1	12	214	0.601412073528924	0.719577195913063
1	1	12	215	0.52943113579259	0.714823308577552
1	1	12	216	0.523261247896496	0.716126651154159
1	1	12	217	0.497937815036951	0.718564946564909
1	1	13	219	0.670329864253103	0.693248677366227
1	1	13	220	0.646320840813488	0.649085389429846
1	1	13	221	0.685574897707015	0.699051113918617
1	1	13	222	0.657409240279956	0.711876004449702
1	1	13	223	0.737491810418897	0.735673697575444
1	1	13	224	0.790998475934007	0.749412908555133
1	1	13	225	0.752965064509549	0.749994967371207
1	1	13	226	0.778465793656339	0.755805076827726
1	1	13	227	0.694596123785507	0.745328860947643
1	1	13	228	0.718556907951899	0.753635089581271
1	1	13	229	0.553813635688046	0.747077803007498
1	1	14	231	0.653225497815449	0.680402980208251
1	1	14	232	0.635050653354279	0.636804480278851
1	1	14	233	0.641742824359281	0.682972326985299
1	1	14	234	0.726048238139136	0.699574730350114
1	1	14	235	0.627526646482248	0.717755232284477
1	1	14	236	0.618968004815932	0.729491343851255
1	1	14	237	0.586411954584335	0.728402400037423
1	1	14	238	0.704036073421626	0.740282708306059
1	1	14	239	0.594761302576743	0.733710528690663
1	1	14	240	0.491280975884479	0.726205460245508
1	1	15	242	0.730136160853301	0.709761218680672
1	1	15	243	0.615205510744837	0.607569228641612
1	1	15	244	0.603135976297755	0.650562951758094
1	1	15	245	0.538222502792015	0.661520391106819
1	1	15	246	0.585873617299363	0.662810913096602
1	1	15	247	0.474473768393449	0.667428175060201
1	1	15	248	0.455854711077912	0.672950611368721
1	1	15	249	0.523679858768262	0.662875288863633
1	1	15	250	0.601238486708182	0.682166050774915
1	1	15	251	0.418462841728265	0.681163751023088
1	1	16	252	0.462062372161236	0.650884514028618
1	1	16	253	0.58234380095743	0.655746784885525
1	1	16	254	0.552082754809569	0.653990275927748
1	1	16	255	0.640080708720829	0.642498498312695
1	1	16	256	0.638996495740163	0.691599719512964
1	1	16	257	0.609750090691215	0.663379093856686
1	1	16	258	0.588860242755899	0.676682245193794
1	1	16	259	0.582702454399819	0.676820682147781
1	1	16	260	0.506886812723513	0.673204804278092
1	1	16	261	0.356392850815013	0.669431541325607
1	1	17	262	0.45263764448383	0.667300211081597
1	1	17	263	0.567003724036725	0.670507841162581
1	1	17	264	0.577011441231837	0.658540133851258
1	1	17	265	0.505922196318264	0.665389221171056
1	1	17	266	0.471689586641621	0.684569402032834
1	1	17	267	0.580884970554227	0.695660080258853
1	1	17	268	0.540322253215627	0.698548484814776
1	1	17	269	0.488065927273993	0.695248930601521
1	1	17	270	0.369506541953422	0.68978457287059
1	1	18	271	0.62996461147569	0.68600310886931
1	1	18	272	0.648468622150441	0.702146176846792
1	1	18	273	0.686221368227974	0.70784891169637
1	1	18	274	0.718420044745128	0.720259243803046
1	1	18	275	0.687679028132999	0.718844747180491
1	1	18	276	0.693937992447658	0.727564764186302
1	1	18	277	0.717673381262387	0.730060895091452
1	1	18	278	0.716427565823051	0.729497118487317
1	1	18	279	0.60051730809128	0.723621487317108
1	1	19	280	0.387832402869926	0.631756245894811
1	1	19	281	0.442771019040089	0.615029647257102
1	1	19	282	0.635218346412774	0.59950995454393
1	1	19	283	0.511004084248699	0.611322456208169
1	1	19	284	0.437328262220343	0.629601273760521
1	1	19	285	0.508726492625367	0.635677792873092
1	1	20	286	0.50929356749304	0.688905125379015
1	1	20	287	0.650797331670121	0.672801322313669
1	1	20	288	0.661863353141296	0.616629953345575
1	1	20	289	0.516978800184707	0.62632720336445
1	1	20	290	0.570455227670448	0.66858552875509
1	1	20	291	0.596518207195992	0.678399336999649
1	1	20	292	0.435247312141486	0.671417962528322
1	1	21	293	0.690383111836464	0.641500359057198
1	1	21	294	0.725645198172638	0.621425189383572
1	1	21	295	0.742985680898915	0.668111014662595
1	1	21	296	0.674894710410747	0.653975002854704
1	1	21	297	0.553211827720465	0.623153053509527
1	1	22	299	0.530428137703616	0.586418312634106
1	1	22	300	0.437666621684666	0.638496499249378
1	1	23	301	0.667389778344461	0.729165055882494
1	1	23	302	0.672992667907898	0.731425028743147
1	1	23	303	0.703621813078216	0.729649602341109
1	1	23	304	0.7606429935676	0.72972019864435
1	1	23	305	0.6359052167918	0.723446713172566
1	1	23	306	0.749971119971731	0.723767126339852
1	1	23	307	0.780127270636868	0.726746329071238
1	1	23	308	0.698915902118489	0.717412258587656
1	1	23	309	0.797177877324469	0.727894596045181
1	1	23	310	0.756741858063674	0.730286918201898
1	1	23	311	0.720878066434275	0.716420106700318
1	1	23	312	0.675620241303058	0.715873027881406
1	1	23	313	0.723568055798403	0.711514592599607
1	1	23	314	0.630874044375485	0.70858831286586
1	1	23	315	0.747795433716859	0.703303642125538
1	1	23	316	0.497273551591681	0.683468540642986
1	2	1	3	0.121022056645928	0.0556142349114874
1	2	1	4	0.168667091658911	0.0883873550985333
1	2	1	5	0.213094592911112	0.128726657394787
1	2	1	6	0.267206813136555	0.172325306574084
1	2	1	7	0.333602996889346	0.224893753722298
1	2	1	8	0.410967263691341	0.26998895947947
1	2	1	9	0.393765975293029	0.29175339584052
1	2	1	10	0.403832790153924	0.304385178777021
1	2	1	11	0.433682740286488	0.30932436379256
1	2	1	12	0.359262988697895	0.313766819379372
1	2	1	13	0.499897590084166	0.433510726711613
1	2	1	15	0.389902961331913	0.398961821901271
1	2	1	16	0.37081234176747	0.370428236151236
1	2	1	17	0.473957129813762	0.405427255557106
1	2	1	18	0.502948593909061	0.422745010626408
1	2	1	19	0.516723671508026	0.43855297831365
1	2	1	20	0.596762659828558	0.44928480236995
1	2	1	21	0.389168764420482	0.425191698761022
1	2	1	22	0.481529480210934	0.442465633390112
1	2	1	23	0.412481129440083	0.435920156039403
1	2	1	24	0.386125362410551	0.435712570096666
1	2	1	25	0.441658102297668	0.447206696787655
1	2	2	26	0.760174356218188	0.746849184972008
1	2	2	27	0.715736585433098	0.74796386526562
1	2	2	28	0.601167269661035	0.735692265922692
1	2	2	29	0.661198337813211	0.732731638796438
1	2	2	30	0.616431019132042	0.731390796796822
1	2	2	31	0.71452331051649	0.731947352613016
1	2	2	32	0.627533432924754	0.719624520432096
1	2	2	33	0.651919278719965	0.704802243097193
1	2	2	34	0.689161075774768	0.680212693273245
1	2	2	35	0.650628213974697	0.668189948931898
1	2	2	36	0.702018663917178	0.688283042576233
1	2	2	37	0.687368050722656	0.695676680070303
1	2	2	38	0.721790246418792	0.705970988496757
1	2	2	39	0.708566572088629	0.716612698452983
1	2	2	40	0.730214516669017	0.7350377526985
1	2	2	41	0.701327892038301	0.741432989470235
1	2	2	42	0.729524725098836	0.735580694051837
1	2	2	43	0.602326037833656	0.734755500086431
1	2	2	44	0.733819518641549	0.747361760695348
1	2	2	45	0.735107480106996	0.75035772237396
1	2	2	46	0.632556909709768	0.736975833303122
1	2	2	47	0.674032870295491	0.738365371794985
1	2	2	48	0.700794776250631	0.74391449397281
1	2	2	49	0.540632109063809	0.730856520011516
1	2	2	50	0.517559563807212	0.722228073258819
1	2	3	51	0.711659233010108	0.745575773115294
1	2	3	52	0.601151302792104	0.738193073801965
1	2	3	53	0.73762090637837	0.744567259098872
1	2	3	54	0.663642336502655	0.731939567004028
1	2	3	55	0.546601043047874	0.726038245183163
1	2	3	56	0.566500157317378	0.722917452562457
1	2	3	57	0.688407243970113	0.717515497745231
1	2	3	58	0.70422849235956	0.7157222350855
1	2	3	59	0.775704750285538	0.724989532784892
1	2	3	60	0.778921263238694	0.723336001128107
1	2	3	61	0.733673419185419	0.733510224646343
1	2	3	62	0.714670529116981	0.733492437381866
1	2	3	63	0.587587916333165	0.728420116242127
1	2	3	64	0.654029895749986	0.728505858055979
1	2	3	65	0.693193229786318	0.735695819964515
1	2	3	66	0.708181753038752	0.737343275417967
1	2	3	67	0.745930626018057	0.745832194730573
1	2	3	68	0.670156567236814	0.736385292091293
1	2	3	69	0.608365729755336	0.729157885152515
1	2	3	70	0.57839189268181	0.722293610779984
1	2	4	71	0.559842911329356	0.691937851402145
1	2	4	72	0.766760090128146	0.696435950757823
1	2	4	73	0.745531802151672	0.688754047014884
1	2	4	74	0.735107104834944	0.66833487825032
1	2	4	75	0.68271119841844	0.592594601092127
1	2	4	76	0.73667575351941	0.612780976337997
1	2	4	77	0.794228123645222	0.678650851227043
1	2	4	78	0.713133956223976	0.705531397657032
1	2	4	79	0.652861154627712	0.724475089190363
1	2	4	80	0.739825745823486	0.748345303818264
1	2	4	81	0.71808640736927	0.75148708121324
1	2	4	82	0.738040301225388	0.759438110272377
1	2	4	83	0.690126338221791	0.766630149655787
1	2	4	84	0.730571793180885	0.773007902875567
1	2	4	85	0.745001743961227	0.769942899462072
1	2	4	86	0.658845219433151	0.768328032221896
1	2	4	87	0.725818326796824	0.770683008831624
1	2	4	88	0.749308634284624	0.76245048918203
1	2	4	89	0.631866786280246	0.721028039982904
1	2	4	90	0.700326588781433	0.675581644082933
1	2	5	91	0.752048932623534	0.615061596553358
1	2	5	92	0.737163987531126	0.60831420050861
1	2	5	93	0.771916950880517	0.606302479145923
1	2	5	94	0.671218297085214	0.570266929937293
1	2	5	95	0.744910255940559	0.492432182509415
1	2	5	96	0.7275071723909	0.53881153502072
1	2	5	97	0.695142109690312	0.597125038780915
1	2	5	98	0.607991941232395	0.634559780443103
1	2	5	99	0.727575260413077	0.664201711439451
1	2	5	100	0.71991681866034	0.684408231464023
1	2	5	101	0.74291237105304	0.700947204127498
1	2	5	102	0.728090084554123	0.704829308474807
1	2	5	103	0.709007701738782	0.710510868467542
1	2	5	104	0.578950726387506	0.700440946760851
1	2	5	105	0.667618145988311	0.716079144777781
1	2	5	106	0.694894806757256	0.719700241725275
1	2	5	107	0.701886817715842	0.736168346520319
1	2	5	108	0.540344953212562	0.724320602046714
1	2	5	109	0.521241077861037	0.720250003619375
1	2	6	110	0.660794293088169	0.674375710656842
1	2	6	111	0.651620788591113	0.701107835983089
1	2	6	112	0.639771235481803	0.705588278987212
1	2	6	113	0.530723808749175	0.714081385179878
1	2	6	114	0.638129798175795	0.719488623509361
1	2	6	115	0.723519168705114	0.720506201429134
1	2	6	116	0.788425631615057	0.733874629389012
1	2	6	117	0.728289995589963	0.731153251990906
1	2	6	118	0.712465162657216	0.725833715867222
1	2	6	119	0.775895036992727	0.739444606653124
1	2	6	120	0.649809818669644	0.735095796040392
1	2	6	121	0.690819811455245	0.734723719844699
1	2	6	122	0.703332396480525	0.741074904548255
1	2	6	123	0.642300338740043	0.736394414104548
1	2	6	124	0.687199555196632	0.737955852322193
1	2	6	125	0.593604990385612	0.733468135527131
1	2	6	126	0.642388192256682	0.74266357331599
1	2	6	127	0.642409584685353	0.744427122890441
1	2	7	128	0.571453219879871	0.686574881560051
1	2	7	129	0.732552462298127	0.704650277297838
1	2	7	130	0.621877205310247	0.694356061172347
1	2	7	131	0.700585801119026	0.673643255094962
1	2	7	132	0.696852844699324	0.6514342912792
1	2	7	133	0.753603493093096	0.621534631730843
1	2	7	134	0.627492464551122	0.613461926298704
1	2	7	135	0.571505974862088	0.650737111461466
1	2	7	136	0.729225951766791	0.694388110319132
1	2	7	137	0.634994647871278	0.700287134366246
1	2	7	138	0.58485293206847	0.706036432572308
1	2	7	139	0.770909602650721	0.722521704910052
1	2	7	140	0.673459470051143	0.72256205538757
1	2	7	141	0.624085180164486	0.716568257134503
1	2	7	142	0.668793592009427	0.717180625838922
1	2	7	143	0.664104864784607	0.713957689341077
1	2	8	144	0.741570447430167	0.713455088482096
1	2	8	145	0.680629543267732	0.712883170129535
1	2	8	146	0.643878713733204	0.710029358755642
1	2	8	147	0.68523155460596	0.708321093605395
1	2	8	148	0.680429331885658	0.696561834577937
1	2	8	149	0.707202226558239	0.712024568894435
1	2	8	150	0.651235128324601	0.718543406316892
1	2	8	151	0.708163524643993	0.722384115260155
1	2	8	152	0.718052300565411	0.723007480898603
1	2	8	153	0.631945520005979	0.716824750472059
1	2	8	154	0.680603730177326	0.719850970939898
1	2	8	155	0.735228530590898	0.724836088835099
1	2	8	156	0.626577735101342	0.711023382300775
1	2	8	157	0.729291576971614	0.716538577072736
1	2	8	158	0.484032649874354	0.700341554487111
1	2	9	159	0.682385092040005	0.732159303944493
1	2	9	160	0.689625706223803	0.730969971421759
1	2	9	161	0.770878502560343	0.718283039539481
1	2	9	162	0.611148357298867	0.668164519698085
1	2	9	163	0.742908746812942	0.731403011451306
1	2	9	165	0.737843443914248	0.620251847779267
1	2	9	166	0.694039185645285	0.68182331784956
1	2	9	167	0.723027510898101	0.70834925550007
1	2	9	168	0.618836559612829	0.717558342856123
1	2	9	169	0.698566547643597	0.734620562011498
1	2	9	170	0.680765667109139	0.727043963493953
1	2	9	171	0.531237699292659	0.700379035071191
1	2	9	172	0.475364788335411	0.673948473091101
1	2	9	173	0.469213069200504	0.717609925131755
1	2	9	174	0.451849969210122	0.727277636902951
1	2	9	175	0.463231264978198	0.730246081980022
1	2	10	176	0.693848148243531	0.671706728824155
1	2	10	177	0.627607396750587	0.670217453035471
1	2	10	178	0.641102396015686	0.653389861127682
1	2	10	179	0.677847144139885	0.58334844339599
1	2	10	180	0.717571368004812	0.552527584848685
1	2	10	181	0.740621207168588	0.628822134077155
1	2	10	182	0.611773383109411	0.677011461170211
1	2	10	183	0.56650410512747	0.694914242123815
1	2	10	184	0.707545108613878	0.708647341825746
1	2	10	185	0.586610220691426	0.717434878113258
1	2	10	186	0.598090685940472	0.72604666989881
1	2	10	187	0.643167096230596	0.733730222055069
1	2	10	188	0.641296112642653	0.731497127905626
1	2	10	189	0.623753412822402	0.723798647422781
1	2	11	190	0.572185346535346	0.714438899087597
1	2	11	191	0.626475480757947	0.723752978729474
1	2	11	192	0.737765692738225	0.732110102045591
1	2	11	193	0.695567657787127	0.722882678800328
1	2	11	194	0.66004238392185	0.712174913940628
1	2	11	195	0.730768462606951	0.708553977816306
1	2	11	196	0.502739137631555	0.705871443263959
1	2	11	197	0.551917616039518	0.713693022163523
1	2	11	198	0.721389430138969	0.726798943700614
1	2	11	199	0.740586207010401	0.731725440099151
1	2	11	200	0.693895877931995	0.72626495463673
1	2	11	201	0.615822815053903	0.719671229652094
1	2	11	202	0.647659881490894	0.718178180108383
1	2	11	203	0.726748250074438	0.728029249250953
1	2	12	204	0.557814057754381	0.708170480103687
1	2	12	205	0.655682441624919	0.726713194459346
1	2	12	206	0.658612816632244	0.727203279386037
1	2	12	207	0.692349560550812	0.722067421544089
1	2	12	208	0.645948651165893	0.711850681994184
1	2	12	209	0.553659792303617	0.705826519004384
1	2	12	210	0.682557291719168	0.718564884656036
1	2	12	211	0.709674689993803	0.726020304525799
1	2	12	212	0.716448997089101	0.734501042820963
1	2	12	213	0.655922333598241	0.729382518426897
1	2	12	214	0.590993879250861	0.723090900858533
1	2	12	215	0.519585747637903	0.718546450471055
1	2	12	216	0.542131702606422	0.719870963606007
1	2	12	217	0.601978226109596	0.722739130465131
1	2	13	219	0.707767210963229	0.698251866849735
1	2	13	220	0.630045970731474	0.653655103337513
1	2	13	221	0.664027670244409	0.703133351644108
1	2	13	222	0.646205390977838	0.715447694153538
1	2	13	223	0.742358268933774	0.739236901730599
1	2	13	224	0.79686771973007	0.753095101272109
1	2	13	225	0.739313351990626	0.753215126702654
1	2	13	226	0.792884827037124	0.758960750019521
1	2	13	227	0.690499702634104	0.748438847634419
1	2	13	228	0.748351194703799	0.756491717533763
1	2	13	229	0.628411889310184	0.750213851276588
1	2	14	231	0.732363557609524	0.686582901195663
1	2	14	232	0.636442689617707	0.642045930900934
1	2	14	233	0.628623217407762	0.687808944940062
1	2	14	234	0.739075589744453	0.704191799659324
1	2	14	235	0.61389313556931	0.72215861910728
1	2	14	236	0.595957739677153	0.733641862776076
1	2	14	237	0.569935657202633	0.732445470867346
1	2	14	238	0.713588423909795	0.743929916656865
1	2	14	239	0.59906145378844	0.737356049194415
1	2	14	240	0.526685926493337	0.729891186773477
1	2	15	242	0.787421582352204	0.714967541777218
1	2	15	243	0.622781477146179	0.612942930507074
1	2	15	244	0.584646602654389	0.655551447186865
1	2	15	245	0.535584710693186	0.666436497434116
1	2	15	246	0.577853259258649	0.667363538173605
1	2	15	247	0.457564583957679	0.671514841035487
1	2	15	248	0.444595782955945	0.677333563719146
1	2	15	249	0.52223424989833	0.667463138363868
1	2	15	250	0.618919910233798	0.686787854584286
1	2	15	251	0.556215675440884	0.686017904248529
1	2	16	252	0.534586361320293	0.654955803978171
1	2	16	253	0.58362089838244	0.659539358626475
1	2	16	254	0.548759137954363	0.657694289592572
1	2	16	255	0.668556065333426	0.646165792937964
1	2	16	256	0.631464452664057	0.694573463148161
1	2	16	257	0.600866333108089	0.666282798192294
1	2	16	258	0.592983212771514	0.680005072227038
1	2	16	259	0.576977512208303	0.680248744894342
1	2	16	260	0.543183228543541	0.677039021487843
1	2	16	261	0.556351196438667	0.674028110185982
1	2	17	262	0.481244720204371	0.672322845671132
1	2	17	263	0.556006117636764	0.674941900712362
1	2	17	264	0.578461812868584	0.663711856015437
1	2	17	265	0.499166923422014	0.670554102224724
1	2	17	266	0.45063875242822	0.689618091010535
1	2	17	267	0.575223490341843	0.700768865058845
1	2	17	268	0.518212217585797	0.703666461164636
1	2	17	269	0.502566073869986	0.70059299728179
1	2	17	270	0.489303409448695	0.695472012371549
1	2	18	271	0.637800809388574	0.688128146456424
1	2	18	272	0.670609890709363	0.704078274807165
1	2	18	273	0.67494256459026	0.709292690102474
1	2	18	274	0.710690460795126	0.721233054970948
1	2	18	275	0.687174346086976	0.720059729177654
1	2	18	276	0.68388185801756	0.728743411586332
1	2	18	277	0.720364409294921	0.731412291702907
1	2	18	278	0.759447875796798	0.730695463784062
