chrom	start	end	comp	Layer	variable	value
chr1	14300001	14400000	B1	6	H3K27ac	1.7339692071413
chr1	14400001	14500000	B1	6	H3K27ac	1.84570332636793
chr1	14500001	14600000	B1	5	H3K27ac	1.64372815401177
chr1	14600001	14700000	B1	6	H3K27ac	1.68551268925349
chr1	14700001	14800000	B1	6	H3K27ac	1.9047662645943
chr1	14800001	14900000	B1	6	H3K27ac	2.16172259664784
chr1	14900001	1.5e+07	B1	5	H3K27ac	3.01699640619338
chr1	15000001	15100000	B1	7	H3K27ac	2.91054607729246
chr1	15100001	15200000	B1	7	H3K27ac	2.35407334727128
chr1	15200001	15300000	B1	7	H3K27ac	3.40551339351753
chr1	15300001	15400000	A2	6	H3K27ac	4.3393189737316
chr1	15400001	15500000	A2	8	H3K27ac	2.52660890053421
chr1	15500001	15600000	A2	7	H3K27ac	2.71458591982553
chr1	15600001	15700000	A2	7	H3K27ac	2.94140150448004
chr1	15700001	15800000	A2	7	H3K27ac	3.50533726751874
chr1	15800001	15900000	A1	8	H3K27ac	3.25712123253415
chr1	15900001	1.6e+07	A1	8	H3K27ac	3.2082648635754
chr1	16000001	16100000	A1	8	H3K27ac	4.58234299784462
chr1	16100001	16200000	A1	9	H3K27ac	4.93259287810832
chr1	16200001	16300000	A1	7	H3K27ac	3.97296579097629
chr1	16300001	16400000	A2	9	H3K27ac	3.10821885829449
chr1	16400001	16500000	A1	9	H3K27ac	4.21108216628015
chr1	16500001	16600000	A1	9	H3K27ac	3.80377769035021
chr1	16600001	16700000	A1	7	H3K27ac	4.14704867622664
chr1	16700001	16800000	A1	9	H3K27ac	3.41397528799395
chr1	16800001	16900000	A1	8	H3K27ac	2.43279981247236
chr1	16900001	1.7e+07	A1	10	H3K27ac	3.4764062371555
chr1	17000001	17100000	A1	9	H3K27ac	2.37664040729006
chr1	17200001	17300000	A1	9	H3K27ac	4.16114000483741
chr1	17300001	17400000	A1	9	H3K27ac	4.05105966240982
chr1	17400001	17500000	A2	10	H3K27ac	2.59389815433194
chr1	17500001	17600000	B1	10	H3K27ac	2.78519947567244
chr1	17600001	17700000	A1	10	H3K27ac	2.86315942768494
chr1	17700001	17800000	A1	9	H3K27ac	5.68657911824306
chr1	17800001	17900000	A1	10	H3K27ac	3.52465468113462
chr1	17900001	1.8e+07	A2	9	H3K27ac	4.03735000051955
chr1	18000001	18100000	B1	9	H3K27ac	2.88200062301586
chr1	18100001	18200000	B1	9	H3K27ac	2.08712814014693
chr1	18200001	18300000	B1	9	H3K27ac	2.1756988708063
chr1	18300001	18400000	B1	8	H3K27ac	2.11066156166424
chr1	18400001	18500000	B1	8	H3K27ac	2.29438951760987
chr1	18500001	18600000	B1	10	H3K27ac	2.24495125687649
chr1	18600001	18700000	B1	10	H3K27ac	2.40351048166106
chr1	18700001	18800000	B1	9	H3K27ac	3.0398952982536
chr1	18800001	18900000	B1	9	H3K27ac	2.27156910710444
chr1	18900001	1.9e+07	B1	9	H3K27ac	2.10933006708513
chr1	19000001	19100000	B1	9	H3K27ac	2.5266207062005
chr1	19100001	19200000	B1	9	H3K27ac	2.23533511179159
chr1	19200001	19300000	B1	9	H3K27ac	4.71657022177806
chr1	19300001	19400000	B1	10	H3K27ac	2.50992871044397
chr1	19400001	19500000	A2	10	H3K27ac	3.36960883131166
chr1	19500001	19600000	A1	9	H3K27ac	4.59759473098258
chr1	19600001	19700000	A1	10	H3K27ac	3.9870345819508
chr1	19700001	19800000	A1	8	H3K27ac	3.76051705653628
chr1	19800001	19900000	A1	7	H3K27ac	2.76869378010283
chr1	19900001	2e+07	A1	8	H3K27ac	3.8241233117636
chr1	20000001	20100000	A1	8	H3K27ac	3.69997180787226
chr1	20100001	20200000	A1	8	H3K27ac	2.44558609305322
chr1	20200001	20300000	B1	7	H3K27ac	2.92725155846775
chr1	20300001	20400000	B1	8	H3K27ac	1.88612379010643
chr1	20400001	20500000	B1	9	H3K27ac	2.55551387918244
chr1	20500001	20600000	B1	8	H3K27ac	1.93236882898957
chr1	20600001	20700000	B1	9	H3K27ac	2.03462221557647
chr1	20700001	20800000	B1	9	H3K27ac	1.96087320409964
chr1	20800001	20900000	A2	8	H3K27ac	2.56955276575685
chr1	20900001	2.1e+07	A1	9	H3K27ac	3.23139561536411
chr1	21000001	21100000	A1	9	H3K27ac	4.3937765611733
chr1	21100001	21200000	A1	6	H3K27ac	3.73040951795876
chr1	21200001	21300000	A1	7	H3K27ac	3.19179162677626
chr1	21300001	21400000	A1	6	H3K27ac	2.85431267354141
chr1	21400001	21500000	A1	9	H3K27ac	3.58304798189799
chr1	21500001	21600000	A2	9	H3K27ac	3.3575730024005
chr1	21600001	21700000	A2	8	H3K27ac	3.94244721017033
chr1	21700001	21800000	A1	8	H3K27ac	2.35745831150313
chr1	21800001	21900000	A2	9	H3K27ac	2.90447326667607
chr1	21900001	2.2e+07	A2	10	H3K27ac	3.44603608876963
chr1	22000001	22100000	A1	8	H3K27ac	3.64845953771224
chr1	22100001	22200000	A1	10	H3K27ac	4.96806310779353
chr1	22200001	22300000	A1	9	H3K27ac	4.70926089033485
chr1	22300001	22400000	A1	9	H3K27ac	4.58153291557233
chr1	22400001	22500000	A2	9	H3K27ac	3.58606664591531
chr1	22500001	22600000	A2	9	H3K27ac	2.63112695784618
chr1	22600001	22700000	A2	8	H3K27ac	2.3296210069557
chr1	22700001	22800000	A2	9	H3K27ac	2.89014145640035
chr1	22800001	22900000	A2	10	H3K27ac	2.89745673324664
chr1	22900001	2.3e+07	A2	9	H3K27ac	2.30346485774219
chr1	23000001	23100000	A2	9	H3K27ac	3.10725592591614
chr1	23100001	23200000	A1	9	H3K27ac	4.34243908303479
chr1	23200001	23300000	A2	9	H3K27ac	2.73869071816405
chr1	23300001	23400000	A1	6	H3K27ac	2.87544540108492
chr1	23400001	23500000	A1	8	H3K27ac	3.14438490263869
chr1	23500001	23600000	A1	8	H3K27ac	2.89349204395463
chr1	23600001	23700000	A1	8	H3K27ac	5.60258017394195
chr1	23700001	23800000	A1	9	H3K27ac	5.18192061687013
chr1	23800001	23900000	A1	9	H3K27ac	9.11196426793933
chr1	23900001	2.4e+07	A1	8	H3K27ac	3.79509719390422
chr1	24000001	24100000	A1	10	H3K27ac	3.88355830702931
chr1	24100001	24200000	A1	9	H3K27ac	4.24691347935796
chr1	24200001	24300000	A1	9	H3K27ac	1.72438649370273
chr1	24300001	24400000	A1	9	H3K27ac	1.61026706092805
chr1	24400001	24500000	A2	9	H3K27ac	3.06687815682093
chr1	24500001	24600000	A1	8	H3K27ac	2.51515277373294
chr1	24600001	24700000	A1	9	H3K27ac	3.43027854834745
chr1	24700001	24800000	A2	7	H3K27ac	3.70202697800348
chr1	24800001	24900000	A1	8	H3K27ac	4.38737834201256
chr1	24900001	2.5e+07	A1	7	H3K27ac	3.74701795073847
chr1	25000001	25100000	A1	8	H3K27ac	3.21781101269027
chr1	25100001	25200000	A1	9	H3K27ac	3.15531267608702
chr1	25200001	25300000	A2	9	H3K27ac	3.87292815985779
chr1	25300001	25400000	A2	8	H3K27ac	3.32888094328344
chr1	25400001	25500000	A2	9	H3K27ac	2.6813384687081
chr1	25500001	25600000	A1	9	H3K27ac	3.52990057485799
chr1	25600001	25700000	A1	10	H3K27ac	2.21657498968641
chr1	25700001	25800000	A1	8	H3K27ac	3.41326618403693
chr1	25800001	25900000	A1	9	H3K27ac	3.83296645403653
chr1	25900001	2.6e+07	A1	9	H3K27ac	2.72642783731222
chr1	26000001	26100000	A1	9	H3K27ac	4.35640472296625
chr1	26100001	26200000	A1	7	H3K27ac	4.37724638760587
chr1	26200001	26300000	A1	9	H3K27ac	3.68884721373022
chr1	26300001	26400000	A1	9	H3K27ac	3.1806097058629
chr1	26400001	26500000	A1	9	H3K27ac	3.45711288739493
chr1	26500001	26600000	A1	10	H3K27ac	3.29283687099318
chr1	26600001	26700000	A1	9	H3K27ac	4.17313134311388
chr1	26700001	26800000	A1	9	H3K27ac	3.17849880178024
chr1	26800001	26900000	A1	9	H3K27ac	4.24421209194263
chr1	26900001	2.7e+07	A1	8	H3K27ac	2.94869938292851
chr1	27000001	27100000	A1	8	H3K27ac	4.86847260876248
chr1	27100001	27200000	A1	8	H3K27ac	5.25049796280017
chr1	27200001	27300000	A1	10	H3K27ac	3.84263768454393
chr1	27300001	27400000	A1	9	H3K27ac	2.89242583460112
chr1	27400001	27500000	A1	9	H3K27ac	3.65224483099331
chr1	27500001	27600000	A1	8	H3K27ac	2.46478450982273
chr1	27600001	27700000	A1	10	H3K27ac	4.18470812489589
chr1	27700001	27800000	A1	9	H3K27ac	3.50018014549464
chr1	27800001	27900000	A1	9	H3K27ac	6.20089780925463
chr1	27900001	2.8e+07	A1	8	H3K27ac	3.94891821716974
chr1	28000001	28100000	A1	8	H3K27ac	2.89705474761128
chr1	28100001	28200000	A1	9	H3K27ac	3.47230216595531
chr1	28200001	28300000	A1	8	H3K27ac	3.3365011654521
chr1	28300001	28400000	A1	8	H3K27ac	2.80899142498026
chr1	28400001	28500000	A1	7	H3K27ac	2.73164084815482
chr1	28500001	28600000	A1	8	H3K27ac	4.88549121641368
chr1	28600001	28700000	A1	9	H3K27ac	3.37233907225728
chr1	28700001	28800000	A1	9	H3K27ac	2.96069184396168
chr1	28800001	28900000	A1	9	H3K27ac	6.3981618858849
chr1	28900001	2.9e+07	A1	9	H3K27ac	5.3172285591041
chr1	29000001	29100000	A1	8	H3K27ac	3.49940833918254
chr1	29100001	29200000	A1	9	H3K27ac	3.01632816334317
chr1	29200001	29300000	A1	8	H3K27ac	3.7853452199623
chr1	29300001	29400000	A1	7	H3K27ac	2.78220242028683
chr1	29400001	29500000	A1	7	H3K27ac	3.64026506575942
chr1	29500001	29600000	A2	7	H3K27ac	5.80130731957903
chr1	29600001	29700000	A2	8	H3K27ac	4.2865448569109
chr1	29700001	29800000	B1	8	H3K27ac	2.53190354760736
chr1	30100001	30200000	B1	8	H3K27ac	2.4974677544121
chr1	30200001	30300000	B1	8	H3K27ac	2.29737550066769
chr1	30300001	30400000	B1	9	H3K27ac	2.17878292615493
chr1	30400001	30500000	B1	8	H3K27ac	2.65903482399573
chr1	30500001	30600000	B1	7	H3K27ac	2.39352600244751
chr1	30600001	30700000	B1	7	H3K27ac	2.92053238042732
chr1	30700001	30800000	B1	9	H3K27ac	2.39716519783616
chr1	30800001	30900000	B1	9	H3K27ac	2.87788821317742
chr1	30900001	3.1e+07	B1	8	H3K27ac	2.15417100062986
chr1	31000001	31100000	B1	8	H3K27ac	2.14672904909591
chr1	31100001	31200000	B1	9	H3K27ac	2.84737102993389
chr1	31200001	31300000	A2	9	H3K27ac	5.98335379419754
chr1	31300001	31400000	A2	9	H3K27ac	3.48130411620041
chr1	31400001	31500000	A1	8	H3K27ac	4.2881551365149
chr1	31500001	31600000	A1	8	H3K27ac	3.97289105763088
chr1	31600001	31700000	A1	9	H3K27ac	2.83292228703161
chr1	31700001	31800000	A1	8	H3K27ac	3.36339564651658
chr1	31800001	31900000	A1	8	H3K27ac	2.36690251671513
chr1	31900001	3.2e+07	A2	8	H3K27ac	1.00525
chr1	32000001	32100000	A2	8	H3K27ac	2.48189825125317
chr1	32100001	32200000	A2	10	H3K27ac	4.26761319567094
chr1	32200001	32300000	A2	10	H3K27ac	5.47857239306877
chr1	32300001	32400000	A1	8	H3K27ac	2.80296038449715
chr1	32400001	32500000	A1	8	H3K27ac	4.08282660197049
chr1	32500001	32600000	A1	7	H3K27ac	4.2404812549307
chr1	32600001	32700000	A1	8	H3K27ac	4.97493334408402
chr1	32700001	32800000	A1	9	H3K27ac	3.31541992737641
chr1	32800001	32900000	A1	9	H3K27ac	3.87814672332148
chr1	32900001	3.3e+07	A1	8	H3K27ac	3.39441208945463
chr1	33000001	33100000	A1	7	H3K27ac	3.06783084924261
chr1	33100001	33200000	A1	7	H3K27ac	5.25973186179837
chr1	33200001	33300000	A1	8	H3K27ac	4.42258138361514
chr1	33300001	33400000	A1	7	H3K27ac	3.06663335685213
chr1	33400001	33500000	A1	7	H3K27ac	3.67089228090038
chr1	33500001	33600000	A2	7	H3K27ac	3.1878342116345
chr1	33600001	33700000	A2	8	H3K27ac	4.2541549263229
chr1	33700001	33800000	A2	8	H3K27ac	3.78021181169142
chr1	33800001	33900000	B1	6	H3K27ac	4.00371360728999
chr1	33900001	3.4e+07	B1	6	H3K27ac	3.61541604190926
chr1	34000001	34100000	B1	8	H3K27ac	2.11175570711792
chr1	34100001	34200000	B1	10	H3K27ac	1.94687839591086
chr1	34200001	34300000	B1	6	H3K27ac	1.93315513222863
chr1	34300001	34400000	B1	7	H3K27ac	1.81176624185612
chr1	34400001	34500000	B1	7	H3K27ac	2.11972664596627
chr1	34500001	34600000	B1	7	H3K27ac	1.67181442385087
chr1	34600001	34700000	B1	7	H3K27ac	1.78448974134733
chr1	34700001	34800000	B1	6	H3K27ac	1.6053771575584
chr1	34800001	34900000	B1	7	H3K27ac	1.92346493971854
chr1	34900001	3.5e+07	B1	7	H3K27ac	1.79962585952053
chr1	35000001	35100000	B1	7	H3K27ac	1.74888447061191
chr1	35100001	35200000	B1	7	H3K27ac	2.03185965666145
chr1	35200001	35300000	B1	7	H3K27ac	2.42030008244753
chr1	35300001	35400000	B1	7	H3K27ac	2.73903780089438
chr1	35400001	35500000	A2	8	H3K27ac	2.49758776001742
chr1	35500001	35600000	A1	7	H3K27ac	2.3426802452292
chr1	35600001	35700000	A1	8	H3K27ac	3.04239674321165
chr1	35700001	35800000	A1	6	H3K27ac	2.74090933953464
chr1	35800001	35900000	A1	7	H3K27ac	2.37976325064272
chr1	35900001	3.6e+07	A2	7	H3K27ac	2.5308390235287
chr1	36000001	36100000	A2	8	H3K27ac	4.81819767465721
chr1	36100001	36200000	A1	7	H3K27ac	3.80286854402492
chr1	36200001	36300000	A1	6	H3K27ac	2.88040784717321
chr1	36300001	36400000	A1	8	H3K27ac	3.97905434090664
chr1	36400001	36500000	A1	8	H3K27ac	2.4236873845311
chr1	36500001	36600000	A1	7	H3K27ac	3.10971385439803
chr1	36600001	36700000	A1	7	H3K27ac	5.18559104877989
chr1	36700001	36800000	A1	8	H3K27ac	3.65930220447034
chr1	36800001	36900000	A1	8	H3K27ac	4.81271878907879
chr1	36900001	3.7e+07	A1	7	H3K27ac	6.03770857223471
chr1	37000001	37100000	B1	9	H3K27ac	2.321458986862
chr1	37100001	37200000	B1	9	H3K27ac	2.27497670441479
chr1	37200001	37300000	B1	9	H3K27ac	2.09670080329677
chr1	37300001	37400000	B1	8	H3K27ac	1.92417268886507
chr1	37400001	37500000	B1	8	H3K27ac	2.06129275304347
chr1	37500001	37600000	B1	8	H3K27ac	2.57604311366806
chr1	37600001	37700000	B1	9	H3K27ac	1.66490965687136
chr1	37700001	37800000	B1	8	H3K27ac	2.27126339286923
chr1	37800001	37900000	B1	8	H3K27ac	2.67458818677853
chr1	37900001	3.8e+07	A2	8	H3K27ac	2.97393833264947
chr1	38000001	38100000	A2	8	H3K27ac	2.91120399124096
chr1	38100001	38200000	A2	8	H3K27ac	3.25263615464886
chr1	38200001	38300000	A2	8	H3K27ac	2.32773826834708
chr1	38300001	38400000	A1	6	H3K27ac	3.5652416978696
chr1	38400001	38500000	A2	6	H3K27ac	4.35939152790308
chr1	38500001	38600000	A2	8	H3K27ac	4.56020607391526
chr1	38600001	38700000	A2	7	H3K27ac	4.3243435242639
chr1	38700001	38800000	B1	7	H3K27ac	3.10463108155886
chr1	38800001	38900000	B1	7	H3K27ac	2.02379210176895
chr1	38900001	3.9e+07	B1	7	H3K27ac	2.11850020367146
chr1	39000001	39100000	B1	8	H3K27ac	1.93694936887393
chr1	39100001	39200000	B1	6	H3K27ac	2.38151814296057
chr1	39200001	39300000	A2	7	H3K27ac	1.86284160259833
chr1	39300001	39400000	A1	8	H3K27ac	3.35254116342117
chr1	39400001	39500000	A1	7	H3K27ac	3.90305688732018
chr1	39500001	39600000	A1	8	H3K27ac	2.58267635230273
chr1	39600001	39700000	A1	7	H3K27ac	2.40332712879906
chr1	39700001	39800000	A2	8	H3K27ac	2.0625538332807
chr1	39800001	39900000	A1	8	H3K27ac	2.95440659961124
chr1	39900001	4e+07	A2	7	H3K27ac	2.82439424903144
chr1	40000001	40100000	A2	8	H3K27ac	3.06276942767451
chr1	40100001	40200000	A2	8	H3K27ac	2.69939779489736
chr1	40200001	40300000	A2	8	H3K27ac	3.46178225040187
chr1	40300001	40400000	A1	6	H3K27ac	3.51267794367174
chr1	40400001	40500000	A1	9	H3K27ac	3.08809363736709
chr1	40500001	40600000	A1	8	H3K27ac	3.37414639152835
chr1	40600001	40700000	A1	6	H3K27ac	2.82472994027038
chr1	40700001	40800000	A1	7	H3K27ac	3.75063985778391
chr1	40800001	40900000	A2	6	H3K27ac	2.87382623341183
chr1	40900001	4.1e+07	A1	9	H3K27ac	2.64110991654793
chr1	41000001	41100000	A2	9	H3K27ac	2.11541646233201
chr1	41100001	41200000	A2	7	H3K27ac	5.27335076475143
chr1	41200001	41300000	A2	9	H3K27ac	4.43941442500303
chr1	41300001	41400000	A2	8	H3K27ac	3.5329762741675
chr1	41400001	41500000	A2	8	H3K27ac	4.55077735710889
chr1	41500001	41600000	A2	8	H3K27ac	2.54118846053382
chr1	41600001	41700000	A2	6	H3K27ac	2.21640988597026
chr1	41700001	41800000	A2	7	H3K27ac	3.28328940515965
chr1	41800001	41900000	A2	10	H3K27ac	4.1069150724411
chr1	41900001	4.2e+07	A2	9	H3K27ac	4.99566528453678
chr1	42000001	42100000	B1	7	H3K27ac	2.81654759185016
chr1	42100001	42200000	B1	9	H3K27ac	3.20003702607254
chr1	42200001	42300000	B1	8	H3K27ac	2.42692974474281
chr1	42300001	42400000	B1	8	H3K27ac	2.2707928301692
chr1	42400001	42500000	B1	6	H3K27ac	1.86422821540634
chr1	42500001	42600000	B1	8	H3K27ac	1.61803728335599
chr1	42600001	42700000	A2	6	H3K27ac	3.00951744420081
chr1	42700001	42800000	A2	6	H3K27ac	2.69970990334451
chr1	42800001	42900000	A2	7	H3K27ac	2.6705467992574
chr1	42900001	4.3e+07	A2	7	H3K27ac	2.50776824515561
chr1	43000001	43100000	A2	7	H3K27ac	2.10793588853131
chr1	43100001	43200000	A1	8	H3K27ac	3.91714382409056
chr1	43200001	43300000	A2	8	H3K27ac	3.60661797307928
chr1	43300001	43400000	A2	7	H3K27ac	2.41203549579531
chr1	43400001	43500000	A1	10	H3K27ac	3.8595087317129
chr1	43500001	43600000	A2	10	H3K27ac	2.3112698152264
chr1	43600001	43700000	A2	9	H3K27ac	2.72680412512521
chr1	43700001	43800000	A2	9	H3K27ac	3.32321009666224
chr1	43800001	43900000	A2	8	H3K27ac	4.57165595288326
chr1	43900001	4.4e+07	A2	9	H3K27ac	2.64273350600898
chr1	44000001	44100000	A2	10	H3K27ac	4.94099442579349
chr1	44100001	44200000	A1	9	H3K27ac	3.80659588356813
chr1	44200001	44300000	A2	8	H3K27ac	3.48464780308306
chr1	44300001	44400000	A2	9	H3K27ac	3.69731307680905
chr1	44400001	44500000	A2	9	H3K27ac	5.26965316082041
chr1	44500001	44600000	A2	8	H3K27ac	2.01804204669595
chr1	44600001	44700000	A2	7	H3K27ac	2.51632689743737
chr1	44700001	44800000	A2	9	H3K27ac	4.93129621127745
chr1	44800001	44900000	A2	7	H3K27ac	5.2377543481042
chr1	44900001	4.5e+07	A1	6	H3K27ac	4.05427366873374
chr1	45000001	45100000	A2	8	H3K27ac	4.16028952358166
chr1	45100001	45200000	A2	9	H3K27ac	3.81756584271044
chr1	45200001	45300000	A1	9	H3K27ac	7.34227063555519
chr1	45300001	45400000	A1	7	H3K27ac	3.36881943020721
