chrom	start	end	gpseq_score	GC_percentage
chr1	20900001	21900000	1.70349035490865	0.453221
chr1	21000001	22000000	1.73412009602368	0.460534
chr1	21100001	22100000	1.73148682876759	0.4528
chr1	21200001	22200000	1.78410565550191	0.463836
chr1	21300001	22300000	1.79209967919748	0.479665
chr1	21400001	22400000	1.84714339388379	0.488719
chr1	21500001	22500000	1.86527865957259	0.497759
chr1	21600001	22600000	1.88736591137071	0.499848
chr1	21700001	22700000	1.89112301240934	0.49713
chr1	21800001	22800000	1.90051635637363	0.496553
chr1	21900001	22900000	1.92937161547776	0.494753
chr1	22000001	23000000	1.90134988109099	0.491468
chr1	22100001	23100000	1.93116741745607	0.500935
chr1	22200001	23200000	1.92584211816664	0.499972
chr1	22300001	23300000	1.94221591076557	0.495967
chr1	22400001	23400000	1.8924363759662	0.489603
chr1	22500001	23500000	1.87363035473185	0.483373
chr1	22600001	23600000	1.8324108445282	0.479274
chr1	22700001	23700000	1.82453545596372	0.471812
chr1	22800001	23800000	1.81766910319696	0.475579
chr1	22900001	23900000	1.79100439689441	0.477479
chr1	23000001	24000000	1.77759847473164	0.472911
chr1	23100001	24100000	1.79209205031149	0.468498
chr1	23200001	24200000	1.78912952379662	0.464375
chr1	23300001	24300000	1.78520058647286	0.460171
chr1	23400001	24400000	1.82000740515328	0.464966
chr1	23500001	24500000	1.85020336005095	0.472684
chr1	23600001	24600000	1.86106611385572	0.471998
chr1	23700001	24700000	1.88492812508212	0.479427
chr1	23800001	24800000	1.85175456684592	0.47417
chr1	23900001	24900000	1.85257514854593	0.469118
chr1	24000001	25000000	1.85130155697916	0.464707
chr1	24100001	25100000	1.81383506880683	0.465258
chr1	24200001	25200000	1.79836548747078	0.460946
chr1	24300001	25300000	1.8191192163377	0.467888
chr1	24400001	25400000	1.80369477413737	0.473633
chr1	24500001	25500000	1.79230736985965	0.469411
chr1	24600001	25600000	1.8057803903649	0.469321
chr1	24700001	25700000	1.79120416224677	0.466153
chr1	24800001	25800000	1.81966468511549	0.466648
chr1	24900001	25900000	1.81479730967203	0.470756
chr1	25000001	26000000	1.83531051164786	0.474254
chr1	25100001	26100000	1.86350744278995	0.476734
chr1	25200001	26200000	1.84466673474341	0.483173
chr1	25300001	26300000	1.82996387066698	0.478226
chr1	25400001	26400000	1.87662907037857	0.476333
chr1	25500001	26500000	1.86786177431765	0.476881
chr1	25600001	26600000	1.87862679845427	0.477938
chr1	25700001	26700000	1.85659138411746	0.485669
chr1	25800001	26800000	1.85913719066358	0.487956
chr1	25900001	26900000	1.87283540662108	0.489103
chr1	26000001	27000000	1.85834525370925	0.487044
chr1	26100001	27100000	1.82253886148349	0.482985
chr1	26200001	27200000	1.83145300692925	0.483539
chr1	26300001	27300000	1.85478520497344	0.485227
chr1	26400001	27400000	1.83637933739263	0.486257
chr1	26500001	27500000	1.83360398643022	0.489494
chr1	26600001	27600000	1.8095700212977	0.486711
chr1	26700001	27700000	1.85030025744	0.485331
chr1	26800001	27800000	1.84357698888589	0.486141
chr1	26900001	27900000	1.83239589694916	0.488352
chr1	27000001	28000000	1.83761497451182	0.495588
chr1	27100001	28100000	1.84840338529325	0.49428
chr1	27200001	28200000	1.85590290288035	0.488983
chr1	27300001	28300000	1.81960143642599	0.488271
chr1	27400001	28400000	1.80521676084915	0.476512
chr1	27500001	28500000	1.78237561884691	0.471237
chr1	27600001	28600000	1.77906810189775	0.472556
chr1	27700001	28700000	1.74410657700888	0.467056
chr1	27800001	28800000	1.74383930106744	0.461964
chr1	27900001	28900000	1.72070943307983	0.457147
chr1	28000001	29000000	1.7413095288459	0.452362
chr1	28100001	29100000	1.74773882539546	0.452875
chr1	28200001	29200000	1.75343551287527	0.457345
chr1	28300001	29300000	1.74129574988877	0.453651
chr1	28400001	29400000	1.73592281187391	0.453795
chr1	28500001	29500000	1.7493425316733	0.4548
chr1	28600001	29600000	1.72880275036468	0.457557
chr1	28700001	29700000	1.72667971226772	0.46199
chr1	28800001	29800000	1.72255835249155	0.467752
chr1	28900001	29900000	1.74415876760723	0.457948
chr1	29000001	30000000	1.73363962846711	0.410058
chr1	29100001	30100000	1.74523954358841	0.398479
chr1	29200001	30200000	1.74600743047136	0.397939
chr1	29300001	30300000	1.77106128584343	0.399979
chr1	29400001	30400000	1.79954027483184	0.408296
chr1	29500001	30500000	1.81820587683187	0.409103
chr1	29600001	30600000	1.80526273785685	0.410191
chr1	29700001	30700000	1.78190328636939	0.405238
chr1	29800001	30800000	1.80756475603843	0.405628
chr1	29900001	30900000	1.80584773719551	0.416873
chr1	30000001	31000000	1.80508724225265	0.464344
chr1	30100001	31100000	1.80030692270815	0.475212
chr1	30200001	31200000	1.8075416825998	0.478003
chr1	30300001	31300000	1.8186281211895	0.48364
chr1	30400001	31400000	1.80751384322284	0.486868
chr1	30500001	31500000	1.78470781485965	0.48043
chr1	30600001	31600000	1.81162211620348	0.474986
chr1	30700001	31700000	1.82637627440239	0.478851
chr1	30800001	31800000	1.7946901288398	0.474773
chr1	30900001	31900000	1.7790028306319	0.472533
chr1	31000001	32000000	1.77834330097157	0.469672
chr1	31100001	32100000	1.7753070576799	0.474015
chr1	31200001	32200000	1.78408165682774	0.476236
chr1	31300001	32300000	1.7812514781587	0.4766
chr1	31400001	32400000	1.77957293293755	0.468469
chr1	31500001	32500000	1.79579365637433	0.474363
chr1	31600001	32600000	1.77595248827982	0.475818
chr1	31700001	32700000	1.78039768021752	0.474272
chr1	31800001	32800000	1.79062525547936	0.478845
chr1	31900001	32900000	1.80457647350907	0.48141
chr1	32000001	33000000	1.80456582021943	0.482056
chr1	32100001	33100000	1.78623812735342	0.477553
chr1	32200001	33200000	1.73523501109296	0.471027
chr1	32300001	33300000	1.7078028014805	0.466836
chr1	32400001	33400000	1.69180307136078	0.47238
chr1	32500001	33500000	1.66542211409568	0.47261
chr1	32600001	33600000	1.66737524263643	0.473142
chr1	32700001	33700000	1.66575712041851	0.471498
chr1	32800001	33800000	1.66184894380428	0.47295
chr1	32900001	33900000	1.62277925908753	0.468004
chr1	33000001	34000000	1.59570624054972	0.467666
chr1	33100001	34100000	1.62021207123268	0.46865
chr1	33200001	34200000	1.64765509626684	0.465779
chr1	33300001	34300000	1.62679513908507	0.462406
chr1	33400001	34400000	1.63172022947677	0.459083
chr1	33500001	34500000	1.63845530816142	0.459036
chr1	33600001	34600000	1.65105877675291	0.45644
chr1	33700001	34700000	1.630806818796	0.456954
chr1	33800001	34800000	1.61452307912184	0.448384
chr1	33900001	34900000	1.62582270988876	0.447609
chr1	34000001	35000000	1.63804413901844	0.446014
chr1	34100001	35100000	1.62461177940624	0.444617
chr1	34200001	35200000	1.61931074949051	0.445282
chr1	34300001	35300000	1.61619009384277	0.448215
chr1	34400001	35400000	1.60372717010872	0.45183
chr1	34500001	35500000	1.60038650758234	0.446226
chr1	34600001	35600000	1.58226945406207	0.444399
chr1	34700001	35700000	1.58961833752766	0.440824
chr1	34800001	35800000	1.57895358877865	0.439779
chr1	34900001	35900000	1.58029253117374	0.43469
chr1	35000001	36000000	1.57823925226555	0.433097
chr1	35100001	36100000	1.57952356391119	0.435705
chr1	35200001	36200000	1.57662198821201	0.436745
chr1	35300001	36300000	1.56057033748119	0.431419
chr1	35400001	36400000	1.56038803484562	0.426496
chr1	35500001	36500000	1.55875553716349	0.423951
chr1	35600001	36600000	1.55867855545011	0.429786
chr1	35700001	36700000	1.56177647967506	0.436415
chr1	35800001	36800000	1.58022112281919	0.442016
chr1	35900001	36900000	1.59546169739783	0.453597
chr1	36000001	37000000	1.59942010014826	0.460455
chr1	36100001	37100000	1.63898574353485	0.462948
chr1	36200001	37200000	1.67448278190161	0.464755
chr1	36300001	37300000	1.71852735295263	0.471257
chr1	36400001	37400000	1.74495137430402	0.475313
chr1	36500001	37500000	1.75714482839938	0.487862
chr1	36600001	37600000	1.78179694095392	0.489082
chr1	36700001	37700000	1.81688206532546	0.480681
chr1	36800001	37800000	1.82690811005421	0.483563
chr1	36900001	37900000	1.84007542146837	0.480666
chr1	37000001	38000000	1.86327208596893	0.480215
chr1	37100001	38100000	1.820675283943	0.478007
chr1	37200001	38200000	1.78582434861364	0.480138
chr1	37300001	38300000	1.77215458845442	0.477939
chr1	37400001	38400000	1.74771226711773	0.475299
chr1	37500001	38500000	1.71656119062196	0.473197
chr1	37600001	38600000	1.71366122356358	0.474844
chr1	37700001	38700000	1.6785064111399	0.480287
chr1	37800001	38800000	1.6602430514137	0.476479
chr1	37900001	38900000	1.65092794088552	0.470949
chr1	38000001	39000000	1.63970597294818	0.466472
chr1	38100001	39100000	1.64841794388859	0.465495
chr1	38200001	39200000	1.62552888522641	0.459311
chr1	38300001	39300000	1.62089170692317	0.458254
chr1	38400001	39400000	1.6155133784945	0.456141
chr1	38500001	39500000	1.62114436717002	0.45308
chr1	38600001	39600000	1.61866487588701	0.448285
chr1	38700001	39700000	1.62299660971837	0.444075
chr1	38800001	39800000	1.63046009722998	0.439744
chr1	38900001	39900000	1.64432414102043	0.440161
chr1	39000001	40000000	1.6375394096124	0.444043
chr1	39100001	40100000	1.64690289132341	0.446508
chr1	39200001	40200000	1.67973282550282	0.450483
chr1	39300001	40300000	1.68677006973518	0.454275
chr1	39400001	40400000	1.67466822161475	0.456429
chr1	39500001	40500000	1.70576550796188	0.457115
chr1	39600001	40600000	1.70234652106004	0.453616
chr1	39700001	40700000	1.6977003520847	0.451079
chr1	39800001	40800000	1.68221662673864	0.454885
chr1	39900001	40900000	1.65710610272575	0.455179
chr1	40000001	41000000	1.67651126764644	0.4495
chr1	40100001	41100000	1.66616628868377	0.445037
chr1	40200001	41200000	1.65510099381644	0.443039
chr1	40300001	41300000	1.67220507220459	0.443543
chr1	40400001	41400000	1.70849241968969	0.446389
chr1	40500001	41500000	1.68596643030858	0.44674
chr1	40600001	41600000	1.69088578158543	0.443846
chr1	40700001	41700000	1.68889657994198	0.441807
chr1	40800001	41800000	1.6968459425629	0.442515
chr1	40900001	41900000	1.74831625372743	0.452798
chr1	41000001	42000000	1.74718944784798	0.46445
chr1	41100001	42100000	1.72158124603494	0.468915
chr1	41200001	42200000	1.74053832968602	0.47251
chr1	41300001	42300000	1.72324362620601	0.469148
chr1	41400001	42400000	1.72814800036031	0.464888
chr1	41500001	42500000	1.71389616946316	0.459195
chr1	41600001	42600000	1.70864957043224	0.459598
chr1	41700001	42700000	1.71437507428488	0.464749
chr1	41800001	42800000	1.68700946397593	0.457283
chr1	41900001	42900000	1.65495730185531	0.447924
chr1	42000001	43000000	1.62902929559443	0.434464
chr1	42100001	43100000	1.64315207580402	0.426169
chr1	42200001	43200000	1.6313012231032	0.418998
chr1	42300001	43300000	1.6344171522859	0.418857
chr1	42400001	43400000	1.61836414133922	0.419106
chr1	42500001	43500000	1.66835969497388	0.427133
chr1	42600001	43600000	1.69856223102479	0.431421
chr1	42700001	43700000	1.73222475585587	0.431504
chr1	42800001	43800000	1.7754946510101	0.442663
chr1	42900001	43900000	1.78439500610452	0.447811
chr1	43000001	44000000	1.80714367739772	0.454821
chr1	43100001	44100000	1.82653745650591	0.470053
chr1	43200001	44200000	1.83144016970899	0.473768
chr1	43300001	44300000	1.82676829047402	0.468451
chr1	43400001	44400000	1.86193731905113	0.471808
chr1	43500001	44500000	1.8358376516133	0.477619
chr1	43600001	44600000	1.80714200054466	0.477423
chr1	43700001	44700000	1.78582378600956	0.47732
chr1	43800001	44800000	1.80075928655425	0.476544
chr1	43900001	44900000	1.79876926916791	0.472605
chr1	44000001	45000000	1.76994190060411	0.469327
chr1	44100001	45100000	1.74161263652053	0.464182
chr1	44200001	45200000	1.74788449718488	0.467076
chr1	44300001	45300000	1.75156718368769	0.476784
chr1	44400001	45400000	1.72898917943121	0.473356
chr1	44500001	45500000	1.70597475910566	0.462638
chr1	44600001	45600000	1.70249131435054	0.459625
chr1	44700001	45700000	1.69494793364664	0.456082
chr1	44800001	45800000	1.654263462289	0.452357
chr1	44900001	45900000	1.63898871749622	0.451018
chr1	45000001	46000000	1.65468031233524	0.451592
chr1	45100001	46100000	1.63243316689888	0.447833
chr1	45200001	46200000	1.58482036232732	0.440373
chr1	45300001	46300000	1.55440702826146	0.432556
chr1	45400001	46400000	1.53805049310717	0.427631
chr1	45500001	46500000	1.53595643704337	0.426012
chr1	45600001	46600000	1.5324545628656	0.425696
chr1	45700001	46700000	1.54423833548615	0.433788
chr1	45800001	46800000	1.55691379888642	0.436511
chr1	45900001	46900000	1.56835958268659	0.442428
chr1	46000001	47000000	1.54265378323115	0.451369
chr1	46100001	47100000	1.53617097589311	0.454502
chr1	46200001	47200000	1.52016991613432	0.454313
chr1	46300001	47300000	1.5173943851313	0.454276
chr1	46400001	47400000	1.53000847817044	0.455327
chr1	46500001	47500000	1.52930712311169	0.455105
chr1	46600001	47600000	1.51759059115103	0.452806
chr1	46700001	47700000	1.49226404340341	0.453051
chr1	46800001	47800000	1.45894545312339	0.447863
chr1	46900001	47900000	1.42406277490397	0.443822
chr1	47000001	48000000	1.40353186354638	0.438481
chr1	47100001	48100000	1.39155089946507	0.436895
chr1	47200001	48200000	1.39528736660789	0.443201
chr1	47300001	48300000	1.41173959177004	0.450136
chr1	47400001	48400000	1.40979277130589	0.457693
chr1	47500001	48500000	1.39938507207073	0.461355
chr1	47600001	48600000	1.3895587781646	0.466619
chr1	47700001	48700000	1.38495219489588	0.460873
chr1	47800001	48800000	1.39205586231099	0.458126
chr1	47900001	48900000	1.38725370246211	0.449514
chr1	48000001	49000000	1.39160670498829	0.442325
chr1	48100001	49100000	1.36589535038542	0.438554
chr1	48200001	49200000	1.36403435495889	0.436021
chr1	48300001	49300000	1.32926470403799	0.428205
chr1	48400001	49400000	1.30528262307695	0.419967
chr1	48500001	49500000	1.28895182961709	0.41393
chr1	48600001	49600000	1.28400236030896	0.408804
chr1	48700001	49700000	1.27937862310328	0.40463
chr1	48800001	49800000	1.28888710780773	0.402932
chr1	48900001	49900000	1.29645033401006	0.404083
chr1	49000001	50000000	1.29506497731696	0.399961
chr1	49100001	50100000	1.31307887011364	0.395235
chr1	49200001	50200000	1.31251919990065	0.385757
chr1	49300001	50300000	1.31386590748585	0.379783
chr1	49400001	50400000	1.33783594639116	0.377837
chr1	49500001	50500000	1.34836544151208	0.374945
chr1	49600001	50600000	1.34546891545613	0.375019
chr1	49700001	50700000	1.34468746620716	0.378551
chr1	49800001	50800000	1.31538566846108	0.385717
chr1	49900001	50900000	1.29858059715618	0.392887
chr1	50000001	51000000	1.27349170603394	0.39493
chr1	50100001	51100000	1.26567466354469	0.393637
chr1	50200001	51200000	1.25471153788478	0.396987
chr1	50300001	51300000	1.26014022731138	0.398177
chr1	50400001	51400000	1.25126274183338	0.398102
chr1	50500001	51500000	1.24148563167832	0.400639
chr1	50600001	51600000	1.23918686612493	0.400987
chr1	50700001	51700000	1.24493888279655	0.400743
chr1	50800001	51800000	1.25496569619918	0.402338
chr1	50900001	51900000	1.27421386337626	0.397947
chr1	51000001	52000000	1.28931943171661	0.39765
chr1	51100001	52100000	1.30520153034697	0.402811
chr1	51200001	52200000	1.30340461761449	0.403368
chr1	51300001	52300000	1.31136914412818	0.403391
chr1	51400001	52400000	1.32253714167111	0.40809
chr1	51500001	52500000	1.34858630504475	0.413124
chr1	51600001	52600000	1.35767435987762	0.416259
chr1	51700001	52700000	1.37636190709921	0.41662
chr1	51800001	52800000	1.40258399417818	0.409806
chr1	51900001	52900000	1.42386946753412	0.413949
chr1	52000001	53000000	1.43499572685463	0.413492
chr1	52100001	53100000	1.45649810363957	0.414983
chr1	52200001	53200000	1.49414892538182	0.420733
chr1	52300001	53300000	1.49565837318435	0.424335
chr1	52400001	53400000	1.50380820377219	0.426841
chr1	52500001	53500000	1.50493272057961	0.422238
chr1	52600001	53600000	1.54137683813179	0.430879
chr1	52700001	53700000	1.55606583305287	0.433754
chr1	52800001	53800000	1.58529645582543	0.445307
chr1	52900001	53900000	1.57899777123524	0.448112
chr1	53000001	54000000	1.61367066289139	0.461702
chr1	53100001	54100000	1.63175019765482	0.467117
chr1	53200001	54200000	1.65410662936496	0.471643
chr1	53300001	54300000	1.65897540232307	0.472005
chr1	53400001	54400000	1.6776255118247	0.470642
chr1	53500001	54500000	1.68094649832988	0.475638
chr1	53600001	54600000	1.66008610724015	0.46822
chr1	53700001	54700000	1.66637195727004	0.473379
chr1	53800001	54800000	1.66132884389176	0.473595
chr1	53900001	54900000	1.64466035553076	0.476009
chr1	54000001	55000000	1.63666132652495	0.47356
chr1	54100001	55100000	1.64340646038395	0.474727
chr1	54200001	55200000	1.6249513595561	0.471708
chr1	54300001	55300000	1.62752423000445	0.479494
chr1	54400001	55400000	1.6089172080828	0.482125
chr1	54500001	55500000	1.59645176767729	0.485686
chr1	54600001	55600000	1.58565585130971	0.485563
chr1	54700001	55700000	1.5310372276391	0.473693
chr1	54800001	55800000	1.47674998609326	0.465707
chr1	54900001	55900000	1.43674765815314	0.458499
chr1	55000001	56000000	1.40341528759258	0.451045
chr1	55100001	56100000	1.37565550677158	0.441664
chr1	55200001	56200000	1.34754334301334	0.434945
chr1	55300001	56300000	1.33500989276849	0.425437
chr1	55400001	56400000	1.32377076919138	0.418239
chr1	55500001	56500000	1.31549492802372	0.408862
chr1	55600001	56600000	1.30986817491453	0.404566
chr1	55700001	56700000	1.30529497256487	0.405455
chr1	55800001	56800000	1.30073639113674	0.402296
