chrom	start	end	gpseq_score	dsn_median
chr1	152000000	153000000	0.604999227560636	0.5008895
chr1	153000000	154000000	0.821615943148463	0.5869845
chr1	154000000	155000000	0.82909315618724	0.6124815
chr1	155000000	156000000	0.948697667233123	0.639676
chr1	156000000	157000000	0.781226633709254	0.568436
chr1	157000000	158000000	0.549414490962459	0.4743995
chr1	158000000	159000000	0.402280241001082	0.4133115
chr1	159000000	160000000	0.441489263092847	0.419307
chr1	160000000	161000000	0.589859416035841	0.4692365
chr1	161000000	162000000	0.482391472269427	0.4262065
chr1	162000000	163000000	0.445722230804882	0.3890745
chr1	163000000	164000000	0.292890468098255	0.3185225
chr1	164000000	165000000	0.319857871157114	0.3195475
chr1	165000000	166000000	0.36141510891395	0.3345945
chr1	166000000	167000000	0.444640815695968	0.3597
chr1	167000000	168000000	0.377179051444462	0.3350785
chr1	168000000	169000000	0.33747566816005	0.3061135
chr1	169000000	170000000	0.314790668932489	0.284116
chr1	170000000	171000000	0.219298625057933	0.2435875
chr1	171000000	172000000	0.365833462073227	0.299519
chr1	172000000	173000000	0.22867294917349	0.256853
chr1	173000000	174000000	0.384001235902982	0.309991
chr1	174000000	175000000	0.342110304341109	0.302061
chr1	175000000	176000000	0.409664761316237	0.328579
chr1	176000000	177000000	0.347467943766415	0.3076615
chr1	177000000	178000000	0.331710180750811	0.3043345
chr1	178000000	179000000	0.437472578402596	0.339777
chr1	179000000	180000000	0.415893712343581	0.3378425
chr1	180000000	181000000	0.384106287656419	0.328426
chr1	181000000	182000000	0.456851537154334	0.3490725
chr1	182000000	183000000	0.397484937432412	0.324236
chr1	183000000	184000000	0.406383438900047	0.3145935
chr1	184000000	185000000	0.270514444616098	0.2499315
chr1	185000000	186000000	0.263661362583037	0.230191
chr1	186000000	187000000	0.104996137803183	0.1572835
chr1	187000000	188000000	0.130251815232505	0.146184
chr1	188000000	189000000	0.186590452649467	0.163498
chr1	189000000	190000000	0.193437355167619	0.165896
chr1	190000000	191000000	0.114104742777692	0.1351015
chr1	191000000	192000000	0.230291982079407	0.186428
chr1	192000000	193000000	0.160988722385293	0.1661915
chr1	193000000	194000000	0.194277769195118	0.175662
chr1	194000000	195000000	0.146089911941913	0.1541695
chr1	195000000	196000000	0.209633863741696	0.1836785
chr1	196000000	197000000	0.100089602966168	0.1561995
chr1	197000000	198000000	0.175782481075236	0.1959175
chr1	198000000	199000000	0.180892939904218	0.213042
chr1	199000000	200000000	0.243633554765951	0.259608
chr1	200000000	201000000	0.349420670477368	0.3403415
chr1	201000000	202000000	0.65180905298934	0.460049
chr1	202000000	203000000	0.70561408929399	0.509011
chr1	203000000	204000000	0.730764714969875	0.5286655
chr1	204000000	205000000	0.699100880580875	0.5193015
chr1	205000000	206000000	0.596904063031052	0.4724075
chr1	206000000	207000000	0.513511509346516	0.420089
chr1	207000000	208000000	0.372346670786343	0.351405
chr1	208000000	209000000	0.462110304341109	0.3635775
chr1	209000000	210000000	0.28721149389773	0.296567
chr1	210000000	211000000	0.333928626602812	0.306071
chr1	211000000	212000000	0.394154178896957	0.328525
chr1	212000000	213000000	0.427467943766415	0.335607
chr1	213000000	214000000	0.305113548586436	0.274677
chr1	214000000	215000000	0.230069519542716	0.2250955
chr1	215000000	216000000	0.204158813533138	0.196355
chr1	216000000	217000000	0.10246253669087	0.1459625
chr1	217000000	218000000	0.208459755909161	0.1848845
chr1	218000000	219000000	0.177543642824038	0.1758915
chr1	219000000	220000000	0.164189711107678	0.179826
chr1	220000000	221000000	0.214039857871158	0.2109655
chr1	221000000	222000000	0.197645604820022	0.2071735
chr1	222000000	223000000	0.184501776610537	0.2143835
chr1	223000000	224000000	0.331833771048973	0.2931185
chr1	224000000	225000000	0.425379267727484	0.3470115
chr1	225000000	226000000	0.446426695504403	0.374237
chr1	226000000	227000000	0.562298779545806	0.4366055
chr1	227000000	228000000	0.602366754209795	0.46347
chr1	228000000	229000000	0.732519697203769	0.50153
chr1	229000000	230000000	0.506788197126526	0.424258
chr1	230000000	231000000	0.4288336165611	0.377116
chr1	231000000	232000000	0.460361501622123	0.3679085
chr1	232000000	233000000	0.241248262011432	0.278345
chr1	233000000	234000000	0.342394562026881	0.3088565
chr1	234000000	235000000	0.401507801637572	0.3297425
chr1	235000000	236000000	0.388889232195273	0.3220845
chr1	236000000	237000000	0.395371543333849	0.302255
chr1	237000000	238000000	0.222135022400742	0.2130815
chr1	238000000	239000000	0.156082187548278	0.173076
chr1	239000000	240000000	0.109803800401669	0.1601655
chr1	240000000	241000000	0.154345743859107	0.1758355
chr1	241000000	242000000	0.247396879344971	0.2128335
chr1	242000000	243000000	0.290832689633864	0.2332225
chr1	243000000	244000000	0.230335238683764	0.215361
chr1	244000000	245000000	0.343642824038313	0.2656895
chr1	245000000	246000000	0.346330913023328	0.2714275
chr1	246000000	247000000	0.30976672331222	0.255227
chr10	1000000	2000000	0.604646995210877	0.384901
chr10	2000000	3000000	0.38288274370462	0.3312265
chr10	3000000	4000000	0.49110458828982	0.360726
chr10	4000000	5000000	0.364300942376024	0.3288465
chr10	5000000	6000000	0.514537308821258	0.371615
chr10	6000000	7000000	0.472226170245636	0.361532
chr10	7000000	8000000	0.468166228951027	0.353351
chr10	8000000	9000000	0.305243318399505	0.2999505
chr10	9000000	10000000	0.223568669859416	0.276008
chr10	10000000	11000000	0.292983160821876	0.295889
chr10	11000000	12000000	0.43581646840723	0.350941
chr10	12000000	13000000	0.643695349915032	0.4088015
chr10	13000000	14000000	0.519165765487409	0.385414
chr10	14000000	15000000	0.488039548895412	0.369702
chr10	15000000	16000000	0.403676811370308	0.3405645
chr10	16000000	17000000	0.343031052062413	0.31724
chr10	17000000	18000000	0.434901900200835	0.340813
chr10	18000000	19000000	0.445845821103044	0.33733
chr10	19000000	20000000	0.191873937895875	0.262558
chr10	20000000	21000000	0.34523095936969	0.305359
chr10	21000000	22000000	0.428858334620733	0.331332
chr10	22000000	23000000	0.426176425150626	0.3339595
chr10	23000000	24000000	0.432899737370617	0.3347315
chr10	24000000	25000000	0.368311447551368	0.3172225
chr10	25000000	26000000	0.410548431948092	0.3283425
chr10	26000000	27000000	0.302678819712653	0.3009735
chr10	27000000	28000000	0.428419589062259	0.3407955
chr10	28000000	29000000	0.383000154487873	0.331663
chr10	29000000	30000000	0.532587671867758	0.375997
chr10	30000000	31000000	0.562885833462073	0.3873
chr10	31000000	32000000	0.456079097790823	0.3609975
chr10	32000000	33000000	0.525784025953962	0.3738555
chr10	33000000	34000000	0.350131314691797	0.327492
chr10	34000000	35000000	0.412859570523714	0.34132
chr10	35000000	36000000	0.535906071373398	0.3546805
chr10	36000000	37000000	0.356100726093002	0.2965955
chr10	50000000	51000000	0.502833307585355	0.3342095
chr10	51000000	52000000	0.578167773829755	0.3516565
chr10	52000000	53000000	0.234778309902673	0.257709
chr10	53000000	54000000	0.330950100417117	0.2748425
chr10	54000000	55000000	0.330820330604048	0.2727315
chr10	55000000	56000000	0.359901127761471	0.2744115
chr10	56000000	57000000	0.203009423760235	0.220701
chr10	57000000	58000000	0.305867449405222	0.2559355
chr10	58000000	59000000	0.228271280704465	0.2317125
chr10	59000000	60000000	0.176622895102735	0.2227445
chr10	60000000	61000000	0.295176888614244	0.2718175
chr10	61000000	62000000	0.388314537308821	0.308399
chr10	62000000	63000000	0.383055770122046	0.308674
chr10	63000000	64000000	0.284405994129461	0.2857345
chr10	64000000	65000000	0.413712343581029	0.3204445
chr10	65000000	66000000	0.334923528503013	0.294509
chr10	66000000	67000000	0.289324887996293	0.28367
chr10	67000000	68000000	0.322657191410474	0.304941
chr10	68000000	69000000	0.224724239147227	0.302551
chr10	69000000	70000000	0.322243163911633	0.3626035
chr10	70000000	71000000	0.522644832380658	0.434258
chr10	71000000	72000000	0.789945929244555	0.5141955
chr10	72000000	73000000	0.868549358875328	0.543337
chr10	73000000	74000000	0.934280858952572	0.557856
chr10	74000000	75000000	0.659910397033833	0.50291
chr10	75000000	76000000	0.68231731809053	0.489735
chr10	76000000	77000000	0.497438591070601	0.4273525
chr10	77000000	78000000	0.446958133786498	0.4110425
chr10	78000000	79000000	0.388740923837479	0.3948605
chr10	79000000	80000000	0.652025336011123	0.4634795
chr10	80000000	81000000	0.720630310520624	0.4634415
chr10	81000000	82000000	0.604134095473506	0.4269635
chr10	82000000	83000000	0.419916576548741	0.3704895
chr10	83000000	84000000	0.269402131932644	0.3267565
chr10	84000000	85000000	0.191608218754828	0.304723
chr10	85000000	86000000	0.385527576085278	0.3460475
chr10	86000000	87000000	0.340200834234513	0.341489
chr10	87000000	88000000	0.438529275451877	0.367139
chr10	88000000	89000000	0.572000617951491	0.3996935
chr10	89000000	90000000	0.279511818322262	0.31161
chr10	90000000	91000000	0.37271126216592	0.328288
chr10	91000000	92000000	0.300973273598023	0.3079745
chr10	92000000	93000000	0.296474586744941	0.313797
chr10	93000000	94000000	0.301547968484474	0.3282395
chr10	94000000	95000000	0.536795921520161	0.3994005
chr10	95000000	96000000	0.48325042484165	0.394927
chr10	96000000	97000000	0.468574076934961	0.39747
chr10	97000000	98000000	0.400926927236212	0.390691
chr10	98000000	99000000	0.614200525258767	0.447082
chr10	99000000	100000000	0.614268499922756	0.456027
chr10	100000000	101000000	0.426337092538236	0.4103855
chr10	101000000	102000000	0.507350532983161	0.4400065
chr10	102000000	103000000	0.798881507801638	0.5135325
chr10	103000000	104000000	0.729355785570833	0.4766835
chr10	104000000	105000000	0.641631391935734	0.4267895
chr10	105000000	106000000	0.566710953190175	0.388093
chr10	106000000	107000000	0.335529120964005	0.309644
chr10	107000000	108000000	0.24988104433802	0.265679
chr10	108000000	109000000	0.146819094701066	0.2338405
chr10	109000000	110000000	0.190594778309903	0.2469595
chr10	110000000	111000000	0.155532210721459	0.228454
chr10	111000000	112000000	0.214874092383748	0.236454
chr10	112000000	113000000	0.332488799629229	0.2721265
chr10	113000000	114000000	0.216449868685309	0.241819
chr10	114000000	115000000	0.385323652093311	0.301023
chr10	115000000	116000000	0.426374169627685	0.3163
chr10	116000000	117000000	0.313839023636645	0.283165
chr10	117000000	118000000	0.232875019310984	0.2583485
chr10	118000000	119000000	0.371537154333385	0.31236
chr10	119000000	120000000	0.399029816159432	0.3322525
chr10	120000000	121000000	0.384322570678202	0.333461
chr10	121000000	122000000	0.503463618105979	0.36923
chr10	122000000	123000000	0.427233122199908	0.351522
chr10	123000000	124000000	0.464977599258458	0.36295
chr10	124000000	125000000	0.385898346979762	0.3463455
chr10	125000000	126000000	0.527372161285339	0.384501
chr10	126000000	127000000	0.576363355476595	0.3935015
chr10	127000000	128000000	0.378625057932952	0.335657
chr10	128000000	129000000	0.400858952572223	0.3355055
chr10	129000000	130000000	0.360414027498842	0.3196275
chr10	130000000	131000000	0.269111694731964	0.291156
chr10	131000000	132000000	0.410882125753129	0.3420975
chr10	132000000	133000000	0.412445543024873	0.352054
chr10	133000000	134000000	0.510112776147073	0.3825405
chr11	1000000	2000000	0.931191101498532	0.6105215
chr11	2000000	3000000	0.859360420207014	0.589483
chr11	3000000	4000000	0.723435810288892	0.520103
chr11	4000000	5000000	0.343766414336475	0.3919665
chr11	5000000	6000000	0.257104897265565	0.3311285
chr11	6000000	7000000	0.393573304495597	0.3744475
chr11	7000000	8000000	0.303537772284876	0.350187
chr11	8000000	9000000	0.515810288892322	0.4339135
chr11	9000000	10000000	0.5829445388537	0.4755325
chr11	10000000	11000000	0.585737679592152	0.477152
chr11	11000000	12000000	0.548549358875329	0.460371
chr11	12000000	13000000	0.582258612698904	0.458858
chr11	13000000	14000000	0.478115247953036	0.4122475
chr11	14000000	15000000	0.448447396879345	0.3913735
chr11	15000000	16000000	0.400092692723621	0.3666805
chr11	16000000	17000000	0.424779854781399	0.3823225
chr11	17000000	18000000	0.661615943148463	0.454478
chr11	18000000	19000000	0.473375560018539	0.3903495
chr11	19000000	20000000	0.445091920284258	0.362548
chr11	20000000	21000000	0.297061640661209	0.2846365
chr11	21000000	22000000	0.219168855244864	0.2366365
chr11	22000000	23000000	0.183902363664453	0.2164935
chr11	23000000	24000000	0.309031361038159	0.25063
chr11	24000000	25000000	0.276452958442763	0.229375
chr11	25000000	26000000	0.216301560327514	0.2017745
chr11	26000000	27000000	0.149117874246872	0.179051
chr11	27000000	28000000	0.225088830526804	0.2096025
chr11	28000000	29000000	0.153610381585046	0.190973
chr11	29000000	30000000	0.260979453112931	0.2366665
chr11	30000000	31000000	0.336289201297698	0.280767
chr11	31000000	32000000	0.308370152942994	0.2782245
chr11	32000000	33000000	0.38507029198208	0.3190565
chr11	33000000	34000000	0.521804418353159	0.377919
chr11	34000000	35000000	0.409930480457285	0.3443545
chr11	35000000	36000000	0.449368144600649	0.3442365
chr11	36000000	37000000	0.344254596014213	0.3018085
chr11	37000000	38000000	0.292556774293218	0.270502
chr11	38000000	39000000	0.353567124980689	0.2867165
chr11	39000000	40000000	0.335343735516762	0.276295
chr11	40000000	41000000	0.194778309902673	0.230672
chr11	41000000	42000000	0.215238683763325	0.245193
chr11	42000000	43000000	0.315828827437046	0.2922385
chr11	43000000	44000000	0.358850610227097	0.3403255
chr11	44000000	45000000	0.687588444307122	0.447356
chr11	45000000	46000000	0.620824965240229	0.437976
chr11	57000000	58000000	0.449979916576549	0.382964
chr11	58000000	59000000	0.394123281322416	0.373864
chr11	59000000	60000000	0.331549513363201	0.3854825
chr11	60000000	61000000	0.569318708481384	0.4918205
chr11	61000000	62000000	0.844436891704001	0.6007455
chr11	62000000	63000000	0.823265873628921	0.626292
chr11	63000000	64000000	0.695788660590143	0.599456
chr11	64000000	65000000	0.888292909006643	0.6692915
chr11	65000000	66000000	0.950551521705547	0.695308
chr11	66000000	67000000	0.862851846130079	0.6802515
chr11	67000000	68000000	0.913733971883208	0.6884635
chr11	68000000	69000000	1	0.7007365
chr11	69000000	70000000	0.947461764251506	0.687994
chr11	70000000	71000000	0.888416499304805	0.6710295
chr11	71000000	72000000	0.952133477522015	0.6716675
chr11	72000000	73000000	0.812927545187703	0.6356295
chr11	73000000	74000000	0.640086513208714	0.566482
chr11	74000000	75000000	0.651555692878109	0.5537925
chr11	75000000	76000000	0.72415263401823	0.5630855
chr11	76000000	77000000	0.639592152016067	0.5166005
chr11	77000000	78000000	0.545212420824966	0.455291
chr11	78000000	79000000	0.381943457438591	0.364625
chr11	79000000	80000000	0.240784798393326	0.287423
chr11	80000000	81000000	0.208132241619033	0.2576145
chr11	81000000	82000000	0.172457902054689	0.2353515
chr11	82000000	83000000	0.337926772748339	0.2855985
chr11	83000000	84000000	0.230254904989958	0.241346
chr11	84000000	85000000	0.256795921520161	0.2422985
chr11	85000000	86000000	0.268116792831763	0.2413885
chr11	86000000	87000000	0.239246099181214	0.2232195
chr11	87000000	88000000	0.19559400587054	0.199006
chr11	88000000	89000000	0.173421906380349	0.1873415
chr11	89000000	90000000	0.199450023173181	0.1997335
chr11	90000000	91000000	0.192868839796076	0.1930745
chr11	91000000	92000000	0.214138730109687	0.1922795
chr11	92000000	93000000	0.212297234667079	0.1967285
chr11	93000000	94000000	0.306534837015294	0.2345565
chr11	94000000	95000000	0.246068283639734	0.2141795
chr11	95000000	96000000	0.294892630928472	0.2262715
chr11	96000000	97000000	0.149890313610382	0.168477
chr11	97000000	98000000	0.159555074926618	0.1623435
chr11	98000000	99000000	0.18786961223544	0.1685135
chr11	99000000	100000000	0.185441062876565	0.1725965
chr11	100000000	101000000	0.188716205777847	0.1758135
chr11	101000000	102000000	0.199320253360111	0.1843875
chr11	102000000	103000000	0.221306967403059	0.207498
chr11	103000000	104000000	0.1801143210258	0.1918095
chr11	104000000	105000000	0.238560173026418	0.198666
chr11	105000000	106000000	0.168329986096092	0.1781855
chr11	106000000	107000000	0.189655492043875	0.1908085
chr11	107000000	108000000	0.227449405221691	0.2137415
chr11	108000000	109000000	0.331184921983625	0.2593845
chr11	109000000	110000000	0.205425614089294	0.2146065
chr11	110000000	111000000	0.298075081106133	0.25784
chr11	111000000	112000000	0.41100571605129	0.3111255
chr11	112000000	113000000	0.28791595859725	0.2775215
chr11	113000000	114000000	0.35597713579484	0.3056755
chr11	114000000	115000000	0.372909006642979	0.3174945
chr11	115000000	116000000	0.331568051907925	0.3099435
chr11	116000000	117000000	0.457685771666924	0.375389
chr11	117000000	118000000	0.588085895257223	0.443028
chr11	118000000	119000000	0.60154487872702	0.467232
chr11	119000000	120000000	0.737315000772439	0.496739
chr11	120000000	121000000	0.560896029661672	0.4291265
chr11	121000000	122000000	0.334972964622278	0.3291805
chr11	122000000	123000000	0.358109068438128	0.31799
chr11	123000000	124000000	0.272516607446316	0.2814705
chr11	124000000	125000000	0.307807817086359	0.285245
chr11	125000000	126000000	0.405580101961996	0.321921
chr11	126000000	127000000	0.402861115402441	0.306122
chr11	127000000	128000000	0.270817240846594	0.244996
chr11	128000000	129000000	0.227035377722849	0.2273845
chr11	129000000	130000000	0.253446624439981	0.227098
chr12	1000000	2000000	0.682817858798084	0.5384505
chr12	2000000	3000000	0.784236057469489	0.570827
chr12	3000000	4000000	0.773922447087904	0.569037
chr12	4000000	5000000	0.615368453576395	0.515577
chr12	5000000	6000000	0.632312683454349	0.4979735
chr12	6000000	7000000	0.824186621350224	0.5577825
chr12	7000000	8000000	0.63916576548741	0.5116435
chr12	8000000	9000000	0.635328286729492	0.4992095
chr12	9000000	10000000	0.463599567433957	0.4271295
chr12	10000000	11000000	0.367211493897729	0.3785925
chr12	11000000	12000000	0.444387455584737	0.394925
chr12	12000000	13000000	0.43192337401514	0.3853515
chr12	13000000	14000000	0.454787579175035	0.381257
chr12	14000000	15000000	0.393159276996756	0.348641
chr12	15000000	16000000	0.327211493897729	0.313459
chr12	16000000	17000000	0.291221999073073	0.2889265
chr12	17000000	18000000	0.281711725629538	0.284133
chr12	18000000	19000000	0.318621968175498	0.2934975
chr12	19000000	20000000	0.364585200061795	0.3061505
chr12	20000000	21000000	0.333316854626912	0.2992215
chr12	21000000	22000000	0.322181368762552	0.2959785
chr12	22000000	23000000	0.376116174880272	0.3096815
chr12	23000000	24000000	0.31243627375251	0.286815
chr12	24000000	25000000	0.289479375868994	0.283949
chr12	25000000	26000000	0.403015603275144	0.32977
chr12	26000000	27000000	0.400655028580256	0.3411785
chr12	27000000	28000000	0.505156805190793	0.378566
chr12	28000000	29000000	0.324430712189093	0.31944
chr12	29000000	30000000	0.380614861733354	0.3410125
chr12	30000000	31000000	0.446420515989495	0.3733535
chr12	31000000	32000000	0.639487100262629	0.4384555
chr12	32000000	33000000	0.501875482774602	0.3894055
chr12	33000000	34000000	0.382406921056697	0.3364715
chr12	40000000	41000000	0.300973273598023	0.282367
chr12	41000000	42000000	0.362465626448324	0.3057425
chr12	42000000	43000000	0.288811988258922	0.2861495
chr12	43000000	44000000	0.385577012204542	0.325752
chr12	44000000	45000000	0.352226170245636	0.323741
chr12	45000000	46000000	0.313449714197436	0.326654
chr12	46000000	47000000	0.341319326432875	0.3483605
chr12	47000000	48000000	0.470631855399351	0.410134
chr12	48000000	49000000	0.509562799320253	0.4562065
chr12	49000000	50000000	0.806173335393172	0.561647
chr12	50000000	51000000	0.791873937895875	0.5858705
chr12	51000000	52000000	0.728156959678665	0.5698895
chr12	52000000	53000000	0.779175034759771	0.5638875
chr12	53000000	54000000	0.803503784952881	0.5674955
chr12	54000000	55000000	0.711836860806427	0.5237105
chr12	55000000	56000000	0.483441989803801	0.4445875
chr12	56000000	57000000	0.664316391163294	0.498245
chr12	57000000	58000000	0.70442762243164	0.4648765
chr12	58000000	59000000	0.438696122354396	0.366985
chr12	59000000	60000000	0.280123590298162	0.29932
chr12	60000000	61000000	0.335195427158968	0.3082335
chr12	61000000	62000000	0.225601730264174	0.273428
chr12	62000000	63000000	0.279295535300479	0.2836655
chr12	63000000	64000000	0.286995210875947	0.272956
chr12	64000000	65000000	0.341634481693187	0.2861615
chr12	65000000	66000000	0.283392553684536	0.2563175
chr12	66000000	67000000	0.27173180905299	0.247694
chr12	67000000	68000000	0.245005407075545	0.234129
chr12	68000000	69000000	0.17242082496524	0.2102625
chr12	69000000	70000000	0.428283639734282	0.2897675
chr12	70000000	71000000	0.22381585045574	0.2188785
chr12	71000000	72000000	0.255213965703692	0.2235385
chr12	72000000	73000000	0.206086822184459	0.199223
chr12	73000000	74000000	0.278362428549359	0.2169995
chr12	74000000	75000000	0.20167464854009	0.196712
chr12	75000000	76000000	0.197936042020702	0.196939
chr12	76000000	77000000	0.295220145218601	0.2316545
chr12	77000000	78000000	0.221306967403059	0.2114295
chr12	78000000	79000000	0.276440599412946	0.2272245
chr12	79000000	80000000	0.265002317318091	0.216009
chr12	80000000	81000000	0.235167619341882	0.2033495
chr12	81000000	82000000	0.283689170400124	0.213589
chr12	82000000	83000000	0.171277614707246	0.1669535
chr12	83000000	84000000	0.176072918275916	0.162187
chr12	84000000	85000000	0.180775529120964	0.1695815
chr12	85000000	86000000	0.24437509655492	0.1952565
chr12	86000000	87000000	0.187498841340955	0.1750985
chr12	87000000	88000000	0.21271126216592	0.1897585
chr12	88000000	89000000	0.131815232504248	0.1720985
chr12	89000000	90000000	0.239907307276379	0.2009235
chr12	90000000	91000000	0.234827746021937	0.2020515
chr12	91000000	92000000	0.119431484628457	0.1656975
chr12	92000000	93000000	0.22217209949019	0.2137805
chr12	93000000	94000000	0.332291055152171	0.272516
chr12	94000000	95000000	0.373594932797776	0.3021535
chr12	95000000	96000000	0.468926309284722	0.3426165
chr12	96000000	97000000	0.444820021628302	0.332767
chr12	97000000	98000000	0.302283330758536	0.2776785
chr12	98000000	99000000	0.317311911014985	0.2847035
chr12	99000000	100000000	0.230557701220454	0.255783
