chrom	start	end	comp	Layer	variable	value
chr1	5400001	5500000	B1	7	ATAC-seq	1.15776
chr1	5500001	5600000	B1	7	ATAC-seq	1.13506666666667
chr1	5600001	5700000	B1	7	ATAC-seq	0.951746666666667
chr1	5700001	5800000	B1	8	ATAC-seq	1.38509333333333
chr1	5800001	5900000	B1	8	ATAC-seq	1.57682
chr1	5900001	6e+06	B1	8	ATAC-seq	1.60295666666667
chr1	6000001	6100000	B1	7	ATAC-seq	1.73006
chr1	6100001	6200000	B1	9	ATAC-seq	2.08236
chr1	6200001	6300000	A1	6	ATAC-seq	2.18822
chr1	6300001	6400000	A1	10	ATAC-seq	2.21453333333333
chr1	6400001	6500000	A1	9	ATAC-seq	1.73706666666667
chr1	6500001	6600000	A1	9	ATAC-seq	2.42377333333333
chr1	6600001	6700000	A1	9	ATAC-seq	1.92009
chr1	6700001	6800000	A1	8	ATAC-seq	1.13838
chr1	6800001	6900000	A1	7	ATAC-seq	1.05391
chr1	6900001	7e+06	A2	7	ATAC-seq	1.26108666666667
chr1	7000001	7100000	B1	9	ATAC-seq	1.58323
chr1	7100001	7200000	B1	8	ATAC-seq	1.24352666666667
chr1	7200001	7300000	B1	6	ATAC-seq	1.05800333333333
chr1	7300001	7400000	B1	8	ATAC-seq	1.08672333333333
chr1	7400001	7500000	B1	8	ATAC-seq	1.32635
chr1	7500001	7600000	B1	9	ATAC-seq	1.69813666666667
chr1	7600001	7700000	B1	8	ATAC-seq	1.52610666666667
chr1	7700001	7800000	A2	8	ATAC-seq	1.66655333333333
chr1	7800001	7900000	A1	7	ATAC-seq	1.00515333333333
chr1	7900001	8e+06	A1	8	ATAC-seq	1.12793666666667
chr1	8000001	8100000	A2	6	ATAC-seq	1.14429
chr1	8100001	8200000	A2	7	ATAC-seq	0.936093333333333
chr1	8200001	8300000	A1	8	ATAC-seq	1.16595
chr1	8300001	8400000	A2	7	ATAC-seq	1.21353666666667
chr1	8400001	8500000	A2	9	ATAC-seq	1.60591
chr1	8500001	8600000	A2	7	ATAC-seq	1.05894333333333
chr1	8600001	8700000	A2	7	ATAC-seq	0.880336666666667
chr1	8700001	8800000	A2	7	ATAC-seq	1.07941
chr1	8800001	8900000	A1	6	ATAC-seq	1.14393
chr1	8900001	9e+06	A1	8	ATAC-seq	1.50249
chr1	9000001	9100000	A1	7	ATAC-seq	1.52465666666667
chr1	9100001	9200000	A1	7	ATAC-seq	1.58482666666667
chr1	9200001	9300000	A1	10	ATAC-seq	1.61471666666667
chr1	9300001	9400000	A2	9	ATAC-seq	1.92413666666667
chr1	9400001	9500000	A1	8	ATAC-seq	1.85716
chr1	9500001	9600000	A1	8	ATAC-seq	1.41007666666667
chr1	9600001	9700000	A1	8	ATAC-seq	1.82244333333333
chr1	9700001	9800000	A1	9	ATAC-seq	1.63713
chr1	9800001	9900000	A1	7	ATAC-seq	1.32985
chr1	9900001	1e+07	A1	8	ATAC-seq	1.82131666666667
chr1	10000001	10100000	A1	7	ATAC-seq	1.38712333333333
chr1	10100001	10200000	A1	9	ATAC-seq	1.02223666666667
chr1	10200001	10300000	A1	7	ATAC-seq	1.17843
chr1	10300001	10400000	A1	7	ATAC-seq	1.02943333333333
chr1	10400001	10500000	A1	9	ATAC-seq	1.30767666666667
chr1	10500001	10600000	A1	7	ATAC-seq	1.29600666666667
chr1	10600001	10700000	A1	9	ATAC-seq	1.30709
chr1	10700001	10800000	A2	9	ATAC-seq	2.47139333333333
chr1	10800001	10900000	A1	9	ATAC-seq	1.94431333333333
chr1	10900001	1.1e+07	A1	9	ATAC-seq	1.82426
chr1	11000001	11100000	A1	10	ATAC-seq	1.51867
chr1	11100001	11200000	A1	8	ATAC-seq	1.56752
chr1	11200001	11300000	A1	8	ATAC-seq	1.13655333333333
chr1	11300001	11400000	A1	9	ATAC-seq	1.67776333333333
chr1	11400001	11500000	A2	8	ATAC-seq	1.50415333333333
chr1	11500001	11600000	B1	9	ATAC-seq	1.88239666666667
chr1	11600001	11700000	B1	8	ATAC-seq	1.49807333333333
chr1	11700001	11800000	A1	9	ATAC-seq	2.06415666666667
chr1	11800001	11900000	A1	8	ATAC-seq	1.83340666666667
chr1	11900001	1.2e+07	A1	7	ATAC-seq	1.58244333333333
chr1	12000001	12100000	A1	8	ATAC-seq	1.72157333333333
chr1	12100001	12200000	A2	8	ATAC-seq	1.49414333333333
chr1	12200001	12300000	A2	8	ATAC-seq	1.74776333333333
chr1	12300001	12400000	A2	6	ATAC-seq	0.951996666666667
chr1	12400001	12500000	A2	6	ATAC-seq	1.00979333333333
chr1	12500001	12600000	A2	7	ATAC-seq	1.26154333333333
chr1	12600001	12700000	A2	7	ATAC-seq	1.73443666666667
chr1	12700001	12800000	B1	6	ATAC-seq	0.99651
chr1	12800001	12900000	B1	6	ATAC-seq	0.784146666666667
chr1	12900001	1.3e+07	B1	10	ATAC-seq	0.253496666666667
chr1	13700001	13800000	A2	6	ATAC-seq	0.25041
chr1	13800001	13900000	B1	7	ATAC-seq	1.09537
chr1	13900001	1.4e+07	A2	6	ATAC-seq	0.997086666666667
chr1	14000001	14100000	A2	5	ATAC-seq	0.925456666666667
chr1	14100001	14200000	B1	7	ATAC-seq	1.10474
chr1	14200001	14300000	B1	5	ATAC-seq	0.90893
chr1	14300001	14400000	B1	6	ATAC-seq	0.798863333333333
chr1	14400001	14500000	B1	6	ATAC-seq	0.840103333333333
chr1	14500001	14600000	B1	5	ATAC-seq	0.7087
chr1	14600001	14700000	B1	6	ATAC-seq	0.75088
chr1	14700001	14800000	B1	6	ATAC-seq	0.78706
chr1	14800001	14900000	B1	6	ATAC-seq	0.942046666666667
chr1	14900001	1.5e+07	B1	5	ATAC-seq	1.04144666666667
chr1	15000001	15100000	B1	7	ATAC-seq	1.23067333333333
chr1	15100001	15200000	B1	7	ATAC-seq	1.16176666666667
chr1	15200001	15300000	B1	7	ATAC-seq	1.32101666666667
chr1	15300001	15400000	A2	6	ATAC-seq	1.43642666666667
chr1	15400001	15500000	A2	8	ATAC-seq	1.29225333333333
chr1	15500001	15600000	A2	7	ATAC-seq	1.19543666666667
chr1	15600001	15700000	A2	7	ATAC-seq	1.35476333333333
chr1	15700001	15800000	A2	7	ATAC-seq	1.62812333333333
chr1	15800001	15900000	A1	8	ATAC-seq	1.37044
chr1	15900001	1.6e+07	A1	8	ATAC-seq	1.09541666666667
chr1	16000001	16100000	A1	8	ATAC-seq	1.81389333333333
chr1	16100001	16200000	A1	9	ATAC-seq	1.30916333333333
chr1	16200001	16300000	A1	7	ATAC-seq	1.26192333333333
chr1	16300001	16400000	A2	9	ATAC-seq	1.93718666666667
chr1	16400001	16500000	A1	9	ATAC-seq	1.94611333333333
chr1	16500001	16600000	A1	9	ATAC-seq	1.70720666666667
chr1	16600001	16700000	A1	7	ATAC-seq	1.15203666666667
chr1	16700001	16800000	A1	9	ATAC-seq	1.4164
chr1	16800001	16900000	A1	8	ATAC-seq	0.945893333333333
chr1	16900001	1.7e+07	A1	10	ATAC-seq	1.83810666666667
chr1	17000001	17100000	A1	9	ATAC-seq	1.734
chr1	17200001	17300000	A1	9	ATAC-seq	1.52627333333333
chr1	17300001	17400000	A1	9	ATAC-seq	1.79634333333333
chr1	17400001	17500000	A2	10	ATAC-seq	1.49278666666667
chr1	17500001	17600000	B1	10	ATAC-seq	1.57337
chr1	17600001	17700000	A1	10	ATAC-seq	1.40584333333333
chr1	17700001	17800000	A1	9	ATAC-seq	1.60867666666667
chr1	17800001	17900000	A1	10	ATAC-seq	1.48686
chr1	17900001	1.8e+07	A2	9	ATAC-seq	1.96421
chr1	18000001	18100000	B1	9	ATAC-seq	1.62503666666667
chr1	18100001	18200000	B1	9	ATAC-seq	1.19733
chr1	18200001	18300000	B1	9	ATAC-seq	1.25642333333333
chr1	18300001	18400000	B1	8	ATAC-seq	1.16888333333333
chr1	18400001	18500000	B1	8	ATAC-seq	1.24082
chr1	18500001	18600000	B1	10	ATAC-seq	1.24496
chr1	18600001	18700000	B1	10	ATAC-seq	1.30220333333333
chr1	18700001	18800000	B1	9	ATAC-seq	1.17616333333333
chr1	18800001	18900000	B1	9	ATAC-seq	1.06041333333333
chr1	18900001	1.9e+07	B1	9	ATAC-seq	1.23709666666667
chr1	19000001	19100000	B1	9	ATAC-seq	1.32206
chr1	19100001	19200000	B1	9	ATAC-seq	1.41573666666667
chr1	19200001	19300000	B1	9	ATAC-seq	1.904
chr1	19300001	19400000	B1	10	ATAC-seq	1.59815666666667
chr1	19400001	19500000	A2	10	ATAC-seq	1.18312
chr1	19500001	19600000	A1	9	ATAC-seq	1.23162666666667
chr1	19600001	19700000	A1	10	ATAC-seq	1.68268666666667
chr1	19700001	19800000	A1	8	ATAC-seq	1.30112
chr1	19800001	19900000	A1	7	ATAC-seq	1.20428
chr1	19900001	2e+07	A1	8	ATAC-seq	1.41185666666667
chr1	20000001	20100000	A1	8	ATAC-seq	1.34586
chr1	20100001	20200000	A1	8	ATAC-seq	1.01651333333333
chr1	20200001	20300000	B1	7	ATAC-seq	1.05831666666667
chr1	20300001	20400000	B1	8	ATAC-seq	0.928226666666667
chr1	20400001	20500000	B1	9	ATAC-seq	1.30636333333333
chr1	20500001	20600000	B1	8	ATAC-seq	1.07381
chr1	20600001	20700000	B1	9	ATAC-seq	1.35765666666667
chr1	20700001	20800000	B1	9	ATAC-seq	1.26567
chr1	20800001	20900000	A2	8	ATAC-seq	1.39874666666667
chr1	20900001	2.1e+07	A1	9	ATAC-seq	1.37385
chr1	21000001	21100000	A1	9	ATAC-seq	1.65482333333333
chr1	21100001	21200000	A1	6	ATAC-seq	0.8811
chr1	21200001	21300000	A1	7	ATAC-seq	0.728726666666667
chr1	21300001	21400000	A1	6	ATAC-seq	0.74707
chr1	21400001	21500000	A1	9	ATAC-seq	0.837293333333333
chr1	21500001	21600000	A2	9	ATAC-seq	1.57745333333333
chr1	21600001	21700000	A2	8	ATAC-seq	1.69764333333333
chr1	21700001	21800000	A1	8	ATAC-seq	0.869473333333333
chr1	21800001	21900000	A2	9	ATAC-seq	1.44515
chr1	21900001	2.2e+07	A2	10	ATAC-seq	2.19467333333333
chr1	22000001	22100000	A1	8	ATAC-seq	0.86784
chr1	22100001	22200000	A1	10	ATAC-seq	1.80576666666667
chr1	22200001	22300000	A1	9	ATAC-seq	1.75070333333333
chr1	22300001	22400000	A1	9	ATAC-seq	1.02462666666667
chr1	22400001	22500000	A2	9	ATAC-seq	1.71352333333333
chr1	22500001	22600000	A2	9	ATAC-seq	1.64035333333333
chr1	22600001	22700000	A2	8	ATAC-seq	1.32773333333333
chr1	22700001	22800000	A2	9	ATAC-seq	1.13212
chr1	22800001	22900000	A2	10	ATAC-seq	1.32325333333333
chr1	22900001	2.3e+07	A2	9	ATAC-seq	1.70416333333333
chr1	23000001	23100000	A2	9	ATAC-seq	1.45589
chr1	23100001	23200000	A1	9	ATAC-seq	1.50488666666667
chr1	23200001	23300000	A2	9	ATAC-seq	1.40102
chr1	23300001	23400000	A1	6	ATAC-seq	0.906813333333333
chr1	23400001	23500000	A1	8	ATAC-seq	1.05320666666667
chr1	23500001	23600000	A1	8	ATAC-seq	1.23165
chr1	23600001	23700000	A1	8	ATAC-seq	1.11605333333333
chr1	23700001	23800000	A1	9	ATAC-seq	1.44852
chr1	23800001	23900000	A1	9	ATAC-seq	1.70442
chr1	23900001	2.4e+07	A1	8	ATAC-seq	1.35851666666667
chr1	24000001	24100000	A1	10	ATAC-seq	1.16748666666667
chr1	24100001	24200000	A1	9	ATAC-seq	1.3982
chr1	24200001	24300000	A1	9	ATAC-seq	0.738856666666667
chr1	24300001	24400000	A1	9	ATAC-seq	0.500103333333333
chr1	24400001	24500000	A2	9	ATAC-seq	1.63215666666667
chr1	24500001	24600000	A1	8	ATAC-seq	1.23263666666667
chr1	24600001	24700000	A1	9	ATAC-seq	1.53057
chr1	24700001	24800000	A2	7	ATAC-seq	1.15539
chr1	24800001	24900000	A1	8	ATAC-seq	1.19532333333333
chr1	24900001	2.5e+07	A1	7	ATAC-seq	1.11207
chr1	25000001	25100000	A1	8	ATAC-seq	1.33588666666667
chr1	25100001	25200000	A1	9	ATAC-seq	0.95242
chr1	25200001	25300000	A2	9	ATAC-seq	1.69075
chr1	25300001	25400000	A2	8	ATAC-seq	1.55308666666667
chr1	25400001	25500000	A2	9	ATAC-seq	1.11529666666667
chr1	25500001	25600000	A1	9	ATAC-seq	1.09431
chr1	25600001	25700000	A1	10	ATAC-seq	0.621476666666667
chr1	25700001	25800000	A1	8	ATAC-seq	0.822133333333333
chr1	25800001	25900000	A1	9	ATAC-seq	1.37009333333333
chr1	25900001	2.6e+07	A1	9	ATAC-seq	1.31257
chr1	26000001	26100000	A1	9	ATAC-seq	1.34603333333333
chr1	26100001	26200000	A1	7	ATAC-seq	1.51806666666667
chr1	26200001	26300000	A1	9	ATAC-seq	1.29267333333333
chr1	26300001	26400000	A1	9	ATAC-seq	1.64692666666667
chr1	26400001	26500000	A1	9	ATAC-seq	1.30626
chr1	26500001	26600000	A1	10	ATAC-seq	1.22901333333333
chr1	26600001	26700000	A1	9	ATAC-seq	1.77011333333333
chr1	26700001	26800000	A1	9	ATAC-seq	1.12066666666667
chr1	26800001	26900000	A1	9	ATAC-seq	1.47588333333333
chr1	26900001	2.7e+07	A1	8	ATAC-seq	1.03313666666667
chr1	27000001	27100000	A1	8	ATAC-seq	1.18831
chr1	27100001	27200000	A1	8	ATAC-seq	1.52824666666667
chr1	27200001	27300000	A1	10	ATAC-seq	1.42008666666667
chr1	27300001	27400000	A1	9	ATAC-seq	1.43271666666667
chr1	27400001	27500000	A1	9	ATAC-seq	1.50610333333333
chr1	27500001	27600000	A1	8	ATAC-seq	1.03323666666667
chr1	27600001	27700000	A1	10	ATAC-seq	1.67637333333333
chr1	27700001	27800000	A1	9	ATAC-seq	1.29910333333333
chr1	27800001	27900000	A1	9	ATAC-seq	1.80618
chr1	27900001	2.8e+07	A1	8	ATAC-seq	1.82105666666667
chr1	28000001	28100000	A1	8	ATAC-seq	1.04359333333333
chr1	28100001	28200000	A1	9	ATAC-seq	0.992453333333333
chr1	28200001	28300000	A1	8	ATAC-seq	1.29056666666667
chr1	28300001	28400000	A1	8	ATAC-seq	0.782306666666667
chr1	28400001	28500000	A1	7	ATAC-seq	1.12665666666667
chr1	28500001	28600000	A1	8	ATAC-seq	1.36806
chr1	28600001	28700000	A1	9	ATAC-seq	1.33883
chr1	28700001	28800000	A1	9	ATAC-seq	0.95565
chr1	28800001	28900000	A1	9	ATAC-seq	1.34805333333333
chr1	28900001	2.9e+07	A1	9	ATAC-seq	1.40069333333333
chr1	29000001	29100000	A1	8	ATAC-seq	1.06445333333333
chr1	29100001	29200000	A1	9	ATAC-seq	1.47782333333333
chr1	29200001	29300000	A1	8	ATAC-seq	1.15592333333333
chr1	29300001	29400000	A1	7	ATAC-seq	0.755633333333333
chr1	29400001	29500000	A1	7	ATAC-seq	1.26519333333333
chr1	29500001	29600000	A2	7	ATAC-seq	1.64411666666667
chr1	29600001	29700000	A2	8	ATAC-seq	1.73116666666667
chr1	29700001	29800000	B1	8	ATAC-seq	1.35603
chr1	30100001	30200000	B1	8	ATAC-seq	1.37661666666667
chr1	30200001	30300000	B1	8	ATAC-seq	1.15227
chr1	30300001	30400000	B1	9	ATAC-seq	1.18202
chr1	30400001	30500000	B1	8	ATAC-seq	1.12403
chr1	30500001	30600000	B1	7	ATAC-seq	1.39544
chr1	30600001	30700000	B1	7	ATAC-seq	1.19711
chr1	30700001	30800000	B1	9	ATAC-seq	1.34312333333333
chr1	30800001	30900000	B1	9	ATAC-seq	1.33650666666667
chr1	30900001	3.1e+07	B1	8	ATAC-seq	1.17429333333333
chr1	31000001	31100000	B1	8	ATAC-seq	1.0671
chr1	31100001	31200000	B1	9	ATAC-seq	1.79581666666667
chr1	31200001	31300000	A2	9	ATAC-seq	1.88087
chr1	31300001	31400000	A2	9	ATAC-seq	1.71755
chr1	31400001	31500000	A1	8	ATAC-seq	0.999136666666667
chr1	31500001	31600000	A1	8	ATAC-seq	1.13827
chr1	31600001	31700000	A1	9	ATAC-seq	1.34065666666667
chr1	31700001	31800000	A1	8	ATAC-seq	1.11617333333333
chr1	31800001	31900000	A1	8	ATAC-seq	0.86117
chr1	31900001	3.2e+07	A2	8	ATAC-seq	0.000666666666666667
chr1	32000001	32100000	A2	8	ATAC-seq	1.24734333333333
chr1	32100001	32200000	A2	10	ATAC-seq	1.88029666666667
chr1	32200001	32300000	A2	10	ATAC-seq	1.96616
chr1	32300001	32400000	A1	8	ATAC-seq	1.01517
chr1	32400001	32500000	A1	8	ATAC-seq	1.24292
chr1	32500001	32600000	A1	7	ATAC-seq	1.28656666666667
chr1	32600001	32700000	A1	8	ATAC-seq	1.46413333333333
chr1	32700001	32800000	A1	9	ATAC-seq	1.50373333333333
chr1	32800001	32900000	A1	9	ATAC-seq	1.59684
chr1	32900001	3.3e+07	A1	8	ATAC-seq	1.13283666666667
chr1	33000001	33100000	A1	7	ATAC-seq	1.06658333333333
chr1	33100001	33200000	A1	7	ATAC-seq	1.39289
chr1	33200001	33300000	A1	8	ATAC-seq	1.54125666666667
chr1	33300001	33400000	A1	7	ATAC-seq	1.60178
chr1	33400001	33500000	A1	7	ATAC-seq	1.25949
chr1	33500001	33600000	A2	7	ATAC-seq	1.25312666666667
chr1	33600001	33700000	A2	8	ATAC-seq	1.39294666666667
chr1	33700001	33800000	A2	8	ATAC-seq	1.41961
chr1	33800001	33900000	B1	6	ATAC-seq	1.26467666666667
chr1	33900001	3.4e+07	B1	6	ATAC-seq	1.19487333333333
chr1	34000001	34100000	B1	8	ATAC-seq	1.09955
chr1	34100001	34200000	B1	10	ATAC-seq	1.02860666666667
chr1	34200001	34300000	B1	6	ATAC-seq	1.07394333333333
chr1	34300001	34400000	B1	7	ATAC-seq	1.072
chr1	34400001	34500000	B1	7	ATAC-seq	1.05609333333333
chr1	34500001	34600000	B1	7	ATAC-seq	0.93273
chr1	34600001	34700000	B1	7	ATAC-seq	1.02645
chr1	34700001	34800000	B1	6	ATAC-seq	0.888036666666667
chr1	34800001	34900000	B1	7	ATAC-seq	1.03032666666667
chr1	34900001	3.5e+07	B1	7	ATAC-seq	1.01224
chr1	35000001	35100000	B1	7	ATAC-seq	0.944616666666667
chr1	35100001	35200000	B1	7	ATAC-seq	1.16978
chr1	35200001	35300000	B1	7	ATAC-seq	1.42680333333333
chr1	35300001	35400000	B1	7	ATAC-seq	1.52740666666667
chr1	35400001	35500000	A2	8	ATAC-seq	0.897816666666667
chr1	35500001	35600000	A1	7	ATAC-seq	0.846366666666667
chr1	35600001	35700000	A1	8	ATAC-seq	1.13162666666667
chr1	35700001	35800000	A1	6	ATAC-seq	0.96349
chr1	35800001	35900000	A1	7	ATAC-seq	0.79926
chr1	35900001	3.6e+07	A2	7	ATAC-seq	0.976056666666667
chr1	36000001	36100000	A2	8	ATAC-seq	1.41313
chr1	36100001	36200000	A1	7	ATAC-seq	1.29373
chr1	36200001	36300000	A1	6	ATAC-seq	1.03491
chr1	36300001	36400000	A1	8	ATAC-seq	1.18103
chr1	36400001	36500000	A1	8	ATAC-seq	0.7545
chr1	36500001	36600000	A1	7	ATAC-seq	1.46590333333333
chr1	36600001	36700000	A1	7	ATAC-seq	1.80013
chr1	36700001	36800000	A1	8	ATAC-seq	1.33418
chr1	36800001	36900000	A1	8	ATAC-seq	1.61681333333333
chr1	36900001	3.7e+07	A1	7	ATAC-seq	1.40882666666667
chr1	37000001	37100000	B1	9	ATAC-seq	1.56361333333333
chr1	37100001	37200000	B1	9	ATAC-seq	1.41532333333333
chr1	37200001	37300000	B1	9	ATAC-seq	1.34320333333333
chr1	37300001	37400000	B1	8	ATAC-seq	1.32338
chr1	37400001	37500000	B1	8	ATAC-seq	1.37791
chr1	37500001	37600000	B1	8	ATAC-seq	1.24422666666667
chr1	37600001	37700000	B1	9	ATAC-seq	0.861743333333333
chr1	37700001	37800000	B1	8	ATAC-seq	1.22934
chr1	37800001	37900000	B1	8	ATAC-seq	1.32040333333333
chr1	37900001	3.8e+07	A2	8	ATAC-seq	1.35982333333333
chr1	38000001	38100000	A2	8	ATAC-seq	1.28581
chr1	38100001	38200000	A2	8	ATAC-seq	1.51146666666667
chr1	38200001	38300000	A2	8	ATAC-seq	1.32436666666667
chr1	38300001	38400000	A1	6	ATAC-seq	1.12953333333333
chr1	38400001	38500000	A2	6	ATAC-seq	1.40012666666667
chr1	38500001	38600000	A2	8	ATAC-seq	1.63144333333333
chr1	38600001	38700000	A2	7	ATAC-seq	1.3007
chr1	38700001	38800000	B1	7	ATAC-seq	1.09789666666667
chr1	38800001	38900000	B1	7	ATAC-seq	0.771436666666667
chr1	38900001	3.9e+07	B1	7	ATAC-seq	1.04334666666667
chr1	39000001	39100000	B1	8	ATAC-seq	1.05611
chr1	39100001	39200000	B1	6	ATAC-seq	1.02393
chr1	39200001	39300000	A2	7	ATAC-seq	1.19884666666667
chr1	39300001	39400000	A1	8	ATAC-seq	1.03946333333333
chr1	39400001	39500000	A1	7	ATAC-seq	1.22526333333333
chr1	39500001	39600000	A1	8	ATAC-seq	1.24328666666667
chr1	39600001	39700000	A1	7	ATAC-seq	1.01663333333333
chr1	39700001	39800000	A2	8	ATAC-seq	0.846713333333333
chr1	39800001	39900000	A1	8	ATAC-seq	0.97974
chr1	39900001	4e+07	A2	7	ATAC-seq	1.12533333333333
chr1	40000001	40100000	A2	8	ATAC-seq	1.34233333333333
chr1	40100001	40200000	A2	8	ATAC-seq	1.39725333333333
chr1	40200001	40300000	A2	8	ATAC-seq	1.31151666666667
chr1	40300001	40400000	A1	6	ATAC-seq	1.26412666666667
chr1	40400001	40500000	A1	9	ATAC-seq	1.28250333333333
chr1	40500001	40600000	A1	8	ATAC-seq	1.15225
chr1	40600001	40700000	A1	6	ATAC-seq	0.87723
chr1	40700001	40800000	A1	7	ATAC-seq	1.20808
chr1	40800001	40900000	A2	6	ATAC-seq	0.865996666666667
chr1	40900001	4.1e+07	A1	9	ATAC-seq	0.989376666666667
chr1	41000001	41100000	A2	9	ATAC-seq	1.02980666666667
chr1	41100001	41200000	A2	7	ATAC-seq	1.38581666666667
chr1	41200001	41300000	A2	9	ATAC-seq	1.71965666666667
chr1	41300001	41400000	A2	8	ATAC-seq	1.44330666666667
chr1	41400001	41500000	A2	8	ATAC-seq	1.47688333333333
chr1	41500001	41600000	A2	8	ATAC-seq	0.90292
chr1	41600001	41700000	A2	6	ATAC-seq	0.731213333333333
chr1	41700001	41800000	A2	7	ATAC-seq	1.34298333333333
chr1	41800001	41900000	A2	10	ATAC-seq	2.06185333333333
chr1	41900001	4.2e+07	A2	9	ATAC-seq	1.97319333333333
chr1	42000001	42100000	B1	7	ATAC-seq	1.3137
chr1	42100001	42200000	B1	9	ATAC-seq	1.40195
chr1	42200001	42300000	B1	8	ATAC-seq	1.11368666666667
chr1	42300001	42400000	B1	8	ATAC-seq	1.00413666666667
chr1	42400001	42500000	B1	6	ATAC-seq	0.787506666666667
chr1	42500001	42600000	B1	8	ATAC-seq	0.803016666666667
chr1	42600001	42700000	A2	6	ATAC-seq	1.02303666666667
chr1	42700001	42800000	A2	6	ATAC-seq	0.734023333333333
chr1	42800001	42900000	A2	7	ATAC-seq	1.07327
chr1	42900001	4.3e+07	A2	7	ATAC-seq	0.841326666666667
chr1	43000001	43100000	A2	7	ATAC-seq	0.73461
chr1	43100001	43200000	A1	8	ATAC-seq	1.05213
chr1	43200001	43300000	A2	8	ATAC-seq	1.37070333333333
chr1	43300001	43400000	A2	7	ATAC-seq	1.09382666666667
chr1	43400001	43500000	A1	10	ATAC-seq	1.38368
chr1	43500001	43600000	A2	10	ATAC-seq	0.994606666666667
chr1	43600001	43700000	A2	9	ATAC-seq	0.929103333333333
chr1	43700001	43800000	A2	9	ATAC-seq	1.31179
chr1	43800001	43900000	A2	8	ATAC-seq	1.45288666666667
chr1	43900001	4.4e+07	A2	9	ATAC-seq	1.30567666666667
chr1	44000001	44100000	A2	10	ATAC-seq	2.03575666666667
chr1	44100001	44200000	A1	9	ATAC-seq	1.35725
chr1	44200001	44300000	A2	8	ATAC-seq	0.971093333333333
chr1	44300001	44400000	A2	9	ATAC-seq	1.34947333333333
chr1	44400001	44500000	A2	9	ATAC-seq	2.36915666666667
chr1	44500001	44600000	A2	8	ATAC-seq	1.21776333333333
chr1	44600001	44700000	A2	7	ATAC-seq	1.13457
chr1	44700001	44800000	A2	9	ATAC-seq	1.61002333333333
chr1	44800001	44900000	A2	7	ATAC-seq	1.21030333333333
chr1	44900001	4.5e+07	A1	6	ATAC-seq	1.23631
chr1	45000001	45100000	A2	8	ATAC-seq	1.58167
chr1	45100001	45200000	A2	9	ATAC-seq	1.63332
chr1	45200001	45300000	A1	9	ATAC-seq	1.87926
chr1	45300001	45400000	A1	7	ATAC-seq	0.957846666666667
