chrom	start	end	comp	Layer	variable	value
chr1	25300001	25400000	A2	8	H3K27me3	1.56198577152491
chr1	25400001	25500000	A2	9	H3K27me3	1.83656280694182
chr1	25500001	25600000	A1	9	H3K27me3	1.05198701877619
chr1	25600001	25700000	A1	10	H3K27me3	0.868527234604955
chr1	25700001	25800000	A1	8	H3K27me3	0.923526120287428
chr1	25800001	25900000	A1	9	H3K27me3	0.970811526804666
chr1	25900001	2.6e+07	A1	9	H3K27me3	1.33029163360546
chr1	26000001	26100000	A1	9	H3K27me3	1.12818684104184
chr1	26100001	26200000	A1	7	H3K27me3	0.843853921220203
chr1	26200001	26300000	A1	9	H3K27me3	0.975696119258305
chr1	26300001	26400000	A1	9	H3K27me3	1.4437177771983
chr1	26400001	26500000	A1	9	H3K27me3	1.2027483571065
chr1	26500001	26600000	A1	10	H3K27me3	0.974619480506082
chr1	26600001	26700000	A1	9	H3K27me3	1.14189610968456
chr1	26700001	26800000	A1	9	H3K27me3	1.74693597966507
chr1	26800001	26900000	A1	9	H3K27me3	0.998671688109636
chr1	26900001	2.7e+07	A1	8	H3K27me3	1.22423868981103
chr1	27000001	27100000	A1	8	H3K27me3	0.814486819532265
chr1	27100001	27200000	A1	8	H3K27me3	0.884807229672869
chr1	27200001	27300000	A1	10	H3K27me3	1.4589423024858
chr1	27300001	27400000	A1	9	H3K27me3	1.23198433225478
chr1	27400001	27500000	A1	9	H3K27me3	1.00193443265135
chr1	27500001	27600000	A1	8	H3K27me3	1.19495695787768
chr1	27600001	27700000	A1	10	H3K27me3	0.951784035031001
chr1	27700001	27800000	A1	9	H3K27me3	0.888446065395574
chr1	27800001	27900000	A1	9	H3K27me3	0.829784772858024
chr1	27900001	2.8e+07	A1	8	H3K27me3	0.983403118606657
chr1	28000001	28100000	A1	8	H3K27me3	1.28330594024708
chr1	28100001	28200000	A1	9	H3K27me3	0.805167212424427
chr1	28200001	28300000	A1	8	H3K27me3	1.01018573877066
chr1	28300001	28400000	A1	8	H3K27me3	0.807629758998255
chr1	28400001	28500000	A1	7	H3K27me3	1.37541347906813
chr1	28500001	28600000	A1	8	H3K27me3	0.854102405249824
chr1	28600001	28700000	A1	9	H3K27me3	0.974712579548856
chr1	28700001	28800000	A1	9	H3K27me3	0.783759973947952
chr1	28800001	28900000	A1	9	H3K27me3	0.811950808869302
chr1	28900001	2.9e+07	A1	9	H3K27me3	0.788777298645675
chr1	29000001	29100000	A1	8	H3K27me3	0.800855981089175
chr1	29100001	29200000	A1	9	H3K27me3	1.54175941669817
chr1	29200001	29300000	A1	8	H3K27me3	0.818323452498267
chr1	29300001	29400000	A1	7	H3K27me3	0.757867605389903
chr1	29400001	29500000	A1	7	H3K27me3	0.8520337119552
chr1	29500001	29600000	A2	7	H3K27me3	0.810795721458644
chr1	29600001	29700000	A2	8	H3K27me3	1.09580668149193
chr1	29700001	29800000	B1	8	H3K27me3	2.45978673221121
chr1	30100001	30200000	B1	8	H3K27me3	2.28994002958233
chr1	30200001	30300000	B1	8	H3K27me3	2.41852113362874
chr1	30300001	30400000	B1	9	H3K27me3	2.65868534132024
chr1	30400001	30500000	B1	8	H3K27me3	2.38354098274216
chr1	30500001	30600000	B1	7	H3K27me3	2.8029903792419
chr1	30600001	30700000	B1	7	H3K27me3	2.46090888413861
chr1	30700001	30800000	B1	9	H3K27me3	2.58106212135588
chr1	30800001	30900000	B1	9	H3K27me3	2.53209327596958
chr1	30900001	3.1e+07	B1	8	H3K27me3	2.31423774084429
chr1	31000001	31100000	B1	8	H3K27me3	2.40897940730105
chr1	31100001	31200000	B1	9	H3K27me3	2.69919614524151
chr1	31200001	31300000	A2	9	H3K27me3	1.40832821633329
chr1	31300001	31400000	A2	9	H3K27me3	1.08935021803106
chr1	31400001	31500000	A1	8	H3K27me3	0.787982130189389
chr1	31500001	31600000	A1	8	H3K27me3	0.887471297690322
chr1	31600001	31700000	A1	9	H3K27me3	1.20406701970508
chr1	31700001	31800000	A1	8	H3K27me3	0.942545719551841
chr1	31800001	31900000	A1	8	H3K27me3	0.946069367590099
chr1	31900001	3.2e+07	A2	8	H3K27me3	1.32319675165589
chr1	32000001	32100000	A2	8	H3K27me3	1.80679473317613
chr1	32100001	32200000	A2	10	H3K27me3	1.53524295240377
chr1	32200001	32300000	A2	10	H3K27me3	1.20956537989731
chr1	32300001	32400000	A1	8	H3K27me3	1.0467692633232
chr1	32400001	32500000	A1	8	H3K27me3	0.946576322672019
chr1	32500001	32600000	A1	7	H3K27me3	0.809567270882179
chr1	32600001	32700000	A1	8	H3K27me3	0.784488110730201
chr1	32700001	32800000	A1	9	H3K27me3	1.04967636578401
chr1	32800001	32900000	A1	9	H3K27me3	1.04907377808958
chr1	32900001	3.3e+07	A1	8	H3K27me3	1.26660141192868
chr1	33000001	33100000	A1	7	H3K27me3	0.841829566442718
chr1	33100001	33200000	A1	7	H3K27me3	0.86365167517821
chr1	33200001	33300000	A1	8	H3K27me3	0.781140550138752
chr1	33300001	33400000	A1	7	H3K27me3	1.36988111210609
chr1	33400001	33500000	A1	7	H3K27me3	1.00741659989362
chr1	33500001	33600000	A2	7	H3K27me3	1.22955801750024
chr1	33600001	33700000	A2	8	H3K27me3	1.57371840169773
chr1	33700001	33800000	A2	8	H3K27me3	1.10138614371796
chr1	33800001	33900000	B1	6	H3K27me3	1.07395293057144
chr1	33900001	3.4e+07	B1	6	H3K27me3	1.96581247379551
chr1	34000001	34100000	B1	8	H3K27me3	2.98232453640173
chr1	34100001	34200000	B1	10	H3K27me3	2.80529944276835
chr1	34200001	34300000	B1	6	H3K27me3	2.10961544340109
chr1	34300001	34400000	B1	7	H3K27me3	2.11685831856107
chr1	34400001	34500000	B1	7	H3K27me3	2.2618426622498
chr1	34500001	34600000	B1	7	H3K27me3	1.80167868808776
chr1	34600001	34700000	B1	7	H3K27me3	2.77906645389189
chr1	34700001	34800000	B1	6	H3K27me3	1.7130303449963
chr1	34800001	34900000	B1	7	H3K27me3	1.964789186955
chr1	34900001	3.5e+07	B1	7	H3K27me3	2.13410321069325
chr1	35000001	35100000	B1	7	H3K27me3	2.06448224223306
chr1	35100001	35200000	B1	7	H3K27me3	2.96245064417154
chr1	35200001	35300000	B1	7	H3K27me3	2.0948413353163
chr1	35300001	35400000	B1	7	H3K27me3	1.692116563081
chr1	35400001	35500000	A2	8	H3K27me3	1.34537903909763
chr1	35500001	35600000	A1	7	H3K27me3	1.28944546824952
chr1	35600001	35700000	A1	8	H3K27me3	1.06427578249633
chr1	35700001	35800000	A1	6	H3K27me3	0.948254137505541
chr1	35800001	35900000	A1	7	H3K27me3	0.765617302669734
chr1	35900001	3.6e+07	A2	7	H3K27me3	0.875223051640044
chr1	36000001	36100000	A2	8	H3K27me3	0.793578597978602
chr1	36100001	36200000	A1	7	H3K27me3	1.77309209794631
chr1	36200001	36300000	A1	6	H3K27me3	0.884195279023697
chr1	36300001	36400000	A1	8	H3K27me3	0.801851685411583
chr1	36400001	36500000	A1	8	H3K27me3	0.743363851490021
chr1	36500001	36600000	A1	7	H3K27me3	0.876010392550727
chr1	36600001	36700000	A1	7	H3K27me3	0.832901043346127
chr1	36700001	36800000	A1	8	H3K27me3	0.819799350538602
chr1	36800001	36900000	A1	8	H3K27me3	0.919414174595575
chr1	36900001	3.7e+07	A1	7	H3K27me3	1.47417587599531
chr1	37000001	37100000	B1	9	H3K27me3	2.72738903975988
chr1	37100001	37200000	B1	9	H3K27me3	3.39135569242299
chr1	37200001	37300000	B1	9	H3K27me3	3.50249635110468
chr1	37300001	37400000	B1	8	H3K27me3	3.08406259321863
chr1	37400001	37500000	B1	8	H3K27me3	3.31036617849926
chr1	37500001	37600000	B1	8	H3K27me3	3.07866131185969
chr1	37600001	37700000	B1	9	H3K27me3	2.43735016407962
chr1	37700001	37800000	B1	8	H3K27me3	3.27754196639587
chr1	37800001	37900000	B1	8	H3K27me3	2.80212954415709
chr1	37900001	3.8e+07	A2	8	H3K27me3	1.21705638749252
chr1	38000001	38100000	A2	8	H3K27me3	2.05740947297956
chr1	38100001	38200000	A2	8	H3K27me3	2.06029288737709
chr1	38200001	38300000	A2	8	H3K27me3	2.37168024471824
chr1	38300001	38400000	A1	6	H3K27me3	0.734611409655462
chr1	38400001	38500000	A2	6	H3K27me3	0.773852705550393
chr1	38500001	38600000	A2	8	H3K27me3	1.11263988924791
chr1	38600001	38700000	A2	7	H3K27me3	1.6501330962351
chr1	38700001	38800000	B1	7	H3K27me3	2.47448201600383
chr1	38800001	38900000	B1	7	H3K27me3	2.41796126706858
chr1	38900001	3.9e+07	B1	7	H3K27me3	2.5971329498894
chr1	39000001	39100000	B1	8	H3K27me3	2.51577673391372
chr1	39100001	39200000	B1	6	H3K27me3	2.77077064828157
chr1	39200001	39300000	A2	7	H3K27me3	3.4113427240102
chr1	39300001	39400000	A1	8	H3K27me3	0.990219336045484
chr1	39400001	39500000	A1	7	H3K27me3	1.1211697345452
chr1	39500001	39600000	A1	8	H3K27me3	1.63281793681934
chr1	39600001	39700000	A1	7	H3K27me3	1.61161444284072
chr1	39700001	39800000	A2	8	H3K27me3	1.41323918748781
chr1	39800001	39900000	A1	8	H3K27me3	1.01539710198909
chr1	39900001	4e+07	A2	7	H3K27me3	0.898726778805256
chr1	40000001	40100000	A2	8	H3K27me3	1.03633117668356
chr1	40100001	40200000	A2	8	H3K27me3	2.00624471312339
chr1	40200001	40300000	A2	8	H3K27me3	0.950670538912217
chr1	40300001	40400000	A1	6	H3K27me3	0.964006599001586
chr1	40400001	40500000	A1	9	H3K27me3	1.36526716777682
chr1	40500001	40600000	A1	8	H3K27me3	1.32278226788218
chr1	40600001	40700000	A1	6	H3K27me3	1.14330570461949
chr1	40700001	40800000	A1	7	H3K27me3	0.924591981042425
chr1	40800001	40900000	A2	6	H3K27me3	1.01305917278479
chr1	40900001	4.1e+07	A1	9	H3K27me3	1.54130002260481
chr1	41000001	41100000	A2	9	H3K27me3	1.49065415416459
chr1	41100001	41200000	A2	7	H3K27me3	1.07202784639349
chr1	41200001	41300000	A2	9	H3K27me3	0.79684157484149
chr1	41300001	41400000	A2	8	H3K27me3	1.2531367682154
chr1	41400001	41500000	A2	8	H3K27me3	0.917941843841225
chr1	41500001	41600000	A2	8	H3K27me3	0.794266785267989
chr1	41600001	41700000	A2	6	H3K27me3	0.906259524989128
chr1	41700001	41800000	A2	7	H3K27me3	2.1980534857894
chr1	41800001	41900000	A2	10	H3K27me3	1.47725994607334
chr1	41900001	4.2e+07	A2	9	H3K27me3	1.45985858833815
chr1	42000001	42100000	B1	7	H3K27me3	1.59697588966091
chr1	42100001	42200000	B1	9	H3K27me3	1.70385075610578
chr1	42200001	42300000	B1	8	H3K27me3	1.77310914359738
chr1	42300001	42400000	B1	8	H3K27me3	1.94904589145854
chr1	42400001	42500000	B1	6	H3K27me3	2.30239454376573
chr1	42500001	42600000	B1	8	H3K27me3	2.27939915542106
chr1	42600001	42700000	A2	6	H3K27me3	1.38945819102501
chr1	42700001	42800000	A2	6	H3K27me3	0.870783992925038
chr1	42800001	42900000	A2	7	H3K27me3	1.46101795514499
chr1	42900001	4.3e+07	A2	7	H3K27me3	1.87311930455739
chr1	43000001	43100000	A2	7	H3K27me3	1.84675316733122
chr1	43100001	43200000	A1	8	H3K27me3	1.18387401352276
chr1	43200001	43300000	A2	8	H3K27me3	0.866289335552355
chr1	43300001	43400000	A2	7	H3K27me3	1.67866931276272
chr1	43400001	43500000	A1	10	H3K27me3	1.12274211102848
chr1	43500001	43600000	A2	10	H3K27me3	1.35607881879881
chr1	43600001	43700000	A2	9	H3K27me3	2.11319217386668
chr1	43700001	43800000	A2	9	H3K27me3	1.64048920222844
chr1	43800001	43900000	A2	8	H3K27me3	0.878399906292061
chr1	43900001	4.4e+07	A2	9	H3K27me3	1.7800082547302
chr1	44000001	44100000	A2	10	H3K27me3	0.782102637467533
chr1	44100001	44200000	A1	9	H3K27me3	0.929970806450148
chr1	44200001	44300000	A2	8	H3K27me3	0.980112634452184
chr1	44300001	44400000	A2	9	H3K27me3	0.967841054736326
chr1	44400001	44500000	A2	9	H3K27me3	0.782535765683651
chr1	44500001	44600000	A2	8	H3K27me3	3.14836479854261
chr1	44600001	44700000	A2	7	H3K27me3	1.5793435938033
chr1	44700001	44800000	A2	9	H3K27me3	0.80857739555488
chr1	44800001	44900000	A2	7	H3K27me3	1.09592018856257
chr1	44900001	4.5e+07	A1	6	H3K27me3	0.966414060240984
chr1	45000001	45100000	A2	8	H3K27me3	1.00373613752897
chr1	45100001	45200000	A2	9	H3K27me3	0.971749748271455
chr1	45200001	45300000	A1	9	H3K27me3	0.822155229814351
chr1	45300001	45400000	A1	7	H3K27me3	0.852984515625239
